Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forest rents (% of GDP),Coal rents (% of GDP),Extractive_NR_Rents,Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population,Forest_Rents_pct,Coal_Rents_pct,Forest_Coal_pct,NR rents excl. forest (% of GDP),Total_Production_Value_Per_Capita
BOL,Bolivia,2007,80.2,29.7456870145333,10.011155665672,0.0541573204100132,0.301,8.465,34.3464279647996,-1.074,6090.763000000001,31.113,11.027362928326042,2.65531778335571,28.2897904061027,8.70560923578869,1.0,12.8608083333333,64.939,11.414916152174,4.52067350442681,33.5993,3.98560882647042,4.87482833139779,0.603823920302715,0.0,13.381110662294986,0.698,-0.852,0.999068121851212,0.669,5.11062966265615,0.403,42.5095719427825,0.743007957935333,0.145486623048782,0.12141190469265,13.9849345825977,76.0619114476148,6306212.0,42197415.79999995,308.33977297956244,0.0,5737380908.983417,0.0,1.0,0.0,0.0,9685960.0,0.603823920302715,0.0,0.603823920302715,13.381110662294986,592.3399341916977
BOL,Bolivia,2008,84.7,29.9465759357784,10.4424041155226,0.0547023415565491,0.301,8.313,31.4948343659664,-0.895,6358.719999999999,38.86,12.304827476,2.67628622055054,29.7366397824222,14.0068107702519,1.0,13.8733333333333,65.299,11.1684738555863,3.46252645043463,51.1488,3.64008440973696,5.13358898631882,0.540486914656739,0.0,12.23619984649046,0.698,-0.697,5.50490300370719,0.669,3.16372004257659,0.399,40.496023654551,0.72250097990036,0.128360763192177,0.147929191589355,12.7766867611472,82.8670208961798,6456728.0,41129829.79999995,533.1999164949121,0.0,8364139208.186838,0.0,1.0,0.0,0.0,9850858.0,0.540486914656739,0.0,0.540486914656739,12.23619984649046,849.0772284187669
BOL,Bolivia,2009,86.8,23.8257218528247,11.1524074497311,0.0554529130458832,0.301,8.172,34.0214297799199,-0.95,6465.642,35.834,12.249519250564475,2.69742035865784,29.2286844945559,3.3464542014201406,1.0,12.359625,65.656,11.616725705404,1.63166193147975,64.5389,3.30564306364059,1.99901854108232,0.5121938861193052,0.0,6.936323536202665,0.698,-0.506,4.27527941936082,0.669,15.1460374289771,0.383,43.5085261772037,0.736001074314117,0.122682549059391,0.151744499802589,7.44851742232197,68.6270739127592,6608557.0,257306771.9000001,575.6874200793254,0.0,4786891911.335721,0.0,1.0,0.0,0.0,10016275.0,0.512193886119305,0.0,0.512193886119305,6.936323536202665,477.91139034578435
BOL,Bolivia,2010,88.0,26.0265880438812,10.3899057010594,0.0561688803136349,0.297,8.036,36.029022193555,-0.893,6625.064,33.123,12.573902416,2.71872138977051,30.1439417460822,2.5032760584424096,1.0,9.90992714868378,66.003,11.2700224741776,3.2482634773025,70.5073,2.34929579123048,2.8112041419402303,0.752848711619947,0.0,8.408763410473222,0.724,-0.415,3.01694268831918,0.667,1.0410415284890702,0.367,43.5524305510023,0.721287548542023,0.111591719090939,0.15333491563797,9.16161212209317,75.5116262512877,6761848.0,252766904.20000005,550.1605371420428,0.0,6712379451.507613,0.0,1.0,0.0,0.0,10182345.0,0.752848711619947,0.0,0.752848711619947,8.408763410473222,659.2174446561783
BOL,Bolivia,2011,88.3,27.44649800795,9.7695858816954,0.0576765798032284,0.297,7.94,36.7535059221777,-0.9220000000000002,6860.401,36.187,14.786194812,2.7451503276825,30.3691066361261,9.884464198238827,1.0,10.915392341297,66.282,10.3384637671598,5.12663676709338,80.7163,4.72620152059823,3.5788212983796104,0.5694360200677969,0.0,13.431659586071202,0.724,-0.417,2.0585141476343,0.667,-3.2171781489289906,0.367,41.013191725216,0.700047910213471,0.10235508531332,0.180809497833252,14.001095606139,82.4803954243518,6916574.0,251985639.9000001,599.7627410553062,0.0,10157230359.04555,0.0,1.0,0.0,0.0,10348929.0,0.569436020067797,0.0,0.569436020067797,13.431659586071202,981.4764753962028
BOL,Bolivia,2012,90.4,27.3386212840697,9.8121619148328,0.0594505481421948,0.297,7.835,38.9658038429773,-0.649,7100.323,37.754,14.420959231,2.77183604240418,29.3342196293346,4.515602913993762,1.0,11.1349478606743,66.586,10.2142087811062,3.23074692838332,90.2756,5.04123047708524,3.58582706729094,0.495336634150012,0.0,11.857804472759488,0.724,-0.458,2.7377019740325803,0.667,3.76719139203379,0.354,40.4434919386356,0.707493484020233,0.0931557044386864,0.153376191854477,12.3531411069095,84.9487611684942,7072737.0,252256438.20000005,553.7299126776683,0.0,10583399294.016544,0.0,1.0,0.0,0.0,10515807.0,0.495336634150012,0.0,0.495336634150012,11.857804472759488,1006.4276849143907
BOL,Bolivia,2013,89.5,25.4761904081546,9.9669794768463,0.0608759932219982,0.296,7.781,40.9310950343345,-1.055,7467.423000000001,39.033,15.086807323,2.7987813949585,28.5181929044884,5.736400237196069,1.0,11.0513992821176,66.777,9.92781122691066,2.55541456378636,97.5951,5.55829339354152,3.31838837807072,0.527771950731095,0.0,11.432096335398604,0.696,-0.329,1.55192001163022,0.667,4.77002914125722,0.407,40.2117817540524,0.709608137607575,0.0992367118597031,0.157992765307426,11.9598682861297,81.2309075267174,7228889.0,252761843.70000005,603.6694863582111,0.0,12952162450.456017,0.0,1.0,0.0,0.0,10682608.0,0.527771950731095,0.0,0.527771950731095,11.432096335398604,1212.4532183953597
BOL,Bolivia,2014,90.0,21.9173274396152,9.74021753770169,0.0622474066913128,0.302,7.729,43.7497193000006,-1.3170000000000002,7757.096,39.847,15.723051493,2.82598876953125,27.6254998805738,5.76660074579144,1.0,9.69422821628935,66.97,9.73832796276455,2.18635765248212,96.3264,4.77969194953676,3.03332355757079,0.5335070625367531,0.0,9.999373159589648,0.696,-0.333,-2.4507719390864695,0.667,7.49119854684631,0.401,41.4653506578459,0.74413925409317,0.109197594225407,0.167436763644218,10.5328802221264,85.2644695625131,7381304.0,237793817.70000005,550.6388253646655,0.0,12115689699.218113,0.0,1.0,0.0,0.0,10848888.0,0.533507062536753,0.0,0.533507062536753,9.999373159589647,1116.7678843415208
BOL,Bolivia,2015,91.5,14.7196648180842,10.2394941144455,0.0640992596745491,0.337,7.659,51.4488724591572,-1.122,8013.704,37.65,15.743629457,2.85346055030823,25.2024162838659,4.05961041135645,1.0,8.07325379670779,67.205,10.1911908480799,0.1545306957553209,92.266,2.33856535298855,1.14024731448316,0.484734185185111,0.0,3.633343363227029,0.662,-0.27,-5.934432712990009,0.667,13.3088029026579,0.405,45.97640028474,0.772214114665985,0.131028831005096,0.161266773939133,4.11807754841214,67.9328451905248,7533596.0,227441345.5,615.1153770429895,0.0,7888083059.359582,0.0,1.0,0.0,0.0,11014705.0,0.484734185185111,0.0,0.484734185185111,3.633343363227029,716.141109485872
BOL,Bolivia,2016,91.8,15.7073917987234,11.1718754150532,0.0659634992480278,0.304,7.614,57.4086457676424,-1.137,8233.759,32.686,15.61547586,2.88119912147522,25.3263589797711,3.6232143176413807,1.0,7.95202606117997,67.392,10.9842215418371,0.707160512505969,90.3953,0.926800497644539,0.7881146983759155,0.5506774176808149,0.0,2.4220757085264246,0.664,-0.254,-6.25300531258274,0.706,9.43472495453866,0.406,49.8023324477813,0.763076543807983,0.133632093667984,0.170891165733337,2.972753126207241,56.4010345026573,7685664.0,220646516.0,667.560028423062,0.0,6960289856.674641,0.0,1.0,0.0,0.0,11180020.0,0.550677417680815,0.0,0.550677417680815,2.422075708526426,622.565063092431
BOL,Bolivia,2017,91.8,16.5465375851931,7.67713722474752,0.0675092115998268,0.311,7.591,47.873300738401,-1.159,8456.073,30.774,16.750793351,2.90920758247376,30.1846229804293,2.8227580554716987,1.0,8.10989203240817,67.536,11.56848905963,2.42321513255476,96.6384,1.0880253133197,1.0298675765812408,0.4734589022753219,0.0,4.541108022455688,0.661,-0.28,-6.742929683576979,0.706,-16.7532693506203,0.402,51.5106326361384,0.759512186050415,0.137273415923119,0.184670850634575,5.01456692473101,45.5761123650708,7837272.0,233744575.79999995,726.2439556065996,0.0,8548893623.553957,0.0,1.0,0.0,0.0,11344587.0,0.473458902275322,0.0,0.473458902275322,4.541108022455688,753.5658745050796
BOL,Bolivia,2018,92.8,16.5280497809507,7.45035399971013,0.0689662769436836,0.315,7.561,52.1161124499522,-1.16,8688.547,28.951,16.591083745,2.93748831748962,30.385489117214,2.2720598723015506,1.0,8.03724252665112,67.699,11.1822958503404,1.16643513443381,99.4566,2.2533911778168,1.4498952900262,0.501945655452041,0.0,4.869721602276819,0.654,-0.287,-6.9793827464737,0.706,5.42778018252471,0.389,52.3312287295658,0.733820497989655,0.134198993444443,0.195104002952576,5.371667257728859,46.9261953417368,7988348.0,228272011.0,709.9098478035213,0.0,9534817537.28878,0.0,1.0,0.0,0.0,11508368.0,0.501945655452041,0.0,0.501945655452041,4.869721602276818,828.5117001201891
BOL,Bolivia,2019,95.1,14.49112527948,7.63288264501605,0.0696290582418442,0.341,7.555,54.8862654855189,-0.964,8757.258999999998,28.845,15.669437437,2.96604371070862,30.4627271604529,1.8395450496902583,1.0,8.39953170954602,67.82,11.2386028232878,0.562741001877922,100.149,2.06571007254961,1.0303191682966002,0.4365233447467489,0.0,3.658770242724131,0.67,-0.728,-5.87526041897396,0.656,8.5914640600721,0.345,53.345193618041,0.739974975585938,0.13669365644455,0.193723902106285,4.095293587470881,45.8209732749024,8138866.0,226964545.70000005,688.3883525792345,0.0,7551352266.914194,0.0,0.0,0.0,0.0,11671386.0,0.436523344746749,0.0,0.436523344746749,3.6587702427241315,646.9970461875046
BWA,Botswana,1995,16.125017166137695,29.2084804340804,4.63772094370987,0.0488192513585091,0.1589999999999999,10.894,11.8934437479984,-0.6974146749778116,10342.612,43.51516693994641,17.392007272,2.24731206893921,43.8928771865611,10.512546081578998,1.0,14.4166666666667,54.713,5.32323740678044,1.44847120894485,0.0,0.0,0.0,0.549447807308092,0.323435502252839,1.7719067111976887,0.138,1.015,0.628867657914896,0.652,6.77649370861717,0.908,46.2640168672126,0.582193434238434,0.210766389966011,0.193501248955727,2.32135451850578,94.595171646002,743600.0,0.0,21.359383,0.0,97776886.01500002,0.0,0.0,1.0,0.0,1498836.0,0.549447807308092,0.323435502252839,0.872883309560931,1.771906711197688,65.23521320211151
BWA,Botswana,1996,18.362747192382805,38.9464833738687,3.69099404898572,0.0487181209027767,0.1589999999999999,11.134,10.0900408938312,-0.624069538571669,10349.253,43.863521500189925,16.458749525,2.28850150108337,45.4268006627407,10.0828580652108,1.0,14.5,54.284,5.61467958224997,0.4908426837800119,0.0,0.0,0.0,0.524391558850976,0.23380694105271,0.7246496248327237,0.138,1.015,2.3650873179580945,0.652,-1.388480721234731,0.908,44.7803827513668,0.565196692943573,0.173787668347359,0.178852126002312,1.2490411836836994,90.955575275056,773397.0,0.0,24.06224,0.0,84977326.96666668,0.0,0.0,1.0,0.0,1535914.0,0.524391558850976,0.23380694105271,0.7581984999036859,0.7246496248327234,55.32687830612045
BWA,Botswana,1997,20.597078323364308,38.6051858610593,3.5427056166042803,0.0485941022634506,0.1680000000000001,11.534,9.685510535907198,-0.614844040830695,10838.753,43.66985134231128,17.992687019,2.33044576644897,45.6943037353092,8.71993127147747,1.0,13.9466666666667,53.594,5.67989611409989,0.728962454318317,0.0,0.0,0.0,0.4693566866331951,0.184308507701451,0.913270962019766,0.138,0.985,1.9922645149431009,0.652,8.53034219713928,0.908,44.1444144960115,0.587288677692413,0.189854606986046,0.171682730317116,1.3826276486529585,108.604415150755,802386.0,0.0,20.596917,0.0,74044339.2691667,0.0,0.0,1.0,0.0,1571691.0,0.469356686633195,0.184308507701451,0.653665194334646,0.9132709620197634,47.11125740948233
BWA,Botswana,1998,22.827329635620103,39.540106664729,3.16686425607587,0.0491223596036434,0.1680000000000001,11.942,12.1559474412172,-0.6998516681431723,10442.561,43.554702135537035,19.714943173,2.37315845489502,43.5452627939142,6.66139865665752,1.0,13.6508333333333,52.968,6.21813870776526,0.1809568613665551,0.9174372880000092,0.0,0.0,0.504470122539078,0.166770310280778,0.3477271716473336,0.138,0.9549999999999998,0.9068990990884844,0.723,3.3496898550713503,0.912,46.1047337482711,0.569309532642365,0.20485483109951,0.288467019796371,0.8521972941864107,101.841039320292,831390.0,0.0,23.0521,0.0,65403656.416666634,0.0,0.0,1.0,0.0,1606899.0,0.504470122539078,0.166770310280778,0.671240432819856,0.3477271716473327,40.70178425443456
BWA,Botswana,1999,25.0527400970459,41.6844119154473,2.9907654940184702,0.0493334531784058,0.1669999999999999,12.288,13.8731694622537,-0.637309654752629,11068.848,46.017,20.219865231,2.41665434837341,44.8018125970964,7.749296192028483,1.0,14.7758333333333,52.499,5.563178688873639,0.935691248771073,5.438773013000002,0.0,0.0,0.3219244006841169,0.1010009713583159,1.0366922201293924,0.138,1.0145,2.8110560349473497,0.775,0.473255877886662,0.915,44.4107348174785,0.512737572193146,0.199776098132133,0.204889997839928,1.3586166208135104,98.9290812021418,861154.0,5982771.0,21.905316,0.0,59479006.76666671,0.0,0.0,1.0,0.0,1641997.0,0.321924400684117,0.101000971358316,0.42292537204243297,1.0366922201293933,36.223578220098275
BWA,Botswana,2000,26.5,41.9965542787818,2.7946997890345404,0.049215879291296,0.162,12.525,14.7111330843286,-0.756,11346.257,47.549,20.215303977,2.46094727516174,46.3005302919992,8.60148514851491,1.0,15.4791666666667,52.263,5.62698732514078,1.9342105987552,13.246200000000002,0.0,0.0,0.303661827491605,0.139274596524146,2.0734851952793445,0.146,1.074,8.527233007182959,0.775,1.1458252370570996,0.909,42.7469105242306,0.466742932796478,0.197630777955055,0.26987361907959,2.3771470227709504,91.924729689918,892447.0,5679384.700000048,19.668904,0.0,61212845.0,0.0,0.0,1.0,0.0,1677382.0,0.303661827491605,0.139274596524146,0.44293642401575095,2.0734851952793454,36.493085653715134
BWA,Botswana,2001,24.799999999999997,44.5049010138848,2.59029062025391,0.0490858145058155,0.162,12.657,16.5861602106911,-0.696,11382.363,39.206,21.200666414,2.494708776474,44.7677938245925,6.559037670148619,1.0,15.75,52.21,5.84016041963581,0.602410887426727,19.405100000000004,0.0,0.0,0.3092890042649079,0.252153733387292,0.8545646208140223,0.146,0.9735,-3.2622390802090795,0.775,6.86638447526455,0.909,45.2880633320755,0.445913344621658,0.206082388758659,0.275820195674896,1.1638536250789304,87.5250655680957,925456.0,5478086.099999905,20.139376,0.0,62543419.875,0.0,0.0,1.0,0.0,1712254.0,0.309289004264908,0.252153733387292,0.5614427376522,0.8545646208140224,36.52695211983736
BWA,Botswana,2002,27.0,36.0641389585273,2.4256159925615997,0.0488697104156017,0.162,12.652,19.2801590248722,-0.54,12002.37,41.141,20.819455724,2.52893304824829,43.9650990818224,8.03279662527486,1.0,16.2083333333333,52.373,6.057066480706651,0.3702277852095371,19.0435,0.0,0.0,0.373204817819404,0.1706876450609309,0.54091543027047,0.146,0.873,-4.44925665423511,0.775,14.8447010075106,0.909,47.5973823221757,0.369675010442734,0.205464363098145,0.248546943068504,0.9141202480898728,91.8357740585774,959869.0,5926147.700000048,22.543089,0.0,61925671.86,0.0,0.0,1.0,0.0,1744763.0,0.373204817819404,0.170687645060931,0.543892462880335,0.5409154302704688,35.49231148299224
BWA,Botswana,2003,33.1,39.4358348254083,2.7223869552226603,0.0486895032227039,0.162,12.444,19.9773621242987,-0.29,12429.31,42.571,20.978100734,2.56243538856506,39.6164131871252,9.18990265632739,1.0,16.4,52.851,5.705543082802671,1.41345478237527,25.058800000000005,0.0,0.0,0.3961625779678259,0.12183171274878,1.5352864951240548,0.146,1.105,-0.222725048525197,0.775,12.7261593572254,0.909,49.6970639811907,0.36521053314209,0.249793842434883,0.267666131258011,1.93144907309188,85.8340425151264,996151.0,6477343.200000048,25.111789,0.0,68768810.46875003,0.0,0.0,1.0,0.0,1775736.0,0.396162577967826,0.12183171274878,0.517994290716606,1.5352864951240541,38.726933772109156
BWA,Botswana,2004,35.3,38.3821454724545,2.2595853495910205,0.0473926775157452,0.162,12.102,21.935704704551,-1.288,12384.535,41.193,22.444664409,2.58605027198792,38.8219550208892,6.9457036365467495,1.0,15.75,53.573,5.554128171688281,2.60289908335249,28.931799999999996,0.0,0.0,0.274351361424207,0.346717157221236,2.9496162405737234,0.146,0.917,2.41384888372676,0.775,5.15195653567252,0.909,47.9542918751357,0.354600131511688,0.30567142367363,0.285768181085587,3.22396760199793,90.9978228872631,1034740.0,6769570.599999905,22.108249,0.0,116462993.984375,0.0,0.0,1.0,0.0,1807146.0,0.274351361424207,0.346717157221236,0.621068518645443,2.9496162405737234,64.44581344527504
BWA,Botswana,2005,37.5,44.1514853254595,1.8283805240503297,0.0452020280063152,0.1610000000000001,11.735,19.763428572926003,-0.76,12768.712,44.109,21.866317977,2.60988306999207,42.8549522076655,8.6102252854644,1.0,15.7375,54.386,4.94950472169885,1.80451408678862,30.6424,0.0,0.0,0.270545436774871,0.26837351869852,2.0728876054871392,0.146,1.064,11.1496882085219,0.775,0.2301805685446813,0.909,45.2838110727775,0.328568428754807,0.295774966478348,0.256988018751144,2.34343304226201,88.5053520573505,1075474.0,6230187.900000095,27.691585,0.0,190795747.0846243,0.0,0.0,1.0,0.0,1839877.0,0.270545436774871,0.26837351869852,0.538918955473391,2.0728876054871392,103.70027294467201
BWA,Botswana,2006,39.7,43.8026128018786,1.7389350942430095,0.043277669698,0.1610000000000001,11.422,20.936231035363,-0.868,13287.225,46.432,21.581493903,2.6307475566864,46.6243434434334,11.5552187914379,1.0,16.4583333333333,55.112,7.10239133904861,5.871527756517301,43.9084,0.0,0.0,0.284730587325247,0.28588666950323,6.157414426020523,0.146,1.017,14.0211036711703,0.775,10.7498451318936,0.909,47.8447641984648,0.3608477413654331,0.311032325029373,0.210738271474838,6.442145013345769,86.612433913524,1118001.0,6557679.599999905,25.220447,0.0,277969218.3984934,0.0,0.0,1.0,0.0,1874516.0,0.284730587325247,0.28588666950323,0.570617256828477,6.157414426020522,148.2885280245639
BWA,Botswana,2007,41.9,46.1146582814537,1.9266843575501476,0.0422071889042854,0.1610000000000001,10.633,23.461755821797,-0.898,13783.379,42.8,22.193486265,2.65177893638611,45.484421235941,7.080998471726929,1.0,16.215,56.735,8.52846709373412,6.72227465431483,60.2637,0.0,0.0,0.362139591709629,0.32800425160969,7.050278905924521,0.146,1.056,6.19944136898564,0.775,9.60660136551935,0.905,48.3122262132745,0.358396768569946,0.315311014652252,0.23850704729557,7.41241849763415,98.4965249407252,1161671.0,6888309.799999952,20.826886,0.0,263861430.64779657,0.0,0.0,1.0,0.0,1911201.0,0.362139591709629,0.32800425160969,0.690143843319319,7.050278905924521,138.0605340033814
BWA,Botswana,2008,44.5,39.0322774440868,2.140070276103371,0.0422338806092739,0.1869999999999999,10.225,26.3022588108671,-0.255,13945.599,40.509,21.585439266,2.67297863960266,41.10966210137,12.7021883920076,1.0,16.5416666666667,57.661,7.68182107607842,2.74590642530052,76.1956,0.0,0.0,0.451392455304862,0.764905638314842,3.510812063615358,0.15,1.033,-7.277200594030809,0.775,6.55459216778827,0.906,51.7687267100204,0.304364144802094,0.267347484827042,0.493470877408981,3.962204518920221,99.008222007989,1205709.0,6714036.900000095,24.058687,0.0,377727600.87829465,0.0,0.0,0.0,0.0,1949970.0,0.451392455304862,0.764905638314842,1.216298093619704,3.510812063615359,193.70944213413264
BWA,Botswana,2009,43.4,27.6678323554297,2.3759841962596298,0.0424492992460728,0.19,9.975,29.3564386244731,-0.018,11729.565,38.343,25.59243807,2.69434762001038,32.9148698460083,8.02729703109582,1.0,13.755625,58.297,8.46943952869678,1.5646188550371,94.1441,0.0,0.0,0.460189458124387,0.220914121745021,1.7855329767821129,0.15,0.954,-13.953270388359,0.775,-1.17567655612691,0.901,58.2732243529614,0.377000957727432,0.35568767786026,0.400610148906708,2.245722434906501,88.4807886337378,1249151.0,90035722.60000002,25.121424,0.0,236796488.36636493,0.0,0.0,1.0,0.0,1990673.0,0.460189458124387,0.220914121745021,0.6811035798694081,1.7855329767821138,118.95298141199731
BWA,Botswana,2010,52.0,33.3297817630623,2.091040918832499,0.0424534156918526,0.19,9.625,27.5149277438416,-0.503,12653.371,34.63,25.73690038,2.71588730812073,37.2789379627304,6.94887658743103,1.0,11.4583333333333,59.137,8.49944449224391,1.33622855939048,116.246,0.0,0.0,0.3382056681841561,0.430760831584099,1.7669893909745742,0.15,0.991,-7.7880656980608,0.767,3.50357416793177,0.907,54.7364972019634,0.368805915117264,0.328918278217316,0.42358073592186,2.1051950591587296,94.6390020873926,1290916.0,88447150.80000007,49.016014,0.0,542281412.1105422,0.0,0.0,1.0,0.0,2033111.0,0.338205668184156,0.430760831584099,0.768966499768255,1.7669893909745737,266.72494128974864
BWA,Botswana,2011,53.2,38.8577730422341,2.11892300680962,0.0428379848599434,0.19,9.416,27.8535285319926,-0.742,13250.251,37.042,27.333261853,2.73850703239441,41.4322152540452,8.45987233408583,1.0,11.0,59.715,7.73125571429564,1.20501593357667,139.87,0.0,0.0,0.320802474143844,0.368466644271236,1.573482577847907,0.15,1.064,0.420651864711933,0.767,-1.4677289822205202,0.907,51.7079246698274,0.34641969203949,0.323267817497253,0.447394043207169,1.8942850519917496,98.9614677801469,1327452.0,88173774.0,32.718291,0.0,466897165.6670251,0.0,0.0,1.0,0.0,2073535.0,0.320802474143844,0.368466644271236,0.68926911841508,1.5734825778479056,225.1696574531055
BWA,Botswana,2012,56.0,36.2045954125429,2.314811082715801,0.0435215495526791,0.199,9.151,32.9104608560684,-0.672,12975.948,38.034,29.722538437,2.76163005828857,37.5753342991212,7.536902610919158,1.0,11.0,60.384,8.07371084190363,1.35326347337962,146.149,0.0,0.0,0.3965705520831999,0.508801284243223,1.86206475762285,0.146,1.104,1.51137305615288,0.729,7.75464918864852,0.899,55.5813284118705,0.413346290588379,0.345871418714523,0.410073608160019,2.258635309706051,111.875280620952,1357935.0,88268530.60000002,37.232946,0.0,527875809.17377627,0.0,0.0,1.0,0.0,2108617.0,0.3965705520832,0.508801284243223,0.905371836326423,1.8620647576228508,250.3421954645041
BWA,Botswana,2013,58.0,34.3860760907718,1.99354322327234,0.0436611473560333,0.2079999999999999,8.776,33.1944622770528,-0.835,14144.518,39.326,27.238506791,2.78527045249939,39.106229887551,5.884607070568169,1.0,10.1892333333333,61.217,7.99324227477702,0.617000175777391,151.671,0.0,0.0,0.401523776516143,0.40661685146208,1.0236170272394762,0.137,1.102,5.58718309183601,0.786,8.5265575689159,0.891,55.1237948788188,0.446855276823044,0.364120960235596,0.289838820695877,1.4251408037556192,125.78303991122,1386262.0,88445380.10000002,50.019456,0.0,570279229.8474768,0.0,0.0,1.0,0.0,2140682.0,0.401523776516143,0.40661685146208,0.8081406279782231,1.0236170272394762,266.4007217547851
BWA,Botswana,2014,60.0,38.3475389828213,1.8195983525325907,0.0432496480643749,0.2089999999999999,8.358,32.5836928214003,-0.699,14665.272,40.429,26.53904782,2.80944228172302,41.7777034040156,4.40225309243427,1.0,9.0,62.167,7.84878664502911,0.221227865232098,157.018,0.0,0.0,0.393987824721784,0.312542070209993,0.5337699354420913,0.143,1.012,4.18647312056365,0.786,-0.5488498022769512,0.885,53.0342439684547,0.404357552528381,0.350297182798386,0.286413490772247,0.9277577601638748,119.497541791464,1413925.0,83207770.20000005,39.734801,0.0,448765548.8579904,0.0,0.0,1.0,0.0,2172044.0,0.393987824721784,0.312542070209993,0.706529894931777,0.5337699354420908,206.60978730540927
BWA,Botswana,2015,62.1,32.6413396833886,1.9477648675882904,0.0429282672703266,0.2249999999999999,7.913,35.9943679768934,-0.707,13682.704,32.992,29.362464489000004,2.83416080474854,37.5439994873569,3.0620316958055795,1.0,7.949999999999999,63.215,7.24202388476034,0.0458970459055874,157.735,0.0,0.0,0.4514930968965369,0.307384412369603,0.3532814582751911,0.152,1.031,-4.47827253866476,0.786,4.06794726851608,0.867,56.8759086148366,0.43301597237587,0.380054444074631,0.288989841938019,0.8047745551717274,112.900891016005,1441169.0,79585278.5999999,11.231336,0.0,211000501.11239335,0.0,1.0,0.0,0.0,2203273.0,0.451493096896537,0.307384412369603,0.75887750926614,0.35328145827519036,95.76684374219325
BWA,Botswana,2016,64.2,32.9451803816314,1.97588757367029,0.0426990985870361,0.2249999999999999,7.463,32.6906447797128,-0.697,14373.519,34.825,29.053267741,2.85944128036499,40.3451621913098,2.814957913619441,1.0,7.300000000000001,64.32,6.503236311213731,0.0594004806662828,147.173,0.0,0.0,0.4236731507301969,0.279219006721672,0.3386194873879535,0.152,0.979,0.92396091070171,0.786,-4.115021481403399,0.867,54.1248911898208,0.407936155796051,0.369850397109985,0.223243311047554,0.7622926381181507,100.464689766026,1468135.0,77207661.60000002,14.28938,0.0,226449858.1222077,0.0,1.0,0.0,0.0,2234776.0,0.423673150730197,0.279219006721672,0.702892157451869,0.3386194873879537,101.33000270371961
BWA,Botswana,2017,67.4,33.5764428080666,1.8419939490754,0.0420985482633114,0.2159999999999999,7.035,33.9522213058753,-0.591,14656.773,33.529,25.740935815,2.88529968261719,37.1010050249191,3.3082807676821915,1.0,6.875,65.42,6.173604205640629,0.0638031677366841,142.962,0.0,0.0,0.403459910643255,0.41284939046878,0.4766525582054637,0.13,1.009,-0.592936807917787,0.823,9.78420819148485,0.868,56.9680635291786,0.395514011383057,0.3689563870429989,0.230408161878586,0.8801124688487185,81.9239513763494,1494821.0,81790877.29999995,3.455695,0.0,253359271.73669836,0.0,1.0,0.0,0.0,2266747.0,0.403459910643255,0.41284939046878,0.816309301112035,0.47665255820546354,111.7721879577643
BWA,Botswana,2018,68.3,29.0399868705385,2.1173108320472895,0.0414723344147205,0.176,6.685,34.7396633171423,-0.784,14962.081,30.56,26.63902997,2.91175222396851,34.8003276690785,3.2380155894771505,1.0,6.5,66.371,6.14746152595732,0.062240812691455,147.065,0.0,0.0,0.293296197342987,0.514157744276992,0.5763985569684476,0.147,0.958,-4.515793451719,0.811,6.43973181618842,0.879,58.4362759257556,0.419981271028519,0.369186013936996,0.242766499519348,0.8696947543114337,87.4551039946493,1521064.0,79875941.39999998,3.945418,0.0,335903330.52449346,0.0,1.0,0.0,0.0,2299141.0,0.293296197342987,0.514157744276992,0.8074539416199791,0.5763985569684467,146.0994912989214
BWA,Botswana,2019,70.1,27.2696631731553,2.083429493516549,0.0413267835974693,0.169,6.408,35.9371549010473,-0.685,15117.995,28.328,27.53840674,2.93881607055664,31.947105419301,2.772864428633209,1.0,6.39583333333333,67.167,6.09236991211812,0.0539100990692102,160.662,0.0,0.0,0.2755640837221369,0.326579622734528,0.3804897218037375,0.131,1.095,-7.78911360361305,0.826,5.85806999647771,0.883,61.2229282385628,0.423178911209106,0.379393756389618,0.281921088695526,0.6560538055258736,83.0929813601175,1546805.0,79418438.89999998,2.1118330000000003,0.0,215796762.71428,0.0,1.0,0.0,0.0,2332083.0,0.275564083722137,0.326579622734528,0.602143706456665,0.3804897218037366,92.53391183516196
