Country Code,Country Name,Year,Total natural resources rents (% of GDP),Oil rents (% of GDP),Natural gas rents (% of GDP),Mineral rents (% of GDP),Forest_Rents_pct,Coal_Rents_pct,NR rents excl. forest (% of GDP),Forest_share_of_total
NGA,Nigeria,1995,21.7988932440235,16.2953221371822,0.2496093629078839,1.587015584236795e-05,5.25310029766131,0.000845576116333562,16.54579294636219,0.2409801377921573
NGA,Nigeria,2019,8.35322267194456,6.51475056054778,0.855086670258244,0.0051932203269446,0.977848030640798,0.000344190170794397,7.375374641303761,0.11706236850659259
OMN,Oman,1995,31.8501238195579,30.8793481244036,0.968902504651822,0.0,0.0018731905023784,0.0,31.84825062905552,5.881265997553667e-05
OMN,Oman,2019,24.9800297060137,21.6117797561797,3.36669233100504,0.0,0.00155761882899883,0.0,24.9784720871847,6.235456271790776e-05
PAK,Pakistan,1995,1.194984845467868,0.4360795608818808,0.488320152686289,0.009024760264144,0.192060995328999,0.0694993763065574,1.002923850138869,0.16072253640488812
PAK,Pakistan,2019,1.3034048400487617,0.3581915295369384,0.705622138819343,0.0399158843301767,0.120983563217612,0.0786917241446841,1.1824212768311497,0.09282117075235495
PER,Peru,1995,3.194281157504271,0.921671598814834,0.0163479111443392,1.97514179250267,0.280831756256763,0.00028809878567212,2.913449401247508,0.08791704374457135
PER,Peru,2019,2.49912146958912,0.2620762509399021,0.325180505319842,1.79031604115199,0.119571157344228,0.00197751483316281,2.379550312244892,0.0478452763498073
QAT,Qatar,1995,30.3700282846225,26.8649643256338,3.5046340742533006,0.0,0.000429884735467654,0.0,30.369598399887032,1.4154900727745486e-05
QAT,Qatar,2019,22.3739866660968,14.5084244384971,7.86548262532752,0.0,7.96022722537887e-05,0.0,22.373907063824547,3.5578045809068823e-06
ROU,Romania,1995,3.0704555246486205,1.0009914405381206,1.16255246782124,0.155123724238432,0.666569540484037,0.0852183515667878,2.4038859841645834,0.21709141693570647
ROU,Romania,2019,0.7982521052623568,0.3560497410917485,0.238741949260169,0.0115879204859994,0.17146485178739,0.0204076426370487,0.6267872534749668,0.2148003752912567
RUS,Russian Federation,1995,9.15926099813667,4.54593521684435,3.27402902079779,0.603209971025087,0.474811147356654,0.261275642112783,8.684449850780016,0.0518394603509222
RUS,Russian Federation,2019,12.2071140110196,8.49370743083853,2.19179127550364,0.761369930033653,0.3186284843806,0.441616890263136,11.888485526639,0.026101868475461754
SAU,Saudi Arabia,1995,29.0242473614603,28.1270341731817,0.871700807357614,0.0242519727340007,0.00126040818697973,0.0,29.02298695327332,4.342604207037447e-05
SAU,Saudi Arabia,2019,25.453167735458,24.3295780055005,1.07981796945695,0.0427233495760674,0.00104841092451295,0.0,25.452119324533488,4.118980141919397e-05
TUN,Tunisia,1995,2.71456241635544,2.4275544775004896,0.0559094648997611,0.0610283450307804,0.170070128924409,0.0,2.544492287431031,0.06265102909394304
TUN,Tunisia,2019,2.2473922965236195,1.6614118115133394,0.308497305696956,0.0,0.277483179313321,0.0,1.9699091172102985,0.12346895543895299
UKR,Ukraine,1995,3.000135196309079,0.4859049653227831,0.873828939135118,0.559076370805552,0.221882412968402,0.859442508077226,2.778252783340677,0.0739574713970801
UKR,Ukraine,2019,1.7317987003908293,0.3634169652833883,0.718231983949118,0.0853573721373948,0.277766267046023,0.287026111974908,1.4540324333448063,0.1603917747387945
VEN,"Venezuela, RB",1995,15.1363210095652,14.5559545074645,0.3013353311094229,0.158588175719508,0.103953928023111,0.0164890672486179,15.03236708154209,0.006867846417727179
VEN,"Venezuela, RB",2019,6.256465048090739,3.338198956153187,0.2067275057618931,0.022384914934425,0.0,0.0,6.256465048090739,0.0
VNM,Viet Nam,1995,7.28047435709847,3.2492785343455193,0.0281114362787644,0.011043475316308,3.89338467045985,0.0986562406980245,3.3870896866386198,0.5347707415058466
VNM,Viet Nam,2019,2.500682605012809,0.7244949529267384,0.35996993743116,0.0193784133567083,1.18372940985562,0.213109891442586,1.3169531951571891,0.47336251609170393
YEM,"Yemen, Rep.",1995,40.1598943510304,39.7732050391051,0.3134366308168019,0.0,0.0732526811084849,0.0,40.08664166992192,0.0018240257424035136
YEM,"Yemen, Rep.",2019,4.878673917720491,4.82356153067882,0.0002125899981471,0.0,0.0,0.0,4.878673917720491,0.0
ZAF,South Africa,1995,4.03562638417749,0.4119573305003161,0.0249750349553004,0.629558649209082,0.907274847196706,2.06186052231608,3.1283515369807846,0.22481636326738894
ZAF,South Africa,2019,4.18782227881945,0.3728196883244461,0.0251931123610766,1.38576110729649,0.645393715087465,1.75865465574997,3.542428563731985,0.154112011474709
ZWE,Zimbabwe,1995,8.54428671214653,0.0,0.0,3.69420562111707,3.58378498471179,1.26629610631767,4.96050172743474,0.41943641470002324
ZWE,Zimbabwe,2019,4.71576545765887,0.0508825188985078,0.0,2.41107592851979,1.99605200101332,0.257755009227255,2.7197134566455503,0.42327211116310587
