Country,Country Code,Year,PC1,PC2,Cluster,ClusterLabels,hover_text
Iraq,IRQ,1995.0,1.680673254524574,-1.6635974075084108,1,Oil Exporters,"<b>Iraq</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $56,888,709,809<br>  Natural Gas: $805,266,677"
Jamaica,JAM,1995.0,-3.6809564657498464,-2.87245903302167,5,Low-Intensity Producers (2),"<b>Jamaica</b><br>Cluster: Low-Intensity Producers (2)<br><br>Top Resources:<br>  Bauxite: $849,284,070"
Kazakhstan,KAZ,1995.0,-0.5026116387009956,5.865279606144964,0,Diversified Producers,"<b>Kazakhstan</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Oil: $32,855,417,690<br>  Coal: $9,189,992,886<br>  Natural Gas: $5,923,396,219"
Kuwait,KWT,1995.0,6.544706578638483,-0.15870381553344856,2,Petrostates,"<b>Kuwait</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $80,023,791,851<br>  Natural Gas: $4,355,817,532"
Malaysia,MYS,1995.0,2.592175778308086,0.31215341583290357,2,Petrostates,"<b>Malaysia</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $23,661,757,838<br>  Natural Gas: $23,365,554,531<br>  Gold: $131,024,800"
Mauritania,MRT,1995.0,-3.76935264667552,-2.104251209045467,5,Low-Intensity Producers (2),"<b>Mauritania</b><br>Cluster: Low-Intensity Producers (2)<br><br>Top Resources:<br>  Gold: $14,830,400"
Mexico,MEX,1995.0,1.085704079500799,2.296071273565185,4,Mineral-Rich Developing (1),"<b>Mexico</b><br>Cluster: Mineral-Rich Developing (1)<br><br>Top Resources:<br>  Oil: $115,894,035,984<br>  Natural Gas: $16,499,951,908<br>  Copper: $3,292,890,970"
Mongolia,MNG,1995.0,-5.817200970088704,3.3459801719314126,3,Mineral-Rich Developing (3),"<b>Mongolia</b><br>Cluster: Mineral-Rich Developing (3)<br><br>Top Resources:<br>  Copper: $1,078,532,900<br>  Coal: $707,183,288<br>  Gold: $491,136,200"
Myanmar,MMR,1995.0,-2.0539607818530103,-2.082817469906677,5,Low-Intensity Producers (2),"<b>Myanmar</b><br>Cluster: Low-Intensity Producers (2)<br><br>Top Resources:<br>  Natural Gas: $3,446,936,010<br>  Oil: $592,921,942<br>  Tin: $540,055,124"
Nigeria,NGA,1995.0,0.8375180566861204,-2.063692855894577,1,Oil Exporters,"<b>Nigeria</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $73,921,083,615<br>  Natural Gas: $6,793,277,639<br>  Aluminium: $22,578,000"
