Country Code,Year,Forest_Rents_pct,Coal_Rents_pct,Forest_Coal_pct
ABW,1995,0.00116658771218565,0.0,0.00116658771218565
ABW,1996,0.00081940211530906,0.0,0.00081940211530906
ABW,1997,0.00100250493075445,0.0,0.00100250493075445
ABW,1998,0.000848352981616005,0.0,0.000848352981616005
ABW,1999,0.000717901853338623,0.0,0.000717901853338623
ABW,2000,0.000703282534499704,0.0,0.000703282534499704
ABW,2001,0.000720947385099791,0.0,0.000720947385099791
ABW,2002,0.000650305150083597,0.0,0.000650305150083597
ABW,2003,0.000692126845962617,0.0,0.000692126845962617
ABW,2004,0.000677514710767039,0.0,0.000677514710767039
ABW,2005,0.000658705057494767,0.0,0.000658705057494767
ABW,2006,0.000923709722334835,0.0,0.000923709722334835
ABW,2007,0.000897224583517666,0.0,0.000897224583517666
ABW,2008,0.000916581631395387,0.0,0.000916581631395387
ABW,2009,0.000946921913336869,0.0,0.000946921913336869
ABW,2010,0.00230053107618072,0.0,0.00230053107618072
ABW,2011,0.0018828729498612,0.0,0.0018828729498612
ABW,2012,0.00191744955735366,0.0,0.00191744955735366
ABW,2013,0.00245165331607624,0.0,0.00245165331607624
ABW,2014,0.00323517161852513,0.0,0.00323517161852513
ABW,2015,0.00238765944448716,0.0,0.00238765944448716
ABW,2016,0.0033437423337293,0.0,0.0033437423337293
ABW,2017,0.00282719063862959,0.0,0.00282719063862959
ABW,2018,0.00188469168678285,0.0,0.00188469168678285
ABW,2019,0.00168011577104813,0.0,0.00168011577104813
AFE,1995,4.27657143430095,1.37308031514128,5.6496517494422305
AFE,1996,4.29116704024821,1.21637824731706,5.50754528756527
AFE,1997,3.82774325934385,1.00082308433342,4.82856634367727
AFE,1998,4.11557388152516,0.804163989069074,4.919737870594234
AFE,1999,2.82359487927299,0.547423860259005,3.371018739531995
AFE,2000,2.66496344399631,0.720265276798836,3.385228720795146
AFE,2001,2.85215204549914,1.3583004715419,4.210452517041039
AFE,2002,3.34569770523756,0.853560155301222,4.199257860538782
AFE,2003,3.90337010575395,0.785952474787744,4.689322580541694
AFE,2004,2.72190997707946,1.9457134731031,4.66762345018256
AFE,2005,2.54490324815188,1.35322198687186,3.8981252350237403
AFE,2006,2.34759119900274,1.30791629862193,3.65550749762467
AFE,2007,2.85634696100377,1.61629906480102,4.47264602580479
AFE,2008,3.20401301024274,3.30273614179938,6.50674915204212
AFE,2009,3.11492662330142,1.10220319214985,4.21712981545127
AFE,2010,2.39588813986906,1.71488776223996,4.110775902109021
AFE,2011,2.47956597434645,1.97786699770678,4.45743297205323
AFE,2012,2.83509763323671,1.36281021870132,4.19790785193803
AFE,2013,2.9920114544828,1.07541420661773,4.06742566110053
AFE,2014,3.23569836605539,0.797977651588852,4.033676017644242
AFE,2015,3.66723224951528,0.611201352530673,4.278433602045952
AFE,2016,4.12944546180386,0.746947094409823,4.876392556213682
AFE,2017,3.57615627683763,0.91559316706949,4.4917494439071195
AFE,2018,2.50596883270437,1.02699649603067,3.53296532873504
AFE,2019,2.39895651578546,0.745968772155589,3.1449252879410494
AFG,1995,0.0,0.0,0.0
AFG,1996,0.0,0.0,0.0
AFG,1997,0.0,0.0,0.0
AFG,1998,0.0,0.0,0.0
AFG,1999,0.0,0.0,0.0
AFG,2000,0.0,0.0,0.0
AFG,2001,0.0,0.0,0.0
AFG,2002,1.00914820404965,0.00465001997676017,1.01379822402641
AFG,2003,0.661477338208322,0.00747274848408489,0.6689500866924069
AFG,2004,0.38846867792281,0.0165437838421436,0.4050124617649536
AFG,2005,0.333337690055055,0.0109135244434021,0.3442512144984571
AFG,2006,0.453987419670516,0.0112063527032708,0.4651937723737868
AFG,2007,0.343956662065522,0.0770462649096367,0.42100292697515873
AFG,2008,0.348530008988848,0.221132916238516,0.569662925227364
AFG,2009,0.280320567708532,0.128832445822436,0.409153013530968
AFG,2010,0.36453808043497,0.215322628919275,0.5798607093542449
AFG,2011,0.302923904383775,0.481711529177581,0.7846354335613559
AFG,2012,0.262155548029171,0.26623044263315,0.528385990662321
AFG,2013,0.262130892984394,0.237665574938235,0.499796467922629
AFG,2014,0.267026291162001,0.22737000694477,0.494396298106771
AFG,2015,0.288934873258099,0.163204860716174,0.452139733974273
AFG,2016,0.353105362386064,0.249916790607737,0.603022152993801
AFG,2017,0.285272514550035,0.40234480168601,0.687617316236045
AFG,2018,0.293533881625787,0.541363923742697,0.834897805368484
AFG,2019,0.333863765522096,0.334119584032567,0.667983349554663
AFW,1995,5.92790429227203,0.0902764762339968,6.018180768506027
AFW,1996,4.9794901602473,0.0742775754780669,5.053767735725367
AFW,1997,4.4740541599606,0.06841429177075,4.5424684517313505
AFW,1998,4.52006718641871,0.0564234677101694,4.57649065412888
AFW,1999,3.40314422522333,0.0869346780164793,3.490078903239809
AFW,2000,3.43104126759506,0.090257310090906,3.521298577685966
AFW,2001,3.14990547986605,0.120849916847781,3.270755396713831
AFW,2002,3.17098919868686,0.0929256927697349,3.263914891456595
AFW,2003,4.08781476936252,0.0753985551293445,4.163213324491864
AFW,2004,2.75610307920103,0.115179322695048,2.871282401896078
AFW,2005,2.48846814963151,0.135885564256293,2.624353713887803
AFW,2006,2.04888629874372,0.118940082435396,2.167826381179116
AFW,2007,2.41239148383363,0.0973344693346046,2.5097259531682345
AFW,2008,2.47382414464384,0.226652350486283,2.7004764951301232
AFW,2009,2.66003741540827,0.114584321042769,2.774621736451039
AFW,2010,2.09377657444326,0.14294800526562,2.23672457970888
AFW,2011,2.10178618841065,0.168348868663889,2.270135057074539
AFW,2012,2.24558715397287,0.0854502326528698,2.3310373866257397
AFW,2013,2.09257484891077,0.0531452984048663,2.1457201473156364
AFW,2014,2.1298100047895,0.0371404456727441,2.166950450462244
AFW,2015,2.53026298620323,0.0281194277094346,2.558382413912665
AFW,2016,2.96429325134656,0.0337961455132277,2.998089396859788
AFW,2017,3.06435380312447,0.0464512091681888,3.110805012292659
AFW,2018,2.10586884279275,0.0509575829726434,2.1568264257653933
AFW,2019,1.68022584052006,0.0345282474239316,1.7147540879439918
AGO,1995,2.9856616742744,0.0,2.9856616742744
AGO,1996,2.12783851319871,0.0,2.12783851319871
AGO,1997,1.94389973459506,0.0,1.94389973459506
AGO,1998,2.38525957827358,0.0,2.38525957827358
AGO,1999,2.11765565749899,0.0,2.11765565749899
AGO,2000,1.43272575752332,0.0,1.43272575752332
AGO,2001,1.41730580825922,0.0,1.41730580825922
AGO,2002,0.990786339881705,0.0,0.990786339881705
AGO,2003,1.15531764804726,0.0,1.15531764804726
AGO,2004,0.684223942146475,0.0,0.684223942146475
AGO,2005,0.502688173891943,0.0,0.502688173891943
AGO,2006,0.394642221545691,0.0,0.394642221545691
AGO,2007,0.407882075940256,0.0,0.407882075940256
AGO,2008,0.402778953529197,0.0,0.402778953529197
AGO,2009,0.471247130112202,0.0,0.471247130112202
AGO,2010,0.390458468314882,0.0,0.390458468314882
AGO,2011,0.333761077724256,0.0,0.333761077724256
AGO,2012,0.333477210675189,0.0,0.333477210675189
AGO,2013,0.329562168994364,0.0,0.329562168994364
AGO,2014,0.336742091365153,0.0,0.336742091365153
AGO,2015,0.526504018437182,0.0,0.526504018437182
AGO,2016,0.977955118230998,0.0,0.977955118230998
AGO,2017,0.763161892985031,0.0,0.763161892985031
AGO,2018,0.569460443966289,0.0,0.569460443966289
AGO,2019,0.57894656754892,0.0,0.57894656754892
ALB,1995,0.183282315812851,0.00286290828495024,0.18614522409780124
ALB,1996,0.144202904042222,0.00175245195964824,0.14595535600187023
ALB,1997,0.197605219453409,0.000369490505513321,0.19797470995892233
ALB,1998,0.118174363011121,0.000793889768500678,0.11896825277962167
ALB,1999,0.0806154996305077,0.000126575495826512,0.0807420751263342
ALB,2000,0.1266368254864,0.00063462371627779,0.1272714492026778
ALB,2001,0.0626445552743011,0.00132843174013712,0.06397298701443822
ALB,2002,0.0665511639246422,0.000288281866863831,0.06683944579150604
ALB,2003,0.0629987181111056,0.000914899138369364,0.06391361724947497
ALB,2004,0.0539967923130285,0.00683461126427363,0.06083140357730213
ALB,2005,0.0479782810465882,0.00307121885230359,0.05104949989889179
ALB,2006,0.0541548603090371,0.00293509452543288,0.05708995483446998
ALB,2007,0.0747717350561407,0.00404295611219972,0.07881469116834042
ALB,2008,0.0697141078407692,0.0139175166136866,0.0836316244544558
ALB,2009,0.0748086642125221,0.000716939372939698,0.07552560358546179
ALB,2010,0.0659767178336683,0.00137213315627755,0.06734885098994585
ALB,2011,0.210245076855231,0.000778501153028553,0.21102357800825955
ALB,2012,0.182521793382718,0.000344303375981144,0.18286609675869916
ALB,2013,0.165155097257209,0.000102472015384904,0.1652575692725939
ALB,2014,0.169259561262758,0.0,0.169259561262758
ALB,2015,0.191365197131665,0.00598268561789345,0.19734788274955845
ALB,2016,0.157023419526358,0.000391513069921201,0.1574149325962792
ALB,2017,0.183422579574961,0.0175811937920141,0.20100377336697509
ALB,2018,0.140052548330499,0.0379024712234031,0.17795501955390208
ALB,2019,0.138045383470044,0.00880735103673773,0.14685273450678174
AND,1995,0.0,0.0,0.0
AND,1996,0.0,0.0,0.0
AND,1997,0.0,0.0,0.0
AND,1998,0.0,0.0,0.0
AND,1999,0.0,0.0,0.0
AND,2000,0.0,0.0,0.0
AND,2001,0.0,0.0,0.0
AND,2002,0.0,0.0,0.0
AND,2003,0.0,0.0,0.0
AND,2004,0.0,0.0,0.0
AND,2005,0.0,0.0,0.0
AND,2006,0.0,0.0,0.0
AND,2007,0.0,0.0,0.0
AND,2008,0.0,0.0,0.0
AND,2009,0.0,0.0,0.0
AND,2010,0.0,0.0,0.0
AND,2011,0.0,0.0,0.0
AND,2012,0.0,0.0,0.0
AND,2013,0.0,0.0,0.0
AND,2014,0.0,0.0,0.0
AND,2015,0.0,0.0,0.0
AND,2016,0.0,0.0,0.0
AND,2017,0.0,0.0,0.0
AND,2018,0.0,0.0,0.0
AND,2019,0.0,0.0,0.0
ARB,1995,0.094975291147364,0.00891793936579482,0.10389323051315882
ARB,1996,0.0912187294492793,0.00910423235033576,0.10032296179961507
ARB,1997,0.0828260558060827,0.00837835425372968,0.09120441005981238
ARB,1998,0.119987218891259,0.00888631056099517,0.12887352945225417
ARB,1999,0.058918003683989,0.005795266184225,0.064713269868214
ARB,2000,0.0419035903434921,0.00481012797567123,0.04671371831916333
ARB,2001,0.0508171087905624,0.00615235323490413,0.05696946202546653
ARB,2002,0.054464546928932,0.00654913702703439,0.061013683955966395
ARB,2003,0.0678756138972941,0.00524168500151871,0.07311729889881281
ARB,2004,0.0534071695315772,0.00583936649472115,0.059246536026298355
ARB,2005,0.04289712388276,0.0100287598966829,0.0529258837794429
ARB,2006,0.0437893120961184,0.00967058072697738,0.05345989282309578
ARB,2007,0.0372371899707166,0.00588806404088771,0.04312525401160431
ARB,2008,0.0494366186948121,0.0158755902134822,0.0653122089082943
ARB,2009,0.0564349850629793,0.0105773287862779,0.06701231384925721
ARB,2010,0.0555009742898929,0.0119146326224616,0.0674156069123545
ARB,2011,0.075412736719288,0.0132253583231623,0.0886380950424503
ARB,2012,0.0777830365638059,0.00578608034043885,0.08356911690424476
ARB,2013,0.102289331035086,0.00408286750691208,0.10637219854199809
ARB,2014,0.132231188867372,0.00335408683577887,0.13558527570315088
ARB,2015,0.148033870751951,0.00244938640211787,0.15048325715406888
ARB,2016,0.132130349630471,0.00232112957385673,0.1344514792043277
ARB,2017,0.143041859180798,0.00327078363444391,0.14631264281524192
ARB,2018,0.0979488101534638,0.00284595754680474,0.10079476770026853
ARB,2019,0.105709429890348,0.00210346317591675,0.10781289306626475
ARE,1995,0.000243266647759217,0.0,0.000243266647759217
ARE,1996,0.00022501856899616,0.0,0.00022501856899616
ARE,1997,0.000215749857376075,0.0,0.000215749857376075
ARE,1998,0.000345584002245299,0.0,0.000345584002245299
ARE,1999,0.000134546918357959,0.0,0.000134546918357959
ARE,2000,0.00010784542304673,0.0,0.00010784542304673
ARE,2001,0.000122604770671459,0.0,0.000122604770671459
ARE,2002,0.000129524816660985,0.0,0.000129524816660985
ARE,2003,0.000164390588765579,0.0,0.000164390588765579
ARE,2004,0.000135624156262426,0.0,0.000135624156262426
ARE,2005,0.000110680483264621,0.0,0.000110680483264621
ARE,2006,0.000110830210430955,0.0,0.000110830210430955
ARE,2007,8.87670391358424e-05,0.0,8.87670391358424e-05
ARE,2008,0.000128300969750559,0.0,0.000128300969750559
ARE,2009,0.000156567575969474,0.0,0.000156567575969474
ARE,2010,0.000165088956603254,0.0,0.000165088956603254
ARE,2011,0.000157550311788351,0.0,0.000157550311788351
ARE,2012,0.000165767256461709,0.0,0.000165767256461709
ARE,2013,0.000132839389113298,0.0,0.000132839389113298
ARE,2014,0.000206880471776166,0.0,0.000206880471776166
ARE,2015,0.00021105215724367,0.0,0.00021105215724367
ARE,2016,0.000164541034431535,0.0,0.000164541034431535
ARE,2017,0.000192624533357233,0.0,0.000192624533357233
ARE,2018,8.97618267260609e-05,0.0,8.97618267260609e-05
ARE,2019,0.000123679220374591,0.0,0.000123679220374591
ARG,1995,0.0968552663503503,0.000297086161312322,0.09715235251166263
ARG,1996,0.0847912734494412,4.09155974885757e-05,0.08483218904692978
ARG,1997,0.0665128755553983,0.0,0.0665128755553983
ARG,1998,0.0597961442863516,0.0,0.0597961442863516
ARG,1999,0.0507128863494685,0.0,0.0507128863494685
ARG,2000,0.0400915626044695,0.0,0.0400915626044695
ARG,2001,0.0391527058715377,0.000105262139048161,0.03925796801058586
ARG,2002,0.196348319907021,0.0,0.196348319907021
ARG,2003,0.143363238318986,1.55229412714307e-08,0.14336325384192727
ARG,2004,0.10675086525158,0.000589833612996575,0.10734069886457656
ARG,2005,0.0989381386746484,0.00014649815944316,0.09908463683409156
ARG,2006,0.100092589484241,0.000493514077944306,0.10058610356218531
ARG,2007,0.0952376049006657,0.00093828300809848,0.09617588790876418
ARG,2008,0.0869411331555462,0.00178004516890595,0.08872117832445216
ARG,2009,0.0990673892424989,0.000405148913247297,0.09947253815574619
ARG,2010,0.11906716574484,0.000565427392479258,0.11963259313731926
ARG,2011,0.085001252971464,0.000916237380871877,0.08591749035233588
ARG,2012,0.0925680732688514,0.000602582816122011,0.09317065608497341
ARG,2013,0.113735612627551,0.000403415290181379,0.11413902791773238
ARG,2014,0.0994732733400688,0.000240146435852241,0.09971341977592103
ARG,2015,0.0993779998941998,9.86419365883691e-05,0.09947664183078818
ARG,2016,0.115269172803386,8.00634259462361e-05,0.11534923622933224
ARG,2017,0.121719644809335,7.90800456830933e-05,0.1217987248550181
ARG,2018,0.141933579237551,0.000348869953405893,0.1422824491909569
ARG,2019,0.164312356166249,0.000523970165766831,0.16483632633201584
ARM,1995,0.0354635178987378,0.0,0.0354635178987378
ARM,1996,0.0343706488709635,0.0,0.0343706488709635
ARM,1997,0.0339299283245614,0.0,0.0339299283245614
ARM,1998,0.0264993273316545,0.0,0.0264993273316545
ARM,1999,0.0290378897690576,0.0,0.0290378897690576
ARM,2000,0.0220968728557332,0.0,0.0220968728557332
ARM,2001,0.0189809301890275,0.0,0.0189809301890275
ARM,2002,0.0205388804190758,0.0,0.0205388804190758
ARM,2003,0.0270693378278766,0.0,0.0270693378278766
ARM,2004,0.0217229048828517,0.0,0.0217229048828517
ARM,2005,0.0102574769913297,0.0,0.0102574769913297
ARM,2006,0.0158025574327042,0.0,0.0158025574327042
ARM,2007,0.00929597821347469,0.0,0.00929597821347469
