Country,Country Code,Year,PC1,PC2,Cluster,ClusterLabels,hover_text
Jamaica,JAM,2019.0,-4.453426904779084,-4.187836017853845,2,Hard Mineral Exporters,"<b>Jamaica</b><br>Cluster: Hard Mineral Exporters<br><br>Top Resources:<br>  Bauxite: $291,419,838"
Kazakhstan,KAZ,2019.0,1.6539546788945332,10.05069950618398,1,Diversified Producers,"<b>Kazakhstan</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Oil: $44,602,670,482<br>  Coal: $9,452,320,804<br>  Iron ore: $5,798,590,264"
Kuwait,KWT,2019.0,6.033123859311038,-1.7573347911379622,3,Petrostates,"<b>Kuwait</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $69,751,752,638<br>  Natural Gas: $2,017,380,368"
Malaysia,MYS,2019.0,3.7475865453189274,-0.020673926539189473,3,Petrostates,"<b>Malaysia</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $15,743,702,687<br>  Natural Gas: $11,792,940,286<br>  Aluminium: $1,120,000,000"
Mauritania,MRT,2019.0,-5.810938174105278,-0.41527469067266326,2,Hard Mineral Exporters,"<b>Mauritania</b><br>Cluster: Hard Mineral Exporters<br><br>Top Resources:<br>  Gold: $608,574,600<br>  Copper: $182,459,200"
Mexico,MEX,2019.0,0.07506823120095447,4.496920252412536,1,Diversified Producers,"<b>Mexico</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Oil: $44,955,243,741<br>  Gold: $6,011,795,700<br>  Natural Gas: $5,873,005,474"
Mongolia,MNG,2019.0,-4.508349827316089,6.586206116477927,1,Diversified Producers,"<b>Mongolia</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Coal: $4,586,333,268<br>  Copper: $2,722,165,600<br>  Gold: $727,380,000"
Myanmar,MMR,2019.0,-1.1759392768561023,-0.1439682890485732,0,Oil Exporters,"<b>Myanmar</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Natural Gas: $2,813,030,563<br>  Copper: $1,349,040,000<br>  Tin: $802,200,000"
Nigeria,NGA,2019.0,1.3377641841575025,-1.9169066069975407,0,Oil Exporters,"<b>Nigeria</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $49,063,604,246<br>  Natural Gas: $7,500,512,054<br>  Gold: $404,100,000"
Oman,OMN,2019.0,7.138415494408952,-0.9227672999533149,3,Petrostates,"<b>Oman</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $22,755,751,956<br>  Natural Gas: $5,584,415,619<br>  Aluminium: $547,400,000"
Pakistan,PAK,2019.0,-0.9423073141670044,-2.4134689018802162,0,Oil Exporters,"<b>Pakistan</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Natural Gas: $4,976,089,641<br>  Oil: $2,058,243,482<br>  Coal: $444,408,801"
Peru,PER,2019.0,-1.106859472157783,6.93884757152802,1,Diversified Producers,"<b>Peru</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Copper: $15,017,618,000<br>  Gold: $5,100,011,400<br>  Zinc: $3,788,743,220"
Qatar,QAT,2019.0,9.489580897121439,-0.08304614577417756,3,Petrostates,"<b>Qatar</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $40,701,126,666<br>  Natural Gas: $26,963,416,382<br>  Aluminium: $914,200,000"
Romania,ROU,2019.0,1.2103179370436628,0.7239864303135475,0,Oil Exporters,"<b>Romania</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Coal: $1,813,492,250<br>  Oil: $1,753,436,647<br>  Natural Gas: $1,464,601,746"
Russian Federation,RUS,2019.0,3.1228594203496125,7.613595556773502,1,Diversified Producers,"<b>Russian Federation</b><br>Cluster: Diversified Producers<br><br>Top Resources:<br>  Oil: $273,719,085,273<br>  Natural Gas: $103,350,998,464<br>  Coal: $36,219,019,838"
Saudi Arabia,SAU,2019.0,5.542249488067658,1.617958044701422,3,Petrostates,"<b>Saudi Arabia</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $277,312,399,916<br>  Natural Gas: $16,917,538,925<br>  Aluminium: $1,085,785,400"
South Africa,ZAF,2019.0,-6.070095863177186,3.6181326653692056,2,Hard Mineral Exporters,"<b>South Africa</b><br>Cluster: Hard Mineral Exporters<br><br>Top Resources:<br>  Coal: $20,910,839,845<br>  Manganese: $7,540,000,000<br>  Iron ore: $5,125,621,918"
Tunisia,TUN,2019.0,-1.2639606033792343,-3.9069477107870507,0,Oil Exporters,"<b>Tunisia</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $936,232,535"
Ukraine,UKR,2019.0,-0.15009479146054783,0.6473736948270271,0,Oil Exporters,"<b>Ukraine</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Iron ore: $7,264,370,633<br>  Natural Gas: $2,952,985,834<br>  Coal: $2,142,777,670"
"Venezuela, RB",VEN,2019.0,2.763709996517637,-0.8413590538509369,3,Petrostates,"<b>Venezuela, RB</b><br>Cluster: Petrostates<br><br>Top Resources:<br>  Oil: $24,683,644,881<br>  Natural Gas: $3,892,817,585<br>  Gold: $408,590,000"
Viet Nam,VNM,2019.0,-0.5935399607912868,-0.8909359257291756,0,Oil Exporters,"<b>Viet Nam</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $5,541,526,566<br>  Coal: $3,876,043,978<br>  Natural Gas: $1,498,149,668"
"Yemen, Rep.",YEM,2019.0,-1.4086942380241654,-3.920446782940402,0,Oil Exporters,"<b>Yemen, Rep.</b><br>Cluster: Oil Exporters<br><br>Top Resources:<br>  Oil: $2,218,282,670"
Zimbabwe,ZWE,2019.0,-5.793221180169568,-0.5217407875371776,2,Hard Mineral Exporters,"<b>Zimbabwe</b><br>Cluster: Hard Mineral Exporters<br><br>Top Resources:<br>  Gold: $1,321,362,100<br>  Coal: $224,381,124<br>  Copper: $53,592,000"
