Country Code,Country,cluster,GDP_per_capita,Is_Dominant,Dominant_Count,Max_Reserve_Concentration,Resource_Diversity,PC1,PC2,Coal_Prod_perGDPpc,Natural Gas_Prod_perGDPpc,Oil_Prod_perGDPpc,Minerals_Prod_perGDPpc,Resource_Diversity,Coal_Prod_Share,Natural Gas_Prod_Share,Oil_Prod_Share,Minerals_Prod_Share,Aluminium_Res_Share,Bauxite_Res_Share,Cobalt_Res_Share,Copper_Res_Share,Gold_Res_Share,Lead_Res_Share,Lithium_Res_Share,Manganese_Res_Share,Natural Gas_Res_Share,Natural Graphite_Res_Share,Nickel_Res_Share,Oil_Res_Share,Platinum Group_Res_Share,Rare Earth_Res_Share,Silver_Res_Share,Tin_Res_Share,Vanadium_Res_Share,Zinc_Res_Share,Dominant_Resources_List
EGY,Egypt,3,12682.907,False,0,1.1482873791692887,1,0.7769921551167135,-0.6941704180960141,740.1300033186399,134.88154892249864,50187.71323482858,20501.135741198766,1,0.00010293265436193097,1.1708073610756509,0.6669024246430592,0.008580875005561383,,,,,,,,,1.1482873791692887,,,0.18275031120603172,,,,,,,
ERI,Eritrea,0,1761.128,False,0,,0,-0.7153058651673073,0.10807386183214737,0.0,0.0,0.0,76357.35846571061,0,,,,0.004437891340006308,,,,,,,,,,,,,,,,,,,
ESP,Spain,0,40854.649,False,0,,0,-0.7179225384869496,0.10260246943989805,1016.2721285403774,0.0,0.0,21653.402284768134,0,0.00045527924577041124,,,0.029194596337852104,,,,,,,,,,,,,,,,,,,
ETH,Ethiopia,0,2588.09,False,0,,0,-0.7189633678577109,0.1004298907747529,1043.2403819032568,0.0,0.0,1.4914473607950263,0,2.9606707870162308e-05,,,1.2738613219380188e-07,,,,,,,,,,,,,,,,,,,
FIN,Finland,0,48624.746,False,0,,0,-0.7188992714800908,0.10057408283360146,0.0,0.0,0.0,1631.8738816651096,0,,,,0.0026186580076072207,,,,,,,,,,,,,,,,,,,
FJI,Fiji,0,13580.555,False,0,,0,-0.7189777411095915,0.10041030929169528,0.0,0.0,0.0,0.0848271664891457,0,,,,3.8017830126233104e-08,,,,,,,,,,,,,,,,,,,
FRA,France,0,47766.863,False,0,,0,-0.7183908757084514,0.10159334529522628,4187.003027600954,0.0,0.0,11010.09463401438,0,0.002193089471863875,,,0.01735611900577976,,,,,,,,,,,,,,,,,,,
GAB,Gabon,0,15604.385,False,0,3.2655246252676657,0,-0.6122617916479447,0.05545628297188991,0.0,0.0,14354.939332758067,294788.97335588676,0,,,0.23468973736880566,0.15180732871872965,,,,,,,,3.2655246252676657,,,,0.11617947311254402,,,,,,,
GBR,United Kingdom,0,47106.551,False,0,0.14522434139068002,0,-0.5270732422248512,-0.03666984811158763,2261.0443290573326,23.475940851623804,13870.298912352979,649.9894250377193,0,0.0011679297982411065,0.7568649714520004,0.6845626635163345,0.001010467722531164,,,,,,,,,0.10043727559370497,,,0.14522434139068002,,,,,,,
GEO,Georgia,0,15423.107,False,0,,0,-0.7182933581034002,0.10174292924761195,9589.507483803362,0.0,0.0,11497.426231951837,0,0.0016217896644433354,,,0.005852040864226099,,,,,,,,,,,,,,,,,,,
GHA,Ghana,0,5585.885,False,0,1.7761989342806392,0,-0.7032403548858284,0.13325572348076348,0.0,0.0,0.0,327261.6604172839,0,,,,0.06032842212755201,,,,,1.7761989342806392,,,0.6959314775160599,,,,,,,,,,,
GIN,Guinea,2,2405.22,True,1,35.525684109457515,1,2.463084680542901,5.363375804891844,0.0,0.0,0.0,54049140.61582725,1,,,,4.290208966515269,,35.525684109457515,,,,,,,,,,,,,,,,,Bauxite
GNQ,Equatorial Guinea,0,18544.02,False,0,0.06389871021189922,0,-0.6852146375913984,0.07321438270134067,0.0,0.0,5237.375861868139,0.010785147988408123,0,,,0.10175686300641128,6.600317730248803e-09,,,,,,,,,,,,0.06389871021189922,,,,,,,
GRC,Greece,0,29659.045,False,0,,0,-0.7130467271939267,0.11060082566454842,219133.7210958748,0.0,0.0,60848.94169721244,0,0.07126769797471036,,,0.05955867657305607,,,,,,,,,,,,,,,,,,,
GRL,Greenland,0,,False,0,1.6475456998007894,0,-0.7189777451887684,0.10041030077806695,0.0,0.0,0.0,0.0,0,,,,0.0005280263424643865,,,,,,,,,,,,,,1.6475456998007894,,,,,
GTM,Guatemala,0,8190.823,False,0,,0,-0.7189399540676369,0.10048917442382888,0.0,0.0,0.0,785.8726772633227,0,,,,0.00021242937805909326,,,,,,,,,,,,,,,,,,,
GUF,French Guiana,0,,False,0,,0,-0.7189777451887684,0.10041030077806695,0.0,0.0,0.0,0.0,0,,,,3.3001588651244015e-07,,,,,,,,,,,,,,,,,,,
GUY,Guyana,0,13052.244,False,0,,0,-0.41283211781199886,-0.14060590088982944,0.0,0.0,47190.365419157046,40127.61637002802,0,,,0.6453340861633488,0.017284761584731315,,,,,,,,,,,,,,,,,,,
HND,Honduras,0,5721.952,False,0,,0,-0.7186202829890663,0.10115635821347647,0.0,0.0,0.0,7433.486159967787,0,,,,0.0014036912547730341,,,,,,,,,,,,,,,,,,,
HRV,Croatia,0,29390.493,False,0,,0,-0.718940167331793,0.10048352757873424,520.9507713940014,0.0,0.0,632.8849264284203,0,0.00016789196451853894,,,0.0006138559501840595,,,,,,,,,,,,,,,,,,,
HUN,Hungary,0,33045.962,False,0,,0,-0.7173632613171588,0.10260458781741648,117704.80329790368,0.0,0.0,9.084317170128077,0,0.04265195471043851,,,9.907076913103453e-06,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,3,11976.45,True,2,45.041356154287115,3,3.396326358506989,0.35348006903097856,69814510.97779392,214.58737155000017,51174.41563234514,2973342.0170417773,3,9.168539500547707,1.7589210957449906,0.6421360887620812,1.1751892780010686,,13.442150744119058,6.204151081160571,2.633228840125392,6.394316163410302,,,,0.6726665584438168,,45.041356154287115,0.1417389571973037,,,,17.119623368285897,,,"Nickel, Tin"
IND,India,2,6617.13,False,0,7.578710219083631,2,6.369063718634033,6.337514804561806,163981212.39872876,176.0178405139388,111057.89107966746,45533562.34893375,2,11.898442447887064,0.7971507282122302,0.7699546917791845,9.943428210063063,6.907894736842106,3.1204992798847817,,0.27586206896551724,,2.1517553793884483,,1.8201284796573876,0.7092853529245718,2.818062462369421,,0.26391864589246045,,7.578710219083631,1.3689253935660506,,,4.640151515151516,
IRL,Ireland,0,87080.954,False,0,,0,-0.7189444201948486,0.10047985319373375,0.0,0.0,0.0,692.998815791568,0,,,,0.001991546804333445,,,,,,,,,,,,,,,,,,,
IRN,Iran,1,14675.905,True,1,17.243482408804837,3,6.370364919195398,-3.3341866494842582,105071.20344537526,644.9322146061861,344919.10379632463,6273224.888005203,3,0.016908884309780867,6.477882321329048,5.303568975718278,3.038299592077914,,,,,,2.2650056625141564,,,17.243482408804837,,,9.166560428579723,,,,,,,Natural Gas
IRQ,Iraq,3,11434.956,False,0,8.42411550565401,1,2.507238262421158,-2.1626012447359977,0.0,37.54091936164862,384618.1130036705,292.96133714900174,1,,0.2938011515957616,4.607977091148953,0.00011055532198166746,,,,,,,,,1.8953726329077596,,,8.42411550565401,,,,,,,
ISL,Iceland,0,57663.539,False,0,,0,-0.7183272697599091,0.10176790454891645,0.0,0.0,0.0,13526.745210695444,0,,,,0.02574123914797033,,,,,,,,,,,,,,,,,,,
ISR,Israel,0,40974.826,False,0,0.31614795153921565,0,-0.6368387328305325,0.04815339705308495,0.0,18.82610989977114,0.0,0.0,0,,0.5279487906562285,,,,,,,,,,,0.31614795153921565,,,,,,,,,,
ITA,Italy,0,42885.278,False,0,0.03509051816729889,0,-0.6945594315923072,0.08296952478857879,2331.802536059111,2.350512553515451,2169.348729417121,3038.343368090094,0,0.0010965447359319374,0.0689898016735087,0.09747285394314423,0.004300113601574825,,,,,,,,,0.02277421348757523,,,0.03509051816729889,,,,,,,
JAM,Jamaica,0,10544.6,False,0,,0,-0.6911590143181793,0.15847062443454718,0.0,0.0,0.0,578495.1558143503,0,,,,0.20130969143262023,,,,,,,,,,,,,,,,,,,
JPN,Japan,0,41680.498,False,0,0.0,0,-0.7187955767852566,0.10066601029548905,12467.902005393506,0.0,0.0,232.90978912967884,0,0.005698396096324888,,,0.000320372690302192,,,,0.0,,,,,,,,,,,,,,,
KAZ,Kazakhstan,3,26351.775,False,0,4.085257548845471,3,1.781292856427567,-0.6406167626667982,4272300.442759548,40.61438897379778,69672.20439609855,1383102.5424283564,3,1.2345196704200452,0.7324936924775052,1.9236032668035596,1.2028157329007412,,,,2.507836990595611,4.085257548845471,,,0.26766595289079226,1.2124255161150752,,,1.74269209668816,,,,,,3.5984848484848486,
KEN,Kenya,0,4926.242,False,0,,0,-0.7189776534295518,0.10041049228823479,0.0,0.0,0.0,1.9081482395708533,0,,,,3.1021493332169377e-07,,,,,,,,,,,,,,,,,,,
KGZ,Kyrgyzstan,0,5298.562,False,0,,0,-0.7081009623914923,0.11523890141971731,788402.589230814,0.0,0.0,1365.804533380944,0,0.04580705979882076,,,0.00023882589675132266,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,0,6078.936,False,0,,0,-0.7189777173117761,0.10041035895998772,0.0,0.0,0.0,0.5797067118324655,0,,,,1.162975984069839e-07,,,,,,,,,,,,,,,,,,,
KOR,South Korea,0,42804.158,False,0,0.5898270270075532,0,-0.7187729690471532,0.10071078694164332,12709.045695981216,0.0,0.0,634.2776091986204,0,0.005965203363469739,,,0.0008959838584348639,,,,0.0,,,,,,0.5898270270075532,,,,,,,,,
KWT,Kuwait,3,44848.657,False,0,5.896108260461609,1,0.3069758249543256,-0.40923151205505975,0.0,11.974846658173064,60615.91987024272,0.0,1,,0.36756444527181137,2.848277002612591,,,,,,,,,,0.9103737991970905,,,5.896108260461609,,,,,,,
LAO,Laos,0,7780.344,False,0,,0,-0.6852998351576834,0.1464445656514352,2429092.7239206904,0.0,0.0,7664.374737158151,0,0.20723793052795947,,,0.001967933309612175,,,,,,,,,,,,,,,,,,,
LBR,Liberia,0,1440.028,False,0,,0,-0.7189772897632767,0.1004112512941624,0.0,0.0,0.0,9.470649181821464,0,,,,4.5007566602566586e-07,,,,,,,,,,,,,,,,,,,
LBY,Libya,3,22505.107,False,0,2.809393929070983,1,0.3038370397534017,-0.3987003878246734,0.0,22.809655510635874,52796.03105197412,0.0,1,,0.3513289196081237,1.2448827193084882,,,,,,,,,,0.7679490138601045,,,2.809393929070983,,,,,,,
LKA,Sri Lanka,0,13639.02,False,0,0.49152252250629436,0,-0.7189661101359266,0.10043458423430716,0.0,0.0,0.0,241.95286758139514,0,,,,0.00010890524254910525,,,,,,,,,,0.49152252250629436,,,,,,,,,
MAR,Morocco,0,8509.076,False,0,0.1260218188360741,0,-0.7184017454735676,0.1016124666872944,0.0,0.0,0.0,11978.010303351388,0,0.0,,,0.0033635813181943624,,,0.1260218188360741,,,,,,,,,,,,,,,,
MDG,Madagascar,0,1645.73,False,0,8.847405405113298,0,-0.7161312582454422,0.10627003858975802,8127.092536442795,0.0,0.0,56875.67219410231,0,0.00014666285843089664,,,0.0030890147009337418,,,0.9693986064313393,,,,,,,8.847405405113298,,,,0.1757552309701031,,,,,
MEX,Mexico,3,20312.294,False,0,6.645768025078371,1,0.7739965251248296,-0.6718863234152677,256032.0755499108,63.38548826636715,94077.22776166984,488533.4960197011,1,0.05702689229061594,0.8811764985601205,2.0021175187985554,0.32748255256121606,,,,6.645768025078371,2.4866785079928952,6.342015855039637,,0.26766595289079226,0.09565152953825205,1.0158132131796749,,0.3523653711819592,,,6.331279945242985,,,6.628787878787879,
MKD,North Macedonia,0,18422.6,False,0,,0,-0.715725807259626,0.1049799988289906,222071.42314331312,0.0,0.0,4299.317143074268,0,0.044861103551474345,,,0.0026138776284863217,,,,,,,,,,,,,,,,,,,
MLI,Mali,0,2219.189,False,0,1.4209591474245116,0,-0.7189761633356484,0.10041360225521032,0.0,0.0,0.0,32.89489989360979,0,,,,2.4091159715408127e-06,,,,,1.4209591474245116,,,,,,,,,,,,,,
MMR,Myanmar,0,4848.559,False,0,14.97967044725016,0,-0.23266354765984767,-0.19106990140215116,356807.04308228486,109.65484949239557,0.0,62245.444471233626,0,0.018970223931622517,0.36387701185234317,,0.009959902886073386,,,,,,,,,0.23216566050370543,,,,,,,14.97967044725016,,,
MNE,Montenegro,0,21591.247,False,0,,0,-0.7165485950826803,0.10461897335132496,86247.91333265745,0.0,0.0,25920.36485896345,0,0.020419856072524535,,,0.018469438093434664,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,0,12214.531,False,0,,1,-0.013677682914133451,0.10704368793251227,8722471.620072845,0.0,0.0,57177.52077423193,1,1.1682686305645096,,,0.023048197308627404,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,0,1290.166,False,0,8.192042041771572,0,-0.5376843018779149,0.3626960619275136,11626410.864958463,0.0,0.0,454672.1414143606,0,0.16448171038979062,,,0.019358815660851732,,,,,,,,,,8.192042041771572,,,,,,,,,
MRT,Mauritania,0,5825.571,False,0,,0,-0.595050282323473,0.35905864233460255,0.0,0.0,0.0,2577092.2934421366,0,,,,0.4954539767323455,,,,,,,,,,,,,,,,,,,
MWI,Malawi,0,1411.374,False,0,,0,-0.7183435541340958,0.10127212138941688,46248.5492860149,0.0,0.0,0.0,0,0.0007157586109322127,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,3,27913.548,False,0,0.48786250273510384,1,0.44500333013220567,-0.43910542772375694,145737.43903856294,103.648667879841,19175.07135244864,66629.73445726068,1,0.044607977164631815,1.9801261460313055,0.5607872242590666,0.061378740291428806,,,,,,,,,0.48786250273510384,,,0.15868954232442387,,,,,,,
NAM,Namibia,0,9959.541,False,0,0.051387461459403906,0,-0.718717777456209,0.10095287803519824,0.0,0.0,0.0,5406.072428438219,0,,,,0.0017768715361602802,,,,,,,0.051387461459403906,,,,,,,,,,,,
NCL,New Caledonia,0,,False,0,5.814429612644337,0,-0.7189777451887684,0.10041030077806695,0.0,0.0,0.0,0.0,0,,,,0.003688587563549543,,,0.5257048642677153,,,,,,,,5.814429612644337,,,,,,,,
NER,Niger,0,1224.373,False,0,,0,-0.7178576696790062,0.10193247719109898,81674.45704862814,0.0,0.0,2.0941330787268253,0,0.0010965447359319374,,,8.461607330178963e-08,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1,5135.489,False,0,2.9398495957187296,2,3.9436370510237557,-2.7872105803929426,257434.1021857899,328.3913650676693,319504.0571598927,14799.559886117953,2,0.014496869681388178,1.154217418613287,1.7191123539741635,0.0025082189832239597,,,,,,,,,2.9398495957187296,,,2.1429303815608742,,,,,,,
NIC,Nicaragua,0,5489.512,False,0,,0,-0.7189773043245109,0.10041122090348886,0.0,0.0,0.0,9.167845885025846,0,,,,1.6608709520511573e-06,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,0,57258.337,False,0,0.06979301124866986,0,-0.6968491746921022,0.08633300182716519,0.0,5.071750484126007,0.0,6.985882248029663,0,,0.19875163107231425,,1.3200635460497606e-05,,,,,,,,,0.06979301124866986,,,,,,,,,,
NOR,Norway,3,63751.023,False,0,0.7676942193135283,2,0.9121634445663005,-0.5475198950331854,1300.4026617737568,63.92368136586608,28751.278344192215,20599.512575664863,2,0.0009090575169822948,2.7890932076698562,1.9203942544909216,0.043339006280359686,,,,,,,,,0.7676942193135283,0.1966090090025177,,0.45900793919846977,,,,,,,
NPL,Nepal,0,3922.081,False,0,,0,-0.7189287495466661,0.10049473825425419,1784.7668112922706,0.0,0.0,509.9333746549345,0,7.675813151523562e-05,,,6.600317730248802e-05,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,0,42174.159,False,0,,0,-0.7177812947756326,0.10231327787750066,59501.50327834634,0.0,0.0,7913.101432562057,0,0.027516977169944747,,,0.011013567312034645,,,,,,,,,,,,,,,,,,,
