,Country,Country Code,Year,PC1,PC2,PC3,Cluster,hover_text
76,Nepal,NPL,2000,-1.9259045589104635,-0.4906398233008637,-0.4909666045661595,0,<b>Nepal</b><br>Cluster: 0<br><br>Top Resources:<br>  Coal: $419.6K
77,Netherlands,NLD,1995,-0.681533602093404,-1.1057826273536866,1.6823638968096082,3,<b>Netherlands</b><br>Cluster: 3<br><br>Top Resources:<br>  Natural Gas: $4.8B<br>  Aluminium: $436.3M<br>  Cadmium: $3.2M
78,New Zealand,NZL,1995,-0.42404271667480714,0.7320886135538504,-0.691206074954678,1,<b>New Zealand</b><br>Cluster: 1<br><br>Top Resources:<br>  Aluminium: $552.1M<br>  Coal: $163.9M<br>  Gold: $161.4M
79,Nicaragua,NIC,1995,-1.4907055797138165,0.39427823327935835,-1.1522319483592685,0,<b>Nicaragua</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $20.2M<br>  Silver: $189.0K
80,Niger,NER,1995,-1.5770762177377413,-0.007253969493042048,-0.9323553235980229,0,<b>Niger</b><br>Cluster: 0<br><br>Top Resources:<br>  Coal: $7.8M<br>  Gold: $1.3M
81,Nigeria,NGA,1995,-1.271343066311102,-1.1822756929604223,1.7363000144923197,3,<b>Nigeria</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $14.1B<br>  Natural Gas: $313.2M<br>  Coal: $893.6K
82,North Macedonia,MKD,1995,0.34691057401990455,2.3860526753824107,-0.03876367140215408,1,<b>North Macedonia</b><br>Cluster: 1<br><br>Top Resources:<br>  Coal: $332.1M<br>  Copper: $32.6M<br>  Zinc: $27.5M
83,Norway,NOR,1995,2.091995097955029,0.06643277964463444,3.407300074005797,4,<b>Norway</b><br>Cluster: 4<br><br>Top Resources:<br>  Oil: $21.0B<br>  Natural Gas: $1.9B<br>  Aluminium: $1.7B
84,Oman,OMN,1995,-1.2906904245203448,-0.9049111458287817,1.0839149658057632,3,<b>Oman</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $6.3B<br>  Natural Gas: $260.5M<br>  Gold: $8.1M
85,Pakistan,PAK,1995,-0.5964610363919748,-0.3990564373775584,0.600914924554283,3,<b>Pakistan</b><br>Cluster: 3<br><br>Top Resources:<br>  Natural Gas: $888.6M<br>  Coal: $145.2M<br>  Copper: $14.3M
86,Panama,PAN,1995,-1.545028743711508,0.3123154878266119,-1.0957812359344175,0,<b>Panama</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $3.8M<br>  Silver: $100.8K
87,Papua New Guinea,PNG,1995,-0.7043528021954841,1.4492851413103587,-1.4316166844038862,1,<b>Papua New Guinea</b><br>Cluster: 1<br><br>Top Resources:<br>  Copper: $693.5M<br>  Gold: $687.6M<br>  Silver: $11.5M
88,Peru,PER,1995,2.371852325976912,3.0635169051624906,1.846326912180783,4,<b>Peru</b><br>Cluster: 4<br><br>Top Resources:<br>  Copper: $1.3B<br>  Zinc: $913.8M<br>  Oil: $887.2M
89,Philippines,PHL,1995,0.7704194120230031,0.7816529438059223,-1.8424852988599545,1,<b>Philippines</b><br>Cluster: 1<br><br>Top Resources:<br>  Nickel: $1.6B<br>  Gold: $359.4M<br>  Copper: $334.6M
90,Poland,POL,1995,1.8442256029307298,2.9431277402188076,0.9441494484492541,4,<b>Poland</b><br>Cluster: 4<br><br>Top Resources:<br>  Coal: $9.2B<br>  Copper: $1.3B<br>  Natural Gas: $251.4M
91,Portugal,PRT,1995,-0.3636334763407353,0.5268617761492196,-1.2908739588005964,1,<b>Portugal</b><br>Cluster: 1<br><br>Top Resources:<br>  Copper: $422.9M<br>  Silver: $6.8M<br>  Lithium: $742.4K
92,Qatar,QAT,1995,-1.600369473270051,-1.3959840147295215,1.6218079162086485,3,<b>Qatar</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $3.3B<br>  Natural Gas: $635.0M
93,Romania,ROU,1995,2.3716755384546735,1.7643835667997105,1.9994463079212108,4,<b>Romania</b><br>Cluster: 4<br><br>Top Resources:<br>  Coal: $1.9B<br>  Natural Gas: $1.1B<br>  Oil: $1.0B
94,Russian Federation,RUS,1995,9.969887178470092,-3.0614466397717996,-0.46740916052569076,2,<b>Russian Federation</b><br>Cluster: 2<br><br>Top Resources:<br>  Oil: $45.1B<br>  Natural Gas: $36.9B<br>  Coal: $12.3B
95,Rwanda,RWA,1999,-2.00355877066537,-0.35730925235787675,-0.941950804497489,0,<b>Rwanda</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $88.1K
