Country Code,Year,Variable,Value
ZWE,2019,NY.GDP.TOTL.RT.ZS,4.71576545765887
ZWE,2018,NY.GDP.TOTL.RT.ZS,3.37818944674235
ZWE,2017,NY.GDP.TOTL.RT.ZS,6.09544838030308
ZWE,2016,NY.GDP.TOTL.RT.ZS,4.49541367401877
ZWE,2015,NY.GDP.TOTL.RT.ZS,4.60618520596556
ZWE,2014,NY.GDP.TOTL.RT.ZS,5.62126327970579
ZWE,2013,NY.GDP.TOTL.RT.ZS,5.04283935109174
ZWE,2012,NY.GDP.TOTL.RT.ZS,5.96773281078297
ZWE,2011,NY.GDP.TOTL.RT.ZS,7.87938898914128
ZWE,2010,NY.GDP.TOTL.RT.ZS,7.09847064162797
ZWE,2009,NY.GDP.TOTL.RT.ZS,6.76260898727295
ZWE,2008,NY.GDP.TOTL.RT.ZS,18.3230470823159
ZWE,2007,NY.GDP.TOTL.RT.ZS,15.559238462362
ZWE,2006,NY.GDP.TOTL.RT.ZS,11.4813042316831
ZWE,2005,NY.GDP.TOTL.RT.ZS,8.5582074673681
ZWE,2004,NY.GDP.TOTL.RT.ZS,8.43730994677101
ZWE,2003,NY.GDP.TOTL.RT.ZS,6.98217572203532
ZWE,2002,NY.GDP.TOTL.RT.ZS,5.17219377081197
ZWE,2001,NY.GDP.TOTL.RT.ZS,4.02799179313518
ZWE,2000,NY.GDP.TOTL.RT.ZS,3.90170876645193
ZWE,1999,NY.GDP.TOTL.RT.ZS,3.70089065515096
ZWE,1998,NY.GDP.TOTL.RT.ZS,5.59080463449055
ZWE,1997,NY.GDP.TOTL.RT.ZS,6.77129137790896
ZWE,1996,NY.GDP.TOTL.RT.ZS,7.99042829291191
ZWE,1995,NY.GDP.TOTL.RT.ZS,8.54428671214653
ZMB,2019,NY.GDP.TOTL.RT.ZS,7.91506539515975
ZMB,2018,NY.GDP.TOTL.RT.ZS,11.7483463033985
ZMB,2017,NY.GDP.TOTL.RT.ZS,13.2264399699464
ZMB,2016,NY.GDP.TOTL.RT.ZS,11.6772125402718
ZMB,2015,NY.GDP.TOTL.RT.ZS,11.1602533885932
ZMB,2014,NY.GDP.TOTL.RT.ZS,10.842259058696
ZMB,2013,NY.GDP.TOTL.RT.ZS,12.023594729012
ZMB,2012,NY.GDP.TOTL.RT.ZS,13.5753487511819
ZMB,2011,NY.GDP.TOTL.RT.ZS,17.4237334954232
ZMB,2010,NY.GDP.TOTL.RT.ZS,18.6647201093496
ZMB,2009,NY.GDP.TOTL.RT.ZS,16.7968643399172
ZMB,2008,NY.GDP.TOTL.RT.ZS,16.052538455331
ZMB,2007,NY.GDP.TOTL.RT.ZS,21.7874311599282
ZMB,2006,NY.GDP.TOTL.RT.ZS,19.2015029596777
ZMB,2005,NY.GDP.TOTL.RT.ZS,14.1027021273131
ZMB,2004,NY.GDP.TOTL.RT.ZS,13.7756377211636
ZMB,2003,NY.GDP.TOTL.RT.ZS,12.6388158009955
ZMB,2002,NY.GDP.TOTL.RT.ZS,8.58178422740853
ZMB,2001,NY.GDP.TOTL.RT.ZS,6.91796764834799
ZMB,2000,NY.GDP.TOTL.RT.ZS,9.12122495945449
ZMB,1999,NY.GDP.TOTL.RT.ZS,5.20000710887479
ZMB,1998,NY.GDP.TOTL.RT.ZS,7.38004991836173
ZMB,1997,NY.GDP.TOTL.RT.ZS,5.78425325323365
ZMB,1996,NY.GDP.TOTL.RT.ZS,7.40724986790176
ZMB,1995,NY.GDP.TOTL.RT.ZS,7.23321498317749
ZAF,2019,NY.GDP.TOTL.RT.ZS,4.18782227881945
ZAF,2018,NY.GDP.TOTL.RT.ZS,3.86949148830953
ZAF,2017,NY.GDP.TOTL.RT.ZS,3.8355856656622
ZAF,2016,NY.GDP.TOTL.RT.ZS,3.56159906611897
ZAF,2015,NY.GDP.TOTL.RT.ZS,2.80794769347075
ZAF,2014,NY.GDP.TOTL.RT.ZS,4.66573419871465
ZAF,2013,NY.GDP.TOTL.RT.ZS,6.11153096342063
ZAF,2012,NY.GDP.TOTL.RT.ZS,6.40436399402211
ZAF,2011,NY.GDP.TOTL.RT.ZS,7.81466074244917
ZAF,2010,NY.GDP.TOTL.RT.ZS,6.84683101275869
ZAF,2009,NY.GDP.TOTL.RT.ZS,4.93797499670312
ZAF,2008,NY.GDP.TOTL.RT.ZS,11.9900580422374
ZAF,2007,NY.GDP.TOTL.RT.ZS,6.3657074741337
ZAF,2006,NY.GDP.TOTL.RT.ZS,5.2274047401405
ZAF,2005,NY.GDP.TOTL.RT.ZS,4.56849246597233
ZAF,2004,NY.GDP.TOTL.RT.ZS,4.77963979439938
ZAF,2003,NY.GDP.TOTL.RT.ZS,2.99086668200306
ZAF,2002,NY.GDP.TOTL.RT.ZS,4.67923392268105
ZAF,2001,NY.GDP.TOTL.RT.ZS,4.94658656928292
ZAF,2000,NY.GDP.TOTL.RT.ZS,3.71688450048923
ZAF,1999,NY.GDP.TOTL.RT.ZS,2.48859050822074
ZAF,1998,NY.GDP.TOTL.RT.ZS,3.11344933385369
ZAF,1997,NY.GDP.TOTL.RT.ZS,3.69265986755738
ZAF,1996,NY.GDP.TOTL.RT.ZS,4.64270090290704
ZAF,1995,NY.GDP.TOTL.RT.ZS,4.03562638417749
YEM,2018,NY.GDP.TOTL.RT.ZS,4.87867391772049
YEM,2017,NY.GDP.TOTL.RT.ZS,2.00088361190121
YEM,2016,NY.GDP.TOTL.RT.ZS,0.766194564986369
YEM,2015,NY.GDP.TOTL.RT.ZS,2.06582147254408
YEM,2014,NY.GDP.TOTL.RT.ZS,10.9650660396012
YEM,2013,NY.GDP.TOTL.RT.ZS,13.5874899680381
YEM,2012,NY.GDP.TOTL.RT.ZS,18.8463591940271
YEM,2011,NY.GDP.TOTL.RT.ZS,25.9395800444886
YEM,2010,NY.GDP.TOTL.RT.ZS,23.5484181707179
YEM,2009,NY.GDP.TOTL.RT.ZS,21.001304593999
YEM,2008,NY.GDP.TOTL.RT.ZS,33.8694342767331
YEM,2007,NY.GDP.TOTL.RT.ZS,33.0050730617766
YEM,2006,NY.GDP.TOTL.RT.ZS,40.4987746786826
YEM,2005,NY.GDP.TOTL.RT.ZS,41.1656856093808
YEM,2004,NY.GDP.TOTL.RT.ZS,34.1535884387229
YEM,2003,NY.GDP.TOTL.RT.ZS,32.1919199005229
YEM,2002,NY.GDP.TOTL.RT.ZS,31.0497728852744
YEM,2001,NY.GDP.TOTL.RT.ZS,33.2270815659587
YEM,2000,NY.GDP.TOTL.RT.ZS,41.4063455621789
YEM,1999,NY.GDP.TOTL.RT.ZS,28.9441851432533
YEM,1998,NY.GDP.TOTL.RT.ZS,21.6895961696112
YEM,1997,NY.GDP.TOTL.RT.ZS,29.832525277783
YEM,1996,NY.GDP.TOTL.RT.ZS,36.5843551114901
YEM,1995,NY.GDP.TOTL.RT.ZS,40.1598943510304
XKX,2019,NY.GDP.TOTL.RT.ZS,0.403302686372993
XKX,2018,NY.GDP.TOTL.RT.ZS,0.582555742632103
XKX,2017,NY.GDP.TOTL.RT.ZS,0.559517101853948
XKX,2016,NY.GDP.TOTL.RT.ZS,0.394911793338711
XKX,2015,NY.GDP.TOTL.RT.ZS,0.345818043207918
XKX,2014,NY.GDP.TOTL.RT.ZS,0.522780519330801
XKX,2013,NY.GDP.TOTL.RT.ZS,0.528578459655645
XKX,2012,NY.GDP.TOTL.RT.ZS,0.984751666231743
XKX,2011,NY.GDP.TOTL.RT.ZS,2.41955836525131
XKX,2010,NY.GDP.TOTL.RT.ZS,2.55556688241113
XKX,2009,NY.GDP.TOTL.RT.ZS,1.27548398495597
XKX,2008,NY.GDP.TOTL.RT.ZS,3.46974810931307
WSM,2019,NY.GDP.TOTL.RT.ZS,0.232259603701569
WSM,2018,NY.GDP.TOTL.RT.ZS,0.264678611319933
WSM,2017,NY.GDP.TOTL.RT.ZS,0.482469410561221
WSM,2016,NY.GDP.TOTL.RT.ZS,0.425429774129313
WSM,2015,NY.GDP.TOTL.RT.ZS,0.385043626528853
WSM,2014,NY.GDP.TOTL.RT.ZS,0.514371821253179
WSM,2013,NY.GDP.TOTL.RT.ZS,0.354470433710273
WSM,2012,NY.GDP.TOTL.RT.ZS,0.39649921551572
WSM,2011,NY.GDP.TOTL.RT.ZS,0.479148651100215
WSM,2010,NY.GDP.TOTL.RT.ZS,0.410594291707161
WSM,2009,NY.GDP.TOTL.RT.ZS,0.443535455037048
WSM,2008,NY.GDP.TOTL.RT.ZS,0.468263247489721
WSM,2007,NY.GDP.TOTL.RT.ZS,0.330598374650033
WSM,2006,NY.GDP.TOTL.RT.ZS,0.259331274861089
WSM,2005,NY.GDP.TOTL.RT.ZS,0.311289651963659
WSM,2004,NY.GDP.TOTL.RT.ZS,0.403326023249032
WSM,2003,NY.GDP.TOTL.RT.ZS,0.558162847387572
WSM,2002,NY.GDP.TOTL.RT.ZS,0.567747940965295
WSM,2001,NY.GDP.TOTL.RT.ZS,0.551007408390949
WSM,2000,NY.GDP.TOTL.RT.ZS,0.47111704310974
WSM,1999,NY.GDP.TOTL.RT.ZS,1.08116476851778
WSM,1998,NY.GDP.TOTL.RT.ZS,1.29191261556716
WSM,1997,NY.GDP.TOTL.RT.ZS,1.2951021020926
WSM,1996,NY.GDP.TOTL.RT.ZS,1.85156487059107
WSM,1995,NY.GDP.TOTL.RT.ZS,2.02450058778076
VUT,2019,NY.GDP.TOTL.RT.ZS,0.547725243089635
VUT,2018,NY.GDP.TOTL.RT.ZS,0.60798151676621
VUT,2017,NY.GDP.TOTL.RT.ZS,0.902392843807671
VUT,2016,NY.GDP.TOTL.RT.ZS,0.816331822730397
VUT,2015,NY.GDP.TOTL.RT.ZS,0.815485061379561
VUT,2014,NY.GDP.TOTL.RT.ZS,0.987395102309584
VUT,2013,NY.GDP.TOTL.RT.ZS,0.752150306423104
VUT,2012,NY.GDP.TOTL.RT.ZS,0.801186721952393
VUT,2011,NY.GDP.TOTL.RT.ZS,0.844354134271983
VUT,2010,NY.GDP.TOTL.RT.ZS,0.832399543964073
VUT,2009,NY.GDP.TOTL.RT.ZS,0.871792337326022
VUT,2008,NY.GDP.TOTL.RT.ZS,0.975476260660565
VUT,2007,NY.GDP.TOTL.RT.ZS,0.783751103579609
VUT,2006,NY.GDP.TOTL.RT.ZS,0.65556136825846
VUT,2005,NY.GDP.TOTL.RT.ZS,0.56881892988079
VUT,2004,NY.GDP.TOTL.RT.ZS,0.675079281587889
VUT,2003,NY.GDP.TOTL.RT.ZS,0.912412528807683
VUT,2002,NY.GDP.TOTL.RT.ZS,0.798636115210123
VUT,2001,NY.GDP.TOTL.RT.ZS,0.75567411241593
VUT,2000,NY.GDP.TOTL.RT.ZS,0.802617573481721
VUT,1999,NY.GDP.TOTL.RT.ZS,0.830092672505644
VUT,1998,NY.GDP.TOTL.RT.ZS,0.647688718052586
VUT,1997,NY.GDP.TOTL.RT.ZS,0.690819286912999
VUT,1996,NY.GDP.TOTL.RT.ZS,0.908437357701725
VUT,1995,NY.GDP.TOTL.RT.ZS,0.938812813187722
VNM,2019,NY.GDP.TOTL.RT.ZS,2.50068260501281
VNM,2018,NY.GDP.TOTL.RT.ZS,3.26009968480725
VNM,2017,NY.GDP.TOTL.RT.ZS,3.21350443557147
VNM,2016,NY.GDP.TOTL.RT.ZS,2.68357593807147
VNM,2015,NY.GDP.TOTL.RT.ZS,3.38333033260239
VNM,2014,NY.GDP.TOTL.RT.ZS,5.66094916066902
VNM,2013,NY.GDP.TOTL.RT.ZS,5.91331153505454
VNM,2012,NY.GDP.TOTL.RT.ZS,7.29867693307343
VNM,2011,NY.GDP.TOTL.RT.ZS,9.06944428635118
VNM,2010,NY.GDP.TOTL.RT.ZS,7.4812809152762
VNM,2009,NY.GDP.TOTL.RT.ZS,7.40088651172265
VNM,2008,NY.GDP.TOTL.RT.ZS,13.9196883964883
VNM,2007,NY.GDP.TOTL.RT.ZS,11.4131853552874
VNM,2006,NY.GDP.TOTL.RT.ZS,12.2305390234099
VNM,2005,NY.GDP.TOTL.RT.ZS,12.1341965365962
VNM,2004,NY.GDP.TOTL.RT.ZS,11.7642910494755
VNM,2003,NY.GDP.TOTL.RT.ZS,7.95488668034576
VNM,2002,NY.GDP.TOTL.RT.ZS,7.4254913633254
VNM,2001,NY.GDP.TOTL.RT.ZS,7.98035643169834
VNM,2000,NY.GDP.TOTL.RT.ZS,9.69222818683314
VNM,1999,NY.GDP.TOTL.RT.ZS,5.6404762468781
VNM,1998,NY.GDP.TOTL.RT.ZS,4.5585937085968
VNM,1997,NY.GDP.TOTL.RT.ZS,5.75041182361485
VNM,1996,NY.GDP.TOTL.RT.ZS,7.00278823071902
VNM,1995,NY.GDP.TOTL.RT.ZS,7.28047435709847
VIR,2019,NY.GDP.TOTL.RT.ZS,0.247081553705368
VIR,2018,NY.GDP.TOTL.RT.ZS,0.372382849153501
VIR,2017,NY.GDP.TOTL.RT.ZS,0.458057890874122
VIR,2016,NY.GDP.TOTL.RT.ZS,0.440640386181765
VIR,2015,NY.GDP.TOTL.RT.ZS,0.448439817567942
VIR,2014,NY.GDP.TOTL.RT.ZS,0.85274473054265
VIR,2013,NY.GDP.TOTL.RT.ZS,1.34622849772001
VIR,2012,NY.GDP.TOTL.RT.ZS,1.96183734012522
VIR,2011,NY.GDP.TOTL.RT.ZS,4.1047335352688
VIR,2010,NY.GDP.TOTL.RT.ZS,3.45978934522894
VIR,2009,NY.GDP.TOTL.RT.ZS,1.83139190991551
VIR,2008,NY.GDP.TOTL.RT.ZS,9.54949861751269
VIR,2007,NY.GDP.TOTL.RT.ZS,3.8258764076629
VIR,2006,NY.GDP.TOTL.RT.ZS,2.4815703726033
VIR,2005,NY.GDP.TOTL.RT.ZS,2.303477558914
VIR,2004,NY.GDP.TOTL.RT.ZS,4.55087436911593
VIR,2003,NY.GDP.TOTL.RT.ZS,5.53610623916158e-05
VIR,2002,NY.GDP.TOTL.RT.ZS,0.0
VEN,2014,NY.GDP.TOTL.RT.ZS,11.8465082797294
VEN,2013,NY.GDP.TOTL.RT.ZS,17.6253449138361
VEN,2012,NY.GDP.TOTL.RT.ZS,18.7812359044725
VEN,2011,NY.GDP.TOTL.RT.ZS,24.4753357613612
VEN,2010,NY.GDP.TOTL.RT.ZS,12.380878328857
VEN,2009,NY.GDP.TOTL.RT.ZS,10.5416668243022
VEN,2008,NY.GDP.TOTL.RT.ZS,23.9223070628002
VEN,2007,NY.GDP.TOTL.RT.ZS,23.1186941835454
VEN,2006,NY.GDP.TOTL.RT.ZS,28.0774680117788
VEN,2005,NY.GDP.TOTL.RT.ZS,29.2230041014033
VEN,2004,NY.GDP.TOTL.RT.ZS,23.8297115705399
VEN,2003,NY.GDP.TOTL.RT.ZS,21.8955843439596
VEN,2002,NY.GDP.TOTL.RT.ZS,19.4545884689745
VEN,2001,NY.GDP.TOTL.RT.ZS,15.3442903568827
VEN,2000,NY.GDP.TOTL.RT.ZS,20.5761295010598
VEN,1999,NY.GDP.TOTL.RT.ZS,13.269532614572
VEN,1998,NY.GDP.TOTL.RT.ZS,9.06347009522954
VEN,1997,NY.GDP.TOTL.RT.ZS,18.0963540802062
VEN,1996,NY.GDP.TOTL.RT.ZS,23.8367720643582
VEN,1995,NY.GDP.TOTL.RT.ZS,15.1363210095652
VCT,2019,NY.GDP.TOTL.RT.ZS,0.018299980174056
VCT,2018,NY.GDP.TOTL.RT.ZS,0.0209304790297473
VCT,2017,NY.GDP.TOTL.RT.ZS,0.0329828886778541
VCT,2016,NY.GDP.TOTL.RT.ZS,0.0407859033307733
VCT,2015,NY.GDP.TOTL.RT.ZS,0.0312630692791454
VCT,2014,NY.GDP.TOTL.RT.ZS,0.0423946065801886
VCT,2013,NY.GDP.TOTL.RT.ZS,0.034115439439788
VCT,2012,NY.GDP.TOTL.RT.ZS,0.0269643348103745
VCT,2011,NY.GDP.TOTL.RT.ZS,0.028465453623185
VCT,2010,NY.GDP.TOTL.RT.ZS,0.0333656636694466
VCT,2009,NY.GDP.TOTL.RT.ZS,0.0148951275322513
VCT,2008,NY.GDP.TOTL.RT.ZS,0.0161514365672412
VCT,2007,NY.GDP.TOTL.RT.ZS,0.0157871725548066
VCT,2006,NY.GDP.TOTL.RT.ZS,0.0171699193285803
VCT,2005,NY.GDP.TOTL.RT.ZS,0.0134063462217842
VCT,2004,NY.GDP.TOTL.RT.ZS,0.0145943068486417
VCT,2003,NY.GDP.TOTL.RT.ZS,0.015347834892368
VCT,2002,NY.GDP.TOTL.RT.ZS,0.0151801262417854
VCT,2001,NY.GDP.TOTL.RT.ZS,0.0180467018441428
VCT,2000,NY.GDP.TOTL.RT.ZS,0.0197308869123896
VCT,1999,NY.GDP.TOTL.RT.ZS,0.0220430636250947
VCT,1998,NY.GDP.TOTL.RT.ZS,0.0273078795269573
VCT,1997,NY.GDP.TOTL.RT.ZS,0.0343912073578112
VCT,1996,NY.GDP.TOTL.RT.ZS,0.0255986941131515
VCT,1995,NY.GDP.TOTL.RT.ZS,0.0368255678169312
UZB,2019,NY.GDP.TOTL.RT.ZS,10.8569985159248
UZB,2018,NY.GDP.TOTL.RT.ZS,18.6507971459477
UZB,2017,NY.GDP.TOTL.RT.ZS,12.0271937236882
UZB,2016,NY.GDP.TOTL.RT.ZS,6.72025279446491
UZB,2015,NY.GDP.TOTL.RT.ZS,7.25480371959986
UZB,2014,NY.GDP.TOTL.RT.ZS,10.3618681106859
UZB,2013,NY.GDP.TOTL.RT.ZS,14.6803511298882
UZB,2012,NY.GDP.TOTL.RT.ZS,17.2844522443221
UZB,2011,NY.GDP.TOTL.RT.ZS,19.0673372740717
UZB,2010,NY.GDP.TOTL.RT.ZS,14.7836491186156
UZB,2009,NY.GDP.TOTL.RT.ZS,18.630930613669
UZB,2008,NY.GDP.TOTL.RT.ZS,30.0514470934068
UZB,2007,NY.GDP.TOTL.RT.ZS,22.592298325054
UZB,2006,NY.GDP.TOTL.RT.ZS,25.5491555225991
UZB,2005,NY.GDP.TOTL.RT.ZS,15.384751249307
UZB,2004,NY.GDP.TOTL.RT.ZS,18.7848672272018
UZB,2003,NY.GDP.TOTL.RT.ZS,21.8113636692648
UZB,2002,NY.GDP.TOTL.RT.ZS,20.2621767791619
UZB,2001,NY.GDP.TOTL.RT.ZS,23.6268314045495
UZB,2000,NY.GDP.TOTL.RT.ZS,13.0415850904654
UZB,1999,NY.GDP.TOTL.RT.ZS,2.75191080361565
UZB,1998,NY.GDP.TOTL.RT.ZS,1.90257531931013
UZB,1997,NY.GDP.TOTL.RT.ZS,10.1136804153901
UZB,1996,NY.GDP.TOTL.RT.ZS,10.6468479718971
UZB,1995,NY.GDP.TOTL.RT.ZS,11.1179090432586
USA,2019,NY.GDP.TOTL.RT.ZS,0.557098125905551
USA,2018,NY.GDP.TOTL.RT.ZS,0.595678810382377
USA,2017,NY.GDP.TOTL.RT.ZS,0.427546323641111
USA,2016,NY.GDP.TOTL.RT.ZS,0.303325431060077
USA,2015,NY.GDP.TOTL.RT.ZS,0.234371770177788
USA,2014,NY.GDP.TOTL.RT.ZS,0.703153661885122
USA,2013,NY.GDP.TOTL.RT.ZS,0.750833995599957
USA,2012,NY.GDP.TOTL.RT.ZS,0.776694501385092
USA,2011,NY.GDP.TOTL.RT.ZS,1.23502930471558
USA,2010,NY.GDP.TOTL.RT.ZS,0.968704075093042
USA,2009,NY.GDP.TOTL.RT.ZS,0.743921134944805
USA,2008,NY.GDP.TOTL.RT.ZS,1.92914075974883
USA,2007,NY.GDP.TOTL.RT.ZS,1.07811498701399
USA,2006,NY.GDP.TOTL.RT.ZS,1.13066389011262
USA,2005,NY.GDP.TOTL.RT.ZS,1.49664347432686
USA,2004,NY.GDP.TOTL.RT.ZS,1.25369196394813
USA,2003,NY.GDP.TOTL.RT.ZS,1.0459220644239
USA,2002,NY.GDP.TOTL.RT.ZS,0.689227378994075
USA,2001,NY.GDP.TOTL.RT.ZS,0.915678454324647
USA,2000,NY.GDP.TOTL.RT.ZS,1.11328917528516
USA,1999,NY.GDP.TOTL.RT.ZS,0.642858628809835
USA,1998,NY.GDP.TOTL.RT.ZS,0.548987113142318
USA,1997,NY.GDP.TOTL.RT.ZS,0.84570606694479
USA,1996,NY.GDP.TOTL.RT.ZS,0.999135594441053
USA,1995,NY.GDP.TOTL.RT.ZS,0.815170233171652
URY,2019,NY.GDP.TOTL.RT.ZS,1.70632780467724
URY,2018,NY.GDP.TOTL.RT.ZS,1.97299244228802
URY,2017,NY.GDP.TOTL.RT.ZS,1.82938511988003
URY,2016,NY.GDP.TOTL.RT.ZS,1.74168715941962
URY,2015,NY.GDP.TOTL.RT.ZS,1.85218241655473
URY,2014,NY.GDP.TOTL.RT.ZS,1.45872376049256
URY,2013,NY.GDP.TOTL.RT.ZS,1.29138043579779
URY,2012,NY.GDP.TOTL.RT.ZS,1.17962644777555
URY,2011,NY.GDP.TOTL.RT.ZS,1.43709496222999
URY,2010,NY.GDP.TOTL.RT.ZS,2.02169884847788
URY,2009,NY.GDP.TOTL.RT.ZS,1.34673827245616
URY,2008,NY.GDP.TOTL.RT.ZS,1.56798161399914
URY,2007,NY.GDP.TOTL.RT.ZS,1.28842123844774
URY,2006,NY.GDP.TOTL.RT.ZS,1.12340438595144
URY,2005,NY.GDP.TOTL.RT.ZS,0.806565485741014
URY,2004,NY.GDP.TOTL.RT.ZS,0.800895044345689
URY,2003,NY.GDP.TOTL.RT.ZS,0.632377734235131
URY,2002,NY.GDP.TOTL.RT.ZS,0.45458997663173
URY,2001,NY.GDP.TOTL.RT.ZS,0.216877824747985
URY,2000,NY.GDP.TOTL.RT.ZS,0.193328084228466
URY,1999,NY.GDP.TOTL.RT.ZS,0.301658893171144
URY,1998,NY.GDP.TOTL.RT.ZS,0.327248533539315
URY,1997,NY.GDP.TOTL.RT.ZS,0.401275809484488
URY,1996,NY.GDP.TOTL.RT.ZS,0.381449645677067
URY,1995,NY.GDP.TOTL.RT.ZS,0.44852566255986
UKR,2019,NY.GDP.TOTL.RT.ZS,1.73179870039083
UKR,2018,NY.GDP.TOTL.RT.ZS,2.91046955095297
UKR,2017,NY.GDP.TOTL.RT.ZS,2.95421204623726
UKR,2016,NY.GDP.TOTL.RT.ZS,2.39942596673544
UKR,2015,NY.GDP.TOTL.RT.ZS,2.59911540564351
UKR,2014,NY.GDP.TOTL.RT.ZS,3.6083209332499
UKR,2013,NY.GDP.TOTL.RT.ZS,3.99136453684378
UKR,2012,NY.GDP.TOTL.RT.ZS,4.70265519474683
UKR,2011,NY.GDP.TOTL.RT.ZS,7.90825649188772
UKR,2010,NY.GDP.TOTL.RT.ZS,7.06385110746983
UKR,2009,NY.GDP.TOTL.RT.ZS,4.78921031716247
UKR,2008,NY.GDP.TOTL.RT.ZS,7.94411211992449
UKR,2007,NY.GDP.TOTL.RT.ZS,5.41574038243989
UKR,2006,NY.GDP.TOTL.RT.ZS,4.59204338036687
UKR,2005,NY.GDP.TOTL.RT.ZS,4.34601419220758
UKR,2004,NY.GDP.TOTL.RT.ZS,3.35413577019042
UKR,2003,NY.GDP.TOTL.RT.ZS,3.00747829119925
UKR,2002,NY.GDP.TOTL.RT.ZS,3.31708349401602
UKR,2001,NY.GDP.TOTL.RT.ZS,4.2625129241196
UKR,2000,NY.GDP.TOTL.RT.ZS,3.37065587715521
UKR,1999,NY.GDP.TOTL.RT.ZS,1.8914890284607
UKR,1998,NY.GDP.TOTL.RT.ZS,1.82031485198517
UKR,1997,NY.GDP.TOTL.RT.ZS,2.3661179742638
UKR,1996,NY.GDP.TOTL.RT.ZS,3.00659576743048
UKR,1995,NY.GDP.TOTL.RT.ZS,3.00013519630908
UGA,2019,NY.GDP.TOTL.RT.ZS,7.38833937837014
UGA,2018,NY.GDP.TOTL.RT.ZS,8.38888217833344
UGA,2017,NY.GDP.TOTL.RT.ZS,12.1305147407764
UGA,2016,NY.GDP.TOTL.RT.ZS,12.7336513052995
UGA,2015,NY.GDP.TOTL.RT.ZS,10.7947576138514
UGA,2014,NY.GDP.TOTL.RT.ZS,10.3312319703494
UGA,2013,NY.GDP.TOTL.RT.ZS,10.6586103842094
UGA,2012,NY.GDP.TOTL.RT.ZS,10.6585708011681
UGA,2011,NY.GDP.TOTL.RT.ZS,9.15620849237058
UGA,2010,NY.GDP.TOTL.RT.ZS,8.10229439370414
UGA,2009,NY.GDP.TOTL.RT.ZS,9.46245873827469
UGA,2008,NY.GDP.TOTL.RT.ZS,16.4379945980784
UGA,2007,NY.GDP.TOTL.RT.ZS,16.1640796388529
UGA,2006,NY.GDP.TOTL.RT.ZS,13.2519669621419
UGA,2005,NY.GDP.TOTL.RT.ZS,13.9239561199514
UGA,2004,NY.GDP.TOTL.RT.ZS,15.1925629839147
UGA,2003,NY.GDP.TOTL.RT.ZS,20.8852302359366
UGA,2002,NY.GDP.TOTL.RT.ZS,14.2481201571521
UGA,2001,NY.GDP.TOTL.RT.ZS,12.4643931713023
UGA,2000,NY.GDP.TOTL.RT.ZS,12.0494143938765
UGA,1999,NY.GDP.TOTL.RT.ZS,12.463772500312
UGA,1998,NY.GDP.TOTL.RT.ZS,16.7918484266104
UGA,1997,NY.GDP.TOTL.RT.ZS,16.8500438638723
UGA,1996,NY.GDP.TOTL.RT.ZS,18.5824681208781
UGA,1995,NY.GDP.TOTL.RT.ZS,19.509460753546
TZA,2019,NY.GDP.TOTL.RT.ZS,3.53145044367484
TZA,2018,NY.GDP.TOTL.RT.ZS,3.61159728659091
TZA,2017,NY.GDP.TOTL.RT.ZS,5.13616759488345
TZA,2016,NY.GDP.TOTL.RT.ZS,5.61603835789229
TZA,2015,NY.GDP.TOTL.RT.ZS,5.30193884393363
TZA,2014,NY.GDP.TOTL.RT.ZS,5.04690559304949
TZA,2013,NY.GDP.TOTL.RT.ZS,5.76723525319283
TZA,2012,NY.GDP.TOTL.RT.ZS,6.8325198508577
TZA,2011,NY.GDP.TOTL.RT.ZS,7.33646177996057
TZA,2010,NY.GDP.TOTL.RT.ZS,5.55945838220369
TZA,2009,NY.GDP.TOTL.RT.ZS,5.53625650735826
TZA,2008,NY.GDP.TOTL.RT.ZS,5.0765951351817
TZA,2007,NY.GDP.TOTL.RT.ZS,6.20610344090512
TZA,2006,NY.GDP.TOTL.RT.ZS,5.52196373960203
TZA,2005,NY.GDP.TOTL.RT.ZS,4.99358813102763
TZA,2004,NY.GDP.TOTL.RT.ZS,5.35429372711806
TZA,2003,NY.GDP.TOTL.RT.ZS,6.86273700817164
TZA,2002,NY.GDP.TOTL.RT.ZS,4.85747358130828
TZA,2001,NY.GDP.TOTL.RT.ZS,4.04412476360876
TZA,2000,NY.GDP.TOTL.RT.ZS,3.75533581161388
TZA,1999,NY.GDP.TOTL.RT.ZS,3.76820743854737
TZA,1998,NY.GDP.TOTL.RT.ZS,5.72964123320078
TZA,1997,NY.GDP.TOTL.RT.ZS,8.87332092455647
TZA,1996,NY.GDP.TOTL.RT.ZS,11.2990228895592
TZA,1995,NY.GDP.TOTL.RT.ZS,14.0466657457605
TUV,2019,NY.GDP.TOTL.RT.ZS,0.0
TUV,2018,NY.GDP.TOTL.RT.ZS,0.0
TUV,2017,NY.GDP.TOTL.RT.ZS,0.0
TUV,2016,NY.GDP.TOTL.RT.ZS,0.0
TUV,2015,NY.GDP.TOTL.RT.ZS,0.0
TUV,2014,NY.GDP.TOTL.RT.ZS,0.0
TUV,2013,NY.GDP.TOTL.RT.ZS,0.0
TUV,2012,NY.GDP.TOTL.RT.ZS,0.0
TUV,2011,NY.GDP.TOTL.RT.ZS,0.0
TUV,2010,NY.GDP.TOTL.RT.ZS,0.0
TUV,2009,NY.GDP.TOTL.RT.ZS,0.0
TUV,2008,NY.GDP.TOTL.RT.ZS,0.0
