Country,Country Code,Year,PC1,PC2,Cluster,ClusterLabels,hover_text
Algeria,DZA,1995.0,3.4541192133270777,-1.017639247789911,1,Petrostates,"<b>Algeria</b><br>Cluster: 1<br><br>Top Resources:<br>  Oil: $8,133,647,870<br>  Natural Gas: $3,798,226,825<br>  Zinc: $4,428,000"
Angola,AGO,1995.0,0.580102584340993,-1.7005115994039892,3,Oil Exporters,"<b>Angola</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $3,930,715,683"
Azerbaijan,AZE,1995.0,2.6546324436373334,-1.0620652884275439,3,Oil Exporters,"<b>Azerbaijan</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $1,149,476,883<br>  Natural Gas: $398,091,965<br>  Aluminium: $22,220,000"
Bahrain,BHR,1995.0,6.248448747505273,-0.33930819927890216,1,Petrostates,"<b>Bahrain</b><br>Cluster: 1<br><br>Top Resources:<br>  Aluminium: $916,843,660<br>  Natural Gas: $466,077,121<br>  Oil: $247,117,223"
Bolivia,BOL,1995.0,0.25556794697267843,1.3342201336877906,4,Major Producers,"<b>Bolivia</b><br>Cluster: 4<br><br>Top Resources:<br>  Natural Gas: $187,984,285<br>  Zinc: $179,741,130<br>  Gold: $178,622,000"
Burkina Faso,BFA,1995.0,-3.9075359010562147,-1.0794153658599666,0,Forestry Intensive,"<b>Burkina Faso</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $16,876,400"
Cameroon,CMR,1995.0,-0.29026456771797304,-1.285806964066158,3,Oil Exporters,"<b>Cameroon</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $675,662,282<br>  Aluminium: $160,186,000<br>  Gold: $6,944,000"
Chile,CHL,1995.0,-3.0636170463399623,6.206190571056202,2,Mining Exporters,"<b>Chile</b><br>Cluster: 2<br><br>Top Resources:<br>  Copper: $7,590,230,000<br>  Gold: $552,854,000<br>  Iron ore: $182,311,579"
"Congo, Dem. Rep.",COD,1995.0,-2.666011433259716,-0.5442772798463044,0,Forestry Intensive,"<b>Congo, Dem. Rep.</b><br>Cluster: 0<br><br>Top Resources:<br>  Oil: $189,685,929<br>  Copper: $106,621,900<br>  Cobalt: $97,361,000"
"Congo, Rep.",COG,1995.0,0.8509218187793294,-1.7112263818732767,3,Oil Exporters,"<b>Congo, Rep.</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $1,116,470,481"
Cote d'Ivoire,CIV,1995.0,-2.6304481913005495,-1.1309029882493007,0,Forestry Intensive,"<b>Cote d'Ivoire</b><br>Cluster: 0<br><br>Top Resources:<br>  Oil: $61,184,973<br>  Gold: $24,056,000"
