Variable,Coef,SE,tstat,CI_lo,CI_hi,p,Spec,N,R2
const,-0.026560777004881367,0.009361830503806437,-2.837135001972316,-0.044909627621710455,-0.00821192638805228,0.004552036015238711,"Original 47
(k=5 sample)",1128,0.8748
ECI_lag1,0.9388757937498696,0.015097784454464245,62.18632916515473,0.909284679972771,0.9684669075269683,0.0,"Original 47
(k=5 sample)",1128,0.8748
const,-0.04055744257990827,0.015230140699134255,-2.6629722850960746,-0.0704079698296891,-0.010706915330127454,0.007745379316068485,Adj. ≥3%,720,0.8445
ECI_lag1,0.924270916937977,0.022291604520167266,41.46273616606588,0.880580174920839,0.9679616589551151,0.0,Adj. ≥3%,720,0.8445
const,-0.03171419714446467,0.011377045222413066,-2.787560084756181,-0.05401279603087777,-0.00941559825805157,0.005310660510095427,Adj. ≥2%,936,0.8684
ECI_lag1,0.9356439526812795,0.01692757306493293,55.273366659958754,0.9024665191283407,0.9688213862342183,0.0,Adj. ≥2%,936,0.8684
const,-0.026560777004881367,0.009361830503806437,-2.837135001972316,-0.044909627621710455,-0.00821192638805228,0.004552036015238711,Adj. ≥1%,1128,0.8748
ECI_lag1,0.9388757937498696,0.015097784454464245,62.18632916515473,0.909284679972771,0.9684669075269683,0.0,Adj. ≥1%,1128,0.8748
