Country Code,Country Name,Year,Last_Known_ECI,Ensemble,LASSO,Ridge,Elastic Net,Random Forest,LASSO (Δ),Ridge (Δ),Elastic Net (Δ),Random Forest (Δ)
BFA,Burkina Faso,2022,-0.884,-0.9266746110265891,-0.8687215926359061,-1.1154655912322489,-0.8856052063907892,-0.8933625648115138,-0.8624521879453203,-1.0076552620441792,-0.8683623460370435,-0.911772137115712
BFA,Burkina Faso,2023,-0.884,-0.9356180940607619,-0.8619713552366979,-1.1703509091535997,-0.8827780423010361,-0.8984014626669203,-0.854079318845755,-1.0406946359246314,-0.8615889034865045,-0.9150801248709504
BFA,Burkina Faso,2024,-0.884,-0.9417051971869606,-0.8545981855185197,-1.2176996243092166,-0.8787562789318265,-0.8996768881187073,-0.8452142707102973,-1.0705875385094967,-0.8541751705181101,-0.9129336208795104
BFA,Burkina Faso,2025,-0.884,-0.9458749308288412,-0.8466938190756822,-1.25902134459469,-0.8737487417183318,-0.8960410855196349,-0.8359072753079101,-1.0977749319118726,-0.8461893501737553,-0.9116228983288518
BFA,Burkina Faso,2026,-0.884,-0.9493313885645671,-0.8383339444209404,-1.2955152854239091,-0.8679236936212642,-0.896041085519635,-0.826202218649818,-1.1226317758443736,-0.8376909292584037,-0.9103121757781932
BFA,Burkina Faso,2027,-0.884,-0.9512824883623984,-0.8295810100619447,-1.3281340899389174,-0.8614167140250243,-0.8938018111974664,-0.8161374426463495,-1.145476906737406,-0.8287317922608767,-0.906980140031202
BFA,Burkina Faso,2028,-0.884,-0.9526991383617259,-0.8204865405427213,-1.357634527061772,-0.854337047230298,-0.8938018111974663,-0.805746445490815,-1.1665814381691326,-0.8193571929173915,-0.9036481042842107
BFA,Burkina Faso,2029,-0.884,-0.9533879966056626,-0.811093047345722,-1.3846177654527152,-0.8467727178087059,-0.8938018111974658,-0.7950584935641917,-1.1861759039344864,-0.809606601610873,-0.8999776319311418
BFA,Burkina Faso,2030,-0.884,-0.9534963159746033,-0.8014356055244848,-1.4095613666863887,-0.8387946523455276,-0.8938018111974658,-0.7840991560381531,-1.204456331952712,-0.7995144444740221,-0.8963071595780728
BHR,Bahrain,2020,0.492,0.41894764466597545,0.3901380796721565,0.4530846188867135,0.38276455950726107,0.32911896586938005,0.42654448708172366,0.4526135017113827,0.42799670614518576,0.4893202384540005
BHR,Bahrain,2021,0.492,0.37455003247965024,0.3062338849616779,0.4265298614630717,0.295524214332213,0.31402229346638055,0.36972238107363004,0.4210757873355213,0.37277956746393254,0.49051226974077455
BHR,Bahrain,2022,0.492,0.3396981793566932,0.23718640111397515,0.4098733019978622,0.22606088533987445,0.31142958151529915,0.32047095241196455,0.39627492366921646,0.325257580310445,0.49103180849490896
BHR,Bahrain,2023,0.492,0.311817778665291,0.1804370662472521,0.40115881738053893,0.17097581756924896,0.30917697399650207,0.2778617257010439,0.3772654096321373,0.28447916951609875,0.49318724927950575
BHR,Bahrain,2024,0.492,0.2895911595295775,0.13387488140760395,0.3988324855678451,0.12753043383502494,0.30917697399650207,0.24108351944202666,0.3632432650118619,0.24961436965865885,0.49337334731709637
BHR,Bahrain,2025,0.492,0.27191945715404764,0.09575811948845137,0.40165988848890444,0.09351810109481573,0.30796834304412113,0.209427628345444,0.35352484787988014,0.21993928353607714,0.493559445354687
BHR,Bahrain,2026,0.492,0.2567031178678266,0.06464972941585423,0.4086604184096798,0.06716080505350963,0.30670391704791616,0.18227487755580613,0.34752884257792604,0.19482252682185716,0.48182382606006374
BHR,Bahrain,2027,0.492,0.24518918600502582,0.039364039920581795,0.4190550916529723,0.04702589480227948,0.3067039170479162,0.15908431231043835,0.344760943709486,0.17371340507123867,0.47180588352529346
BHR,Bahrain,2028,0.492,0.23665727715560936,0.01892278628805799,0.4322250924086679,0.03195899906739297,0.30558845038124954,0.13938331642884533,0.3448008326033735,0.15613160168660736,0.4642471383806803
BHR,Bahrain,2029,0.492,0.23056920668267872,0.002518829240626519,0.4476788404061436,0.02102997287814712,0.30448980376470813,0.12275897912905778,0.3472911031163538,0.1416581837440181,0.45712794118237476
BHR,Bahrain,2030,0.492,0.22603427133228762,-0.010513779613623653,0.4650258298462342,0.013489343611469251,0.30448980376470824,0.1088505524703518,0.35192784500132485,0.1299277572603419,0.44507681831749435
BOL,Bolivia,2020,-0.964,-0.8960025385686905,-0.8613343200938925,-0.8486373051255423,-0.853071777805691,-0.971705580060173,-0.8928565690533186,-0.8858718952770922,-0.8934545391914561,-0.9610883219423585
BOL,Bolivia,2021,-0.964,-0.8390707112177382,-0.7757942637001066,-0.7574733164330324,-0.7627904222548417,-0.9773252568930475,-0.8296995833858184,-0.8189837601444789,-0.8309095846326435,-0.9595895022979362
BOL,Bolivia,2022,-0.964,-0.790545574448265,-0.7043744873183333,-0.6854948587888405,-0.6891325308214723,-0.9764527965172408,-0.7735134641228438,-0.7616287869143692,-0.7753350940992181,-0.9584325770038024
BOL,Bolivia,2023,-0.964,-0.7495556372642493,-0.6445953647841969,-0.6287195226478555,-0.6288562109621604,-0.9764527965172405,-0.7234109300315642,-0.7123556397438544,-0.7258326630742946,-0.9562219703528287
BOL,Bolivia,2024,-0.964,-0.7144241094325927,-0.5944110248305947,-0.5839837269736592,-0.5793492787864718,-0.977199199208752,-0.67861678973514,-0.6699302160776327,-0.6816187016652615,-0.9502839381832296
BOL,Bolivia,2025,-0.964,-0.6855716061704338,-0.5521334754119152,-0.5487743588227902,-0.5385069437789748,-0.9778969148264679,-0.6384537814494926,-0.6333031315678678,-0.6420097614830432,-0.9534944820229193
BOL,Bolivia,2026,-0.964,-0.6597011280574467,-0.5163700007733278,-0.5210950297373937,-0.5046332521708422,-0.9764701999724721,-0.6023302015800295,-0.6015820717916184,-0.6064097377221362,-0.948718530711754
BOL,Bolivia,2027,-0.964,-0.6378047542727074,-0.485971509496544,-0.49935983133837125,-0.4763616740556958,-0.9787805628716191,-0.5697290961924157,-0.5740082823125048,-0.5742987067938331,-0.9439283711206758
BOL,Bolivia,2028,-0.964,-0.6187456001960795,-0.45998991789470545,-0.4823089359719417,-0.45259111574846544,-0.9798357863709805,-0.540198817920189,-0.5499365776668326,-0.5452231904916193,-0.9398804595039023
BOL,Bolivia,2029,-0.964,-0.6022033868216006,-0.43764298822503506,-0.4689415508192076,-0.4324343611716675,-0.9818248637073127,-0.5133447758141672,-0.5288183425680166,-0.5187876643802698,-0.9358325478871288
BOL,Bolivia,2030,-0.964,-0.5873236943406163,-0.4182853176663402,-0.45846265740018,-0.41517652804160643,-0.9807319129660403,-0.48882222742982795,-0.5101870774595549,-0.494647151398897,-0.9322766823624834
CHL,Chile,2020,-0.413,-0.2657380407419212,-0.22464305450476668,-0.15241224628608152,-0.2059878144016556,-0.3782456768463347,-0.26550082646336826,-0.22701587832534528,-0.263227224691085,-0.4088716044167327
CHL,Chile,2021,-0.413,-0.14071421288131583,-0.06127932612972353,0.0650343623465598,-0.03060841001134562,-0.3759146816110041,-0.13049151903915213,-0.06127647878750128,-0.12643444098489423,-0.40474320883346543
CHL,Chile,2022,-0.413,-0.03121954441212834,0.08146479299198672,0.24821436686484988,0.11928476169000535,-0.37800222163552305,-0.006393125119128651,0.08725144062698703,-0.000961557466005819,-0.40061481325019815
CHL,Chile,2023,-0.413,0.06614087808287239,0.20719784627587223,0.40417760209663633,0.2486443371048216,-0.37800222163552305,0.10817383950198371,0.22114711182915125,0.11463936031992428,-0.39685085082988725
CHL,Chile,2024,-0.413,0.15310235671045985,0.3188971435261061,0.5385243769801697,0.36146094727725697,-0.3780022216355231,0.21441458938395758,0.3426037120271974,0.22163120317794446,-0.39471089705343043
CHL,Chile,2025,-0.413,0.23143104171251172,0.41901918107634284,0.6557035135048606,0.4609500788363652,-0.37800222163552294,0.3133820848503158,0.45348614768650464,0.32111546653879836,-0.3942059171575706
CHL,Chile,2026,-0.413,0.30278358300840835,0.5095907464072795,0.759249105470122,0.5497026388710828,-0.378002221635523,0.40599626620042095,0.555380189492451,0.41405287652314393,-0.39370093726171074
CHL,Chile,2027,-0.413,0.3683165049983259,0.5922840860578724,0.8519685969617763,0.6298062739238783,-0.37800222163552305,0.49306085807183564,0.6496342528821046,0.5012813800285837,-0.39350118630392045
CHL,Chile,2028,-0.413,0.42905192410067333,0.6684789245989926,0.936092189763468,0.7029431238541441,-0.37800222163552305,0.5752780509148238,0.7373949249425442,0.5835318357130671,-0.39330143534613016
CHL,Chile,2029,-0.413,0.48580125609040853,0.73931363478078,1.0133915309120483,0.7704685878872732,-0.37800222163552305,0.653261327762501,0.819637173708187,0.6614416996963416,-0.39310168438833987
CHL,Chile,2030,-0.413,0.5392344697492173,0.8057274566121624,1.085273996747273,0.8334747910626543,-0.37800222163552305,0.7275466706006368,0.8971900357858883,0.735566962251196,-0.3929019334305496
CIV,Cote d'Ivoire,2020,-1.1,-1.0729475301619318,-1.0585302405774928,-1.0687293870525272,-1.0575386888738294,-1.0786134981210198,-1.0719188839818166,-1.0709678255417732,-1.073118657723515,-1.1041630594234813
CIV,Cote d'Ivoire,2021,-1.1,-1.051511718936242,-1.0227554553771834,-1.043726472397892,-1.021780449727078,-1.0786134981210198,-1.046437086314442,-1.0456796120352334,-1.048790805016377,-1.10431037250071
CIV,Cote d'Ivoire,2022,-1.1,-1.0327356936143888,-0.9916646631333038,-1.0236301964544015,-0.9914033685569099,-1.0786134981210198,-1.023215995717058,-1.0235301326476915,-1.026678429288443,-1.103149264996283
CIV,Cote d'Ivoire,2023,-1.1,-1.0164868940375662,-0.9644237310427206,-1.0073593489062136,-0.9653423013412779,-1.079832990362399,-1.0019597775261109,-1.0040047497889517,-1.0064867154043995,-1.1024855379284564
CIV,Cote d'Ivoire,2024,-1.1,-1.0019784522943405,-0.9403444390989681,-0.9940550285246055,-0.9427389987649695,-1.079832990362399,-0.9824099697436784,-0.9866658558796121,-0.9879585251198605,-1.1018218108606297
CIV,Cote d'Ivoire,2025,-1.1,-0.989017321274551,-0.918858955926131,-0.9830349339017066,-0.9229019187718721,-1.0798329903623993,-0.964340761764716,-0.9711413436403008,-0.9708695820364797,-1.101158083792803
CIV,Cote d'Ivoire,2026,-1.1,-0.9776168661280401,-0.8994987794922356,-0.973757052527099,-0.9052738451697957,-1.0800072656065125,-0.9475548695406574,-0.9571148021268777,-0.9550242719119056,-1.1027040426492374
CIV,Cote d'Ivoire,2027,-1.1,-0.9672041299735454,-0.8818773616717764,-0.9657908158015369,-0.8894057960319084,-1.0800072656065125,-0.9318799318318217,-0.9443171802051089,-0.9402519796832391,-1.104102708956459
CIV,Cote d'Ivoire,2028,-1.1,-0.9575740032173367,-0.8656757722507212,-0.9587941849065561,-0.874936000158006,-1.0809301936887044,-0.9171653617197008,-0.9325196978211652,-0.9264038946128864,-1.1041669205809532
CIV,Cote d'Ivoire,2029,-1.1,-0.9489517596098336,-0.8506308706918093,-0.9524954480788248,-0.8615729571702879,-1.0845997181457978,-0.9032795958663437,-0.9215278183001535,-0.9133502237315346,-1.1041574448939164
CIV,Cote d'Ivoire,2030,-1.1,-0.9417801633962404,-0.8365255469838115,-0.9466787605710583,-0.8490817880341328,-1.0974820335862916,-0.8901076912736186,-0.9111761228599508,-0.9009777613985462,-1.102211602462513
CMR,Cameroon,2020,-1.346,-1.294984425876628,-1.2716209887950352,-1.2779091164957144,-1.2644521635807622,-1.3411741889392386,-1.298107807705415,-1.2958117348308558,-1.2983359309224995,-1.3124634757435047
CMR,Cameroon,2021,-1.346,-1.251682771854765,-1.209563237267232,-1.2231797383039769,-1.1978461837065335,-1.341174188939239,-1.2558512105034523,-1.2531844654421036,-1.2562985211305773,-1.2763646295450053
CMR,Cameroon,2022,-1.346,-1.21507978728925,-1.15767291994419,-1.1790752181854078,-1.1432817618944897,-1.3435957514392394,-1.2185193073274065,-1.2169926795730008,-1.2191698804732267,-1.2423307794770393
CMR,Cameroon,2023,-1.346,-1.1836639046864519,-1.114172974738226,-1.1434215945693054,-1.098421956721431,-1.3435957514392394,-1.185491004936144,-1.1862793295741059,-1.1863238639837186,-1.2116047615294459
CMR,Cameroon,2024,-1.346,-1.156465063625633,-1.077597196655507,-1.114491897006983,-1.0613837567498081,-1.3435957514392387,-1.1562236725301784,-1.160230616933177,-1.157214346995472,-1.1809832706947005
CMR,Cameroon,2025,-1.346,-1.1328989796387954,-1.0467358603303047,-1.0909142397342997,-1.0306499086848904,-1.3435957514392387,-1.1302432296252114,-1.138154551006998,-1.1313649986788934,-1.1515332976105273
CMR,Cameroon,2026,-1.346,-1.1156586898464647,-1.0205908546753983,-1.0715988122386986,-1.0049978721243922,-1.3435957514392391,-1.107135486120339,-1.1194627170429035,-1.1083603625034395,-1.1495276626273068
CMR,Cameroon,2027,-1.346,-1.1009561945708297,-0.9983386657175687,-1.0556798813925943,-0.9834425742130344,-1.3446349814962193,-1.086538576371713,-1.1036547731294133,-1.0878380766020068,-1.1475220276440863
CMR,Cameroon,2028,-1.346,-1.0878582241652541,-0.9792998347545034,-1.0424697186050416,-0.9651902836938435,-1.343324219591457,-1.0681363490664166,-1.090305267614865,-1.0694820883599947,-1.144658031635912
CMR,Cameroon,2029,-1.346,-1.0767427392357156,-0.9629137591210852,-1.0314220000728573,-0.9496014445127464,-1.344488916561154,-1.0516525921507278,-1.0790524296706527,-1.0530167361687628,-1.1417940356277378
CMR,Cameroon,2030,-1.346,-1.0665638430969644,-0.9487179009955639,-1.022102732354655,-0.9361607286633078,-1.3430123250824577,-1.036845987320706,-1.0695886376624062,-1.038201587521292,-1.1378808451753275
COG,"Congo, Rep.",2020,-1.084,-1.1024433704881509,-1.0619788902999328,-1.1346452330561536,-1.0578445643719867,-1.169063696482322,-1.081426017417047,-1.1192191374337082,-1.0815553238340787,-1.1138141010099785
COG,"Congo, Rep.",2021,-1.084,-1.1216620097005108,-1.0471176300542202,-1.199741594182825,-1.0402880607420342,-1.2041943558923194,-1.0878210021299692,-1.1704923506712488,-1.0884228854927167,-1.1352181984387537
COG,"Congo, Rep.",2022,-1.084,-1.141755790341949,-1.0381596937533581,-1.2763151259835297,-1.0296547395700926,-1.2111215069470287,-1.102049086690143,-1.2354130301739075,-1.1034093777171552,-1.137923761900379
COG,"Congo, Rep.",2023,-1.084,-1.1689925422492586,-1.0340683568002245,-1.362003350386622,-1.0245943506876904,-1.2143079755320638,-1.1231178972945095,-1.3119347833056496,-1.1254739959598108,-1.1564396280274982
COG,"Congo, Rep.",2024,-1.084,-1.1997809364013134,-1.0339882462778758,-1.454929541570273,-1.0240189179540726,-1.2113104982842693,-1.1501604262951357,-1.3983175177276683,-1.1537089487878238,-1.1718133943133886
COG,"Congo, Rep.",2025,-1.084,-1.229219149101585,-1.0372136175468278,-1.5536028497981005,-1.0270517948703215,-1.2148646752011572,-1.182419194746831,-1.493081594931568,-1.187322459025079,-1.1381970066927962
COG,"Congo, Rep.",2026,-1.084,-1.2699557033124556,-1.043162180139035,-1.6568389609254282,-1.032986615685134,-1.2198187602322244,-1.219232415693304,-1.5949688459876301,-1.2256239373204056,-1.1670139105164832
COG,"Congo, Rep.",2027,-1.084,-1.312554504564122,-1.0513535022237654,-1.7636970692096983,-1.0412542198814374,-1.2245254312829825,-1.2600219054394206,-1.7029094223843935,-1.2680110505094524,-1.188663435581826
COG,"Congo, Rep.",2028,-1.084,-1.3548351636945095,-1.0613911927270672,-1.873429809224931,-1.0513960012858767,-1.2258503106193332,-1.304282521987228,-1.8159936085737776,-1.3139584426187134,-1.19237942251915
COG,"Congo, Rep.",2029,-1.084,-1.399235930560429,-1.0729482002891886,-1.9854434823416602,-1.0630424338755968,-1.2273506133190877,-1.351572937709811,-1.9334478535627648,-1.363007897306746,-1.1970740260785757
COG,"Congo, Rep.",2030,-1.084,-1.4448535475146667,-1.0857546838391667,-2.0992664610930847,-1.0758957687551403,-1.2273506133190875,-1.4015075777092818,-2.054614390052488,-1.4147597575292727,-1.1996791278198102
DZA,Algeria,2020,-1.025,-0.977596792676797,-0.960573886807811,-0.9309995593700449,-0.9514227989529621,-1.0415472381828492,-0.977483534378169,-0.9622791448039197,-0.9762386404522306,-1.0202295384663893
DZA,Algeria,2021,-1.025,-0.9372301264785106,-0.9042589718963315,-0.8523830061782981,-0.8884475395439255,-1.0647699341557546,-0.9341018821521971,-0.9074238696716548,-0.9317569460575795,-1.0146988621723434
DZA,Algeria,2022,-1.025,-0.9066732918704263,-0.8546229466543565,-0.785946790776455,-0.8339967880349483,-1.1251020556629612,-0.8943233802276146,-0.8592288289728488,-0.8909973587559289,-1.0091681858782975
DZA,Algeria,2023,-1.025,-0.8735952660792624,-0.810484052688065,-0.7291460496084705,-0.7863966336251598,-1.1275702389601296,-0.8576835302796885,-0.8166690910008173,-0.8534735754930965,-1.007338956978672
DZA,Algeria,2024,-1.025,-0.8444392220406792,-0.7708672536886334,-0.6799591718894722,-0.7442983077266159,-1.1275702389601296,-0.8237765138569898,-0.7788731339472832,-0.8187614419479036,-1.0114077143084064
DZA,Algeria,2025,-1.025,-0.8183329363460052,-0.7349680740470916,-0.6367802129094561,-0.7066150279953123,-1.1276379635555707,-0.7922477793782726,-0.7450998837900957,-0.786491010025993,-1.0168235390662503
DZA,Algeria,2026,-1.025,-0.7945745132453954,-0.7021227630912121,-0.5983334283803089,-0.6724711098447327,-1.1266730056431127,-0.7627875656108442,-0.7147191891078092,-0.7563396103929159,-1.0231494338922282
DZA,Algeria,2027,-1.025,-0.7728917109692011,-0.6717836784189509,-0.5636053814890967,-0.6411609625930882,-1.1270852965791378,-0.7351252433251235,-0.6871952183882114,-0.7280258103261315,-1.029152096633869
DZA,Algeria,2028,-1.025,-0.7531862291503753,-0.6434989753647344,-0.5317910095101788,-0.6121160502424943,-1.127085296579138,-0.7090243717655427,-0.6620723423972673,-0.701304143743615,-1.0385976436000317
DZA,Algeria,2029,-1.025,-0.7347944272502761,-0.6168958493373824,-0.5022507797327393,-0.5848782698315128,-1.127085296579138,-0.6842783796353494,-0.6389631296491908,-0.6759605147261691,-1.0480431985107266
DZA,Algeria,2030,-1.025,-0.7181322568221763,-0.5916667095345804,-0.47447665461488625,-0.5590785008047889,-1.1270852965791378,-0.6607067917007399,-0.6175381386925428,-0.6518081884620476,-1.0626977741886867
ECU,Ecuador,2020,-1.184,-1.0766613304462562,-1.049260712419902,-1.0234438618058062,-1.03259064922195,-1.1463675915766807,-1.089708256632851,-1.0719797912018103,-1.088191789548907,-1.1117479911621417
ECU,Ecuador,2021,-1.184,-0.9952463269300442,-0.9312651656127054,-0.8958728050765388,-0.903292085534054,-1.1514084660477033,-1.0020072734141177,-0.97579425328419,-0.9993174648575655,-1.1030131016134794
ECU,Ecuador,2022,-1.184,-0.9223609010817568,-0.8270821791956643,-0.7945614474041016,-0.7918064697968903,-1.1458666737914394,-0.9200628904097322,-0.8931004987496879,-0.9164891163611137,-1.0899179329454256
ECU,Ecuador,2023,-1.184,-0.8586737749162965,-0.7342933169504849,-0.7141672211776295,-0.6946707797130504,-1.1460746984827974,-0.8431463267508249,-0.8219063192052458,-0.8389323078813024,-1.076199229169037
ECU,Ecuador,2024,-1.184,-0.8016854890646777,-0.6509031937495978,-0.6504460511989144,-0.6090946541165357,-1.144520344118626,-0.7706208681418042,-0.7605176963569039,-0.7659715749137306,-1.0614095299213089
ECU,Ecuador,2025,-1.184,-0.7503103249237123,-0.57526547227089,-0.6000264922004385,-0.5328297345597157,-1.144520344118626,-0.7019302361298075,-0.707494169462568,-0.6970177762101981,-1.0433983744374544
ECU,Ecuador,2026,-1.184,-0.7052577144063997,-0.5060218049248499,-0.5602303062479002,-0.46406438612929296,-1.1460116898743198,-0.6365884266793331,-0.6616108833026033,-0.6315570618080946,-1.035977156284804
ECU,Ecuador,2027,-1.184,-0.6640234561800056,-0.4420514565200018,-0.5289299314609872,-0.40133886780286204,-1.1460116898743191,-0.5741708324353622,-0.6218263167405946,-0.5691412509275454,-1.0287173036783719
ECU,Ecuador,2028,-1.184,-0.6261624587888726,-0.3824297393113891,-0.5044352567795187,-0.34347698020556383,-1.147079618445748,-0.5143064865071566,-0.5872548416139555,-0.5093794395575264,-1.0209373078901216
ECU,Ecuador,2029,-1.184,-0.5906771294375324,-0.3263937189036472,-0.48540367712009946,-0.28953099017912953,-1.147079618445748,-0.4566712860915101,-0.5571433889594716,-0.4519306805787133,-1.0112636752219393
ECU,Ecuador,2030,-1.184,-0.5574775943638455,-0.2733139191359799,-0.4707686422113134,-0.23873725326116552,-1.1470796184457481,-0.4009820721527539,-0.5308516077954165,-0.39649759935462947,-1.001590042553757
EGY,"Egypt, Arab Rep.",2020,-0.144,-0.2190783966772991,-0.24335841502578837,-0.24733593627593886,-0.25267258862015257,-0.15606642982206606,-0.22609675467385304,-0.22967777380767362,-0.22723734308676727,-0.17018193210615298
EGY,"Egypt, Arab Rep.",2021,-0.144,-0.2910785360915503,-0.32809200177738335,-0.33211040961465743,-0.343041174936467,-0.21621113816495657,-0.29980046390042125,-0.30439370219484185,-0.30175319469107514,-0.2032262034526003
EGY,"Egypt, Arab Rep.",2022,-0.144,-0.3495051575889857,-0.4007528002805667,-0.402120387181656,-0.4186527345890093,-0.23217833354945153,-0.366167088538187,-0.3697751597343042,-0.3686572093123908,-0.23773754752632037
EGY,"Egypt, Arab Rep.",2023,-0.144,-0.400267021493669,-0.4634464284854371,-0.4603821366873776,-0.48236527489993497,-0.24532997137390666,-0.42611919036518336,-0.42720593855697087,-0.4289172294244903,-0.26837000215605145
EGY,"Egypt, Arab Rep.",2024,-0.144,-0.4469787372620554,-0.5179101737805099,-0.5092917470376532,-0.5364816608117684,-0.26059897628853135,-0.48046278432737205,-0.4778627073251001,-0.48337740881983304,-0.309844439705675
EGY,"Egypt, Arab Rep.",2025,-0.144,-0.48837687786785644,-0.5655774241506059,-0.5507526441203012,-0.5828574463332052,-0.26048752066354625,-0.5299020618497424,-0.5227460130932774,-0.5327740198202396,-0.3619178929119333
EGY,"Egypt, Arab Rep.",2026,-0.144,-0.5271530765949644,-0.6076308285509937,-0.5862768879017107,-0.6229877606902834,-0.26048752066354625,-0.5750522541578604,-0.562706642867692,-0.5777492403519618,-0.42433347757566664
EGY,"Egypt, Arab Rep.",2027,-0.144,-0.5624898597393162,-0.6450461580682245,-0.6170656416930403,-0.6580773176192117,-0.2620604600574856,-0.6164508705815465,-0.5984680394155616,-0.618863179055163,-0.4838872114242967
EGY,"Egypt, Arab Rep.",2028,-0.144,-0.5972541705936163,-0.6786284945561377,-0.6440730960238621,-0.6890968259797564,-0.2620604600574856,-0.6545675171284902,-0.6306453619173059,-0.6566043636041231,-0.5623572454817685
EGY,"Egypt, Arab Rep.",2029,-0.144,-0.6298026993969962,-0.7090420888829083,-0.6680572490433592,-0.716828443111132,-0.2630957678391349,-0.6898124746816893,-0.6597616936552564,-0.6913988886373179,-0.6404249893251716
EGY,"Egypt, Arab Rep.",2030,-0.144,-0.6600086858640192,-0.736834996148483,-0.6896202458958801,-0.7419023992797384,-0.2630957678391348,-0.7225441935169006,-0.6862618237652388,-0.7236183945970317,-0.7161916658697463
ETH,Ethiopia,2020,-1.155,-1.1073466540496457,-1.1037278788321037,-1.0462598108056311,-1.096688295158709,-1.1371072795441597,-1.116875195854756,-1.0897174465811783,-1.115684398563712,-1.152712927056916
ETH,Ethiopia,2021,-1.155,-1.0676606973653364,-1.0588229173325234,-0.9515591672172423,-1.0464368543946696,-1.1289383712530536,-1.0827608558830073,-1.0304739749014025,-1.0804776371428975,-1.1618158007978945
ETH,Ethiopia,2022,-1.155,-1.030294514544467,-1.0192201527913316,-0.8680559992183305,-1.002745823629918,-1.1141917192757487,-1.052184186561916,-0.9764161252458354,-1.0488932198418743,-1.1606488897907825
ETH,Ethiopia,2023,-1.155,-0.9952037851380948,-0.9840409138022979,-0.7934925985781042,-0.9644066820365789,-1.091205942151057,-1.0247321221707517,-0.9268181821847414,-1.0205068241427915,-1.1564270160384358
ETH,Ethiopia,2024,-1.155,-0.9656481631202207,-0.952560232783995,-0.7260754674496465,-0.9304456531567505,-1.0871913324988023,-1.0000437794033765,-0.8810630540431408,-0.9949483552498781,-1.1528574303761767
ETH,Ethiopia,2025,-1.155,-0.9393308120932085,-0.9241799589483197,-0.6643798714571756,-0.9000781079066051,-1.0871913324988025,-0.9778038651862845,-0.8386260142963844,-0.9718950158754723,-1.150492330576624
ETH,Ethiopia,2026,-1.155,-0.9145073008028992,-0.8984065745512035,-0.6072740177496299,-0.8726718243894298,-1.087191332498802,-0.9577369172841487,-0.7990608765238252,-0.9510652616960309,-1.1426516017301245
ETH,Ethiopia,2027,-1.155,-0.8909685761458964,-0.8748328916919457,-0.5538588229052233,-0.8477173841616292,-1.086380399036893,-0.9396022724871894,-0.7619882386700728,-0.9322135292909518,-1.131155070923266
ETH,Ethiopia,2028,-1.155,-0.8683974169940782,-0.8531229508463548,-0.5034200652370346,-0.8248043187594819,-1.085430399036893,-0.9231896704652647,-0.7270854868836663,-0.9151256378421708,-1.1150008068817603
ETH,Ethiopia,2029,-1.155,-0.8504866860546618,-0.832999561062292,-0.4553903751265083,-0.8036018895498889,-1.085430399036893,-0.9083154129851803,-0.6940782955628443,-0.8996147784890111,-1.1244627766246764
ETH,Ethiopia,2030,-1.155,-0.8305581682935188,-0.8142340197181163,-0.4093190405748984,-0.78384360092334,-1.0840326999847603,-0.8948190083324223,-0.6627333996588777,-0.8855180162369064,-1.109965560918829
GAB,Gabon,2020,-1.243,-1.1831201153667985,-1.1678864036765984,-1.1935314300833895,-1.1543578743198002,-1.1768728369927752,-1.2020504934824416,-1.2033620896096893,-1.2006441953733065,-1.1662555993963872
GAB,Gabon,2021,-1.243,-1.1417598398551911,-1.1056837509712234,-1.1571184532241814,-1.0823686403121178,-1.1485204628810621,-1.1675584858384092,-1.1726289164492134,-1.1649688730358383,-1.1352311361294838
GAB,Gabon,2022,-1.243,-1.1159831562535076,-1.0541154458371174,-1.1310012412601356,-1.0237732168343943,-1.155681531710627,-1.1386956462165347,-1.1494193205640892,-1.1351059542881854,-1.140072893316978
GAB,Gabon,2023,-1.243,-1.0993512063120967,-1.0113031315664112,-1.1129874179579857,-0.975945570128823,-1.1918785201623643,-1.114738286445141,-1.1325588714891444,-1.1102982994654584,-1.1450995532814447
GAB,Gabon,2024,-1.243,-1.0848980676468933,-0.9756970277634921,-1.1013353844696754,-0.936769750025557,-1.2074331701765462,-1.0950541415675858,-1.1210489253576437,-1.089885530110568,-1.1519606117040793
GAB,Gabon,2025,-1.243,-1.0730154516195474,-0.9460184533000286,-1.09466163439629,-0.9045408107644877,-1.20907021353859,-1.0790908203868836,-1.1140403134855805,-1.0732916630505136,-1.163409704034005
GAB,Gabon,2026,-1.243,-1.060190627473971,-0.9212124035879004,-1.091867125924629,-0.8778849770618982,-1.2101802200923304,-1.0663657150480481,-1.1108109692004238,-1.060014324817447,-1.14318928405909
GAB,Gabon,2027,-1.243,-1.054274607232102,-0.9004084233929649,-1.0920787926864324,-0.8556953172051741,-1.2137538906292145,-1.0564571853385545,-1.11074690344511,-1.0496153444490417,-1.1554410007103253
GAB,Gabon,2028,-1.243,-1.0512294489475111,-0.8828883240711369,-1.0946030806474216,-0.8370799110739621,-1.216751969965651,-1.0489968566723258,-1.1133260279187467,-1.0417125485135508,-1.1744768727172947
GAB,Gabon,2029,-1.243,-1.043915866061717,-0.8680595479488435,-1.098889038338211,-0.8213200860599832,-1.2186088021870496,-1.0436628910660846,-1.1181043995399491,-1.0359726047172095,-1.1467095586364042
GAB,Gabon,2030,-1.243,-1.0453558211830527,-0.8554331920067982,-1.1044989961517975,-0.8078367652861671,-1.2259326360318965,-1.0401741081903657,-1.124704523813682,-1.03210478008688,-1.1721615678968356
