Country Code,Country Name,Year,Total natural resources rents (% of GDP),Oil rents (% of GDP),Natural gas rents (% of GDP),Mineral rents (% of GDP),Forest_Rents_pct,Coal_Rents_pct,NR rents excl. forest (% of GDP),Forest_share_of_total
OMN,Oman,1995,31.8501238195579,30.87934812440361,0.968902504651822,0.0,0.0018731905023784,0.0,31.84825062905552,5.881265997553667e-05
OMN,Oman,2019,24.980029706013696,21.6117797561797,3.36669233100504,0.0,0.00155761882899883,0.0,24.978472087184695,6.235456271790777e-05
PAK,Pakistan,1995,1.1949848454678706,0.4360795608818799,0.488320152686289,0.009024760264144,0.192060995328999,0.0694993763065574,1.0029238501388718,0.16072253640488776
PAK,Pakistan,2019,1.303404840048759,0.3581915295369384,0.705622138819343,0.0399158843301767,0.120983563217612,0.0786917241446841,1.182421276831147,0.09282117075235514
PAN,Panama,1995,0.2438586033860481,0.0,0.0,0.0,0.243858603386048,0.0,8.326672684688674e-17,0.9999999999999997
PAN,Panama,2019,0.3161122960881304,0.0,0.0,0.233373966853015,0.0827383292351151,0.0,0.2333739668530153,0.26173714296785244
PER,Peru,1995,3.19428115750427,0.921671598814834,0.016347911144339,1.97514179250267,0.280831756256763,0.00028809878567212,2.913449401247507,0.08791704374457136
PER,Peru,2019,2.49912146958912,0.262076250939903,0.325180505319842,1.79031604115199,0.119571157344228,0.00197751483316281,2.379550312244892,0.0478452763498073
PHL,Philippines,1995,0.7906679578062183,0.012262060214776,0.0002779402958468,0.2404085637010149,0.528630338620144,0.00908905497443701,0.2620376191860744,0.6685870261985548
PHL,Philippines,2019,0.785300187414621,0.0343292239111026,0.1531932756137159,0.374179664439701,0.168695263776435,0.0549027596736656,0.6166049236381861,0.21481627851359172
PNG,Papua New Guinea,1995,26.6836251789136,8.581281596906,0.0960955847491219,11.9915313110296,6.01471668622886,0.0,20.668908492684743,0.2254085284851743
PNG,Papua New Guinea,2019,13.8152037166577,1.5719422304623,7.06589944245783,3.10580299721339,2.0715590465242,0.0,11.7436446701335,0.14994777413426158
POL,Poland,1995,1.1213726422580894,0.0111794366658504,0.0671005274935715,0.2973969414418309,0.300273461841522,0.445422274815314,0.8210991804165675,0.26777312957882254
POL,Poland,2019,0.671601200907606,0.0402025974033284,0.0420603621099535,0.2079815890443099,0.180467484565781,0.200889167784234,0.491133716341825,0.2687122719880431
PRT,Portugal,1995,0.2834769761638327,0.0,0.0,0.1371542259059058,0.146322750257927,0.0,0.13715422590590573,0.5161715502897181
PRT,Portugal,2019,0.2214319535170048,0.0375136266059596,0.0,0.0788030936562003,0.105115233254845,0.0,0.11631672026215979,0.47470670598935355
QAT,Qatar,1995,30.3700282846225,26.8649643256338,3.5046340742533,0.0,0.000429884735467654,0.0,30.369598399887032,1.4154900727745486e-05
QAT,Qatar,2019,22.373986666096805,14.5084244384971,7.865482625327519,0.0,7.96022722537887e-05,0.0,22.37390706382455,3.5578045809068815e-06
ROU,Romania,1995,3.0704555246486205,1.0009914405381195,1.16255246782124,0.155123724238432,0.666569540484037,0.0852183515667878,2.4038859841645834,0.21709141693570647
ROU,Romania,2019,0.7982521052623559,0.3560497410917493,0.238741949260169,0.0115879204859995,0.17146485178739,0.0204076426370487,0.6267872534749659,0.21480037529125695
RUS,Russian Federation,1995,9.15926099813667,4.54593521684435,3.27402902079779,0.603209971025087,0.474811147356654,0.261275642112783,8.684449850780016,0.0518394603509222
RUS,Russian Federation,2019,12.2071140110196,8.49370743083853,2.19179127550364,0.761369930033653,0.3186284843806,0.441616890263136,11.888485526639,0.026101868475461754
RWA,Rwanda,1995,12.5820173506779,0.0,0.0002908844753084,0.002811092552024,12.5789153736506,0.0,0.0031019770272990854,0.9997534594858009
RWA,Rwanda,2019,3.81709032313618,0.0,0.0394278230414971,0.0,3.77766250009468,0.0,0.03942782304149972,0.9896707125837396
SAU,Saudi Arabia,1995,29.024247361460297,28.1270341731817,0.871700807357614,0.0242519727340007,0.00126040818697973,0.0,29.022986953273318,4.342604207037447e-05
SAU,Saudi Arabia,2019,25.453167735457995,24.3295780055005,1.07981796945695,0.0427233495760672,0.00104841092451295,0.0,25.452119324533484,4.1189801419193976e-05
SDN,Sudan,1995,0.0427456379560595,0.0053287606501895,0.0,0.0374168773058702,0.0,0.0,0.0427456379560595,0.0
SDN,Sudan,2019,8.25976911220096,2.99936703162155,0.0,2.6603925444244,2.60000953615501,0.0,5.65975957604595,0.3147799291767603
SEN,Senegal,1995,3.18664555624364,0.0009255349261927,0.0143071692621602,0.0,3.17141285205529,0.0,0.015232704188349988,0.9952198310356468
SEN,Senegal,2019,2.75988310568798,0.0,0.0054369036750935,1.19446058789007,1.55998561412281,0.0,1.1998974915651701,0.5652361184818872
SRB,Serbia,1995,0.6690920653674519,0.360409734074695,0.1171462617700439,0.0,0.0,0.191536069522713,0.6690920653674519,0.0
SRB,Serbia,2019,1.19461693747908,0.4265344576264054,0.0495486966264631,0.1595663944026359,0.386157776686014,0.172809612137558,0.808459160793066,0.32324820163767043
SVK,Slovak Republic,1995,0.4985507132145077,0.0149998130978499,0.0307966363609678,0.0196466226877072,0.418778213314238,0.0143294277537448,0.07977249990026974,0.8399912029291459
SVK,Slovak Republic,2019,0.2519894342090456,0.0015669428982887,0.0071331079237375,0.0071626135723481,0.231740977475859,0.00438579233881164,0.02024845673318662,0.91964561213948
SVN,Slovenia,1995,0.1942327559185255,7.476046765564348e-05,0.002195899709358,0.0,0.171633685973606,0.0203284097679051,0.022599069944919503,0.8836495428484827
SVN,Slovenia,2019,0.2343713530399807,6.446118317615657e-05,0.0007910621390698,0.0,0.21211955077224,0.0213962789454941,0.022251802267740678,0.9050574996512274
SWE,Sweden,1995,0.3952349103272201,0.0,0.0,0.0680725361615914,0.327162374165628,0.0,0.06807253616159209,0.8277668941105583
SWE,Sweden,2019,0.4047801115046621,0.0253712710404299,0.0,0.17217730595366,0.207231534510574,0.0,0.1975485769940881,0.5119607624501264
SWZ,Eswatini,1995,4.1186163619443,0.0,0.0,0.0,3.94300889696593,0.175607464978374,0.17560746497836988,0.9573625097493981
SWZ,Eswatini,2019,3.2760764754406004,0.0,0.0,0.0,3.19566107054748,0.0804154048931186,0.08041540489312027,0.9754537461210196
TCD,Chad,1995,14.2163486584076,0.0,0.0,0.0,14.2163486584076,0.0,0.0,1.0
TCD,Chad,2019,19.6499588651766,15.5707595430138,0.0,0.0,4.07919932216284,0.0,15.57075954301376,0.20759327539315842
TGO,Togo,1995,12.6268567305943,0.0,0.0,0.0,12.6268567305943,0.0,0.0,1.0
TGO,Togo,2019,4.32587635811955,0.0,0.0,1.32333207549457,3.00254428262497,0.0,1.32333207549458,0.6940892513003238
THA,Thailand,1995,0.7946986050269134,0.1350554622442139,0.276167198070395,0.0022904910750346,0.343406563163369,0.0377788904739001,0.4512920418635444,0.4321217641394238
THA,Thailand,2019,1.5124249148551296,0.4598909405627083,0.700466145845722,0.0,0.33356374723613,0.0185040812105728,1.1788611676189995,0.22054896342942157
TJK,Tajikistan,1995,0.827377198461063,0.3381324799407945,0.0698627836175062,0.411043635650341,0.0,0.00833829925242071,0.827377198461063,0.0
TJK,Tajikistan,2019,5.22368712777317,0.1984717622954148,0.051902369477206,3.70846698650732,0.9864987379163,0.278347271576925,4.23718838985687,0.18885103831569622
TTO,Trinidad and Tobago,1995,12.3694001900686,10.9376607291799,1.33483319065797,0.0,0.0969062702307255,0.0,12.272493919837874,0.007834354838687458
TTO,Trinidad and Tobago,2019,11.0689882994292,2.7745812273373,8.23659935274206,0.0,0.0578077193498528,0.0,11.011180580079348,0.005222493491372992
TUN,Tunisia,1995,2.71456241635544,2.42755447750049,0.0559094648997611,0.0610283450307804,0.170070128924409,0.0,2.544492287431031,0.06265102909394304
TUN,Tunisia,2019,2.2473922965236204,1.6614118115133405,0.308497305696956,0.0,0.277483179313321,0.0,1.9699091172102994,0.12346895543895295
TUR,Turkiye,1995,0.3655206416203089,0.110564586772373,0.0023863856019309,0.0447394419281665,0.177822441842678,0.0300077854751618,0.1876981997776309,0.4864908341548444
TUR,Turkiye,2019,0.3827798235290522,0.1025182979495387,0.0033684737362643,0.1472802082326729,0.0973692014950438,0.0322436421155324,0.2854106220340084,0.25437391291250666
TZA,Tanzania,1995,14.0466657457605,0.0,0.0,0.0085160645235201,14.0225650223503,0.0155846588866064,0.024100723410199976,0.9982842388473953
TZA,Tanzania,2019,3.5314504436748404,0.0,0.185559026652075,1.0222813611972,2.29071304133976,0.0328970144858054,1.2407374023350806,0.6486606786292703
UGA,Uganda,1995,19.509460753546,0.0,0.0,0.0,19.509460753546,0.0,0.0,1.0
UGA,Uganda,2019,7.38833937837014,0.0,0.0,0.0,7.38833937837014,0.0,0.0,1.0
UKR,Ukraine,1995,3.000135196309079,0.485904965322784,0.873828939135118,0.559076370805552,0.221882412968402,0.859442508077226,2.778252783340677,0.0739574713970801
UKR,Ukraine,2019,1.7317987003908302,0.3634169652833883,0.718231983949118,0.0853573721373949,0.277766267046023,0.287026111974908,1.4540324333448071,0.16039177473879443
URY,Uruguay,1995,0.4485256625598595,0.0,0.0,0.0,0.44852566255986,0.0,0.0,1.000000000000001
URY,Uruguay,2019,1.7063278046772394,0.0073499233467098,0.0,0.0,1.69897788133053,0.0,0.007349923346709364,0.9956925490362624
USA,United States,1995,0.815170233171651,0.2955565444813244,0.156582984239874,0.0597669786574033,0.117525229163249,0.185738496629802,0.697645004008402,0.14417262110514484
USA,United States,2019,0.5570981259055507,0.3685445601208723,0.0,0.0187501063382904,0.038216107338548,0.131587352107841,0.5188820185670028,0.06859852072994961
UZB,Uzbekistan,1995,11.1179090432586,2.95980522131581,7.82798715575388,0.300715396012429,0.0,0.0294012701764836,11.1179090432586,0.0
UZB,Uzbekistan,2019,10.8569985159248,0.8192119309066639,5.07447370101394,4.92871809001081,0.000913189148781614,0.0336816048445821,10.85608532677602,8.411064507765832e-05
VEN,"Venezuela, RB",1995,15.1363210095652,14.5559545074645,0.301335331109423,0.158588175719508,0.103953928023111,0.0164890672486179,15.03236708154209,0.006867846417727179
VEN,"Venezuela, RB",2019,20.891654202978444,20.091290670094267,0.6642921791163184,0.0162938748140305,0.0,0.0,20.891654202978444,0.0
VNM,Viet Nam,1995,7.28047435709847,3.24927853434552,0.0281114362787644,0.0110434753163078,3.89338467045985,0.0986562406980245,3.3870896866386198,0.5347707415058466
VNM,Viet Nam,2019,2.50068260501281,0.7244949529267384,0.35996993743116,0.0193784133567084,1.18372940985562,0.213109891442586,1.31695319515719,0.47336251609170377
YEM,"Yemen, Rep.",1995,40.1598943510304,39.7732050391051,0.313436630816802,0.0,0.0732526811084849,0.0,40.08664166992192,0.0018240257424035136
YEM,"Yemen, Rep.",2019,4.87867391772049,4.82356153067882,0.0002125899981471,0.0,0.0,0.0,4.87867391772049,0.0
ZAF,South Africa,1995,4.03562638417749,0.4119573305003161,0.0249750349553005,0.629558649209082,0.907274847196706,2.06186052231608,3.1283515369807846,0.22481636326738894
ZAF,South Africa,2019,4.18782227881945,0.3728196883244461,0.0251931123610766,1.38576110729649,0.645393715087465,1.75865465574997,3.542428563731985,0.154112011474709
ZMB,Zambia,1995,7.23321498317749,0.0,0.0,0.004721011303288,7.15726981869001,0.0712241531841928,0.07594516448747957,0.9895004967135489
ZMB,Zambia,2019,7.91506539515975,0.0,0.0,2.18381315797062,5.61569934069258,0.11555289649655,2.2993660544671695,0.7094950022935645
ZWE,Zimbabwe,1995,8.54428671214653,0.0,0.0,3.69420562111707,3.58378498471179,1.26629610631767,4.96050172743474,0.41943641470002324
ZWE,Zimbabwe,2019,4.71576545765887,0.0508825188985078,0.0,2.41107592851979,1.99605200101332,0.257755009227255,2.7197134566455503,0.42327211116310587
