Country,Year,Resource,Metric,Kept_Source,Kept_Value,Dropped_Source,Dropped_Value,Pct_Discrepancy
Algeria,1970,Oil,Production,EI_CSV,1053.926849,OWID,951.9137792103143,9.7
Algeria,1971,Oil,Production,EI_CSV,802.5873973,OWID,732.1917808219179,8.8
Algeria,1972,Oil,Production,EI_CSV,1081.04918,OWID,1008.2191780821918,6.7
Algeria,1973,Oil,Production,EI_CSV,1128.74,OWID,1057.614826752619,6.3
Algeria,1974,Oil,Production,EI_CSV,1045.983014,OWID,950.6849315068494,9.1
Algeria,1975,Oil,Production,EI_CSV,1025.497534,OWID,922.4012892828365,10.1
Algeria,1976,Oil,Production,EI_CSV,1144.405661,OWID,1009.7300564061242,11.8
Algeria,1977,Oil,Production,EI_CSV,1224.790849,OWID,1078.1224818694602,12.0
Algeria,1978,Oil,Production,EI_CSV,1252.729671,OWID,1152.296535052377,8.0
Algeria,1979,Oil,Production,EI_CSV,1282.877301,OWID,1146.253021756648,10.6
Algeria,1980,Oil,Production,EI_CSV,1134.182393,OWID,1033.0378726833198,8.9
Algeria,1981,Oil,Production,EI_CSV,1029.279452,OWID,897.8646253021757,12.8
Algeria,1982,Oil,Production,EI_CSV,1039.656164,OWID,880.3384367445609,15.3
Algeria,1983,Oil,Production,EI_CSV,1026.933973,OWID,852.1353746978243,17.0
Algeria,1984,Oil,Production,EI_CSV,1122.489071,OWID,928.6865431103948,17.3
Algeria,1985,Oil,Production,EI_CSV,1087.029055,OWID,968.9766317485899,10.9
Algeria,1986,Oil,Production,EI_CSV,1126.000808,OWID,983.6019339242547,12.6
Algeria,1987,Oil,Production,EI_CSV,1178.140068,OWID,966.9621273166802,17.9
Algeria,1988,Oil,Production,EI_CSV,1232.921475,OWID,994.2989524576955,19.4
Algeria,1989,Oil,Production,EI_CSV,1276.397534,OWID,1034.8509266720387,18.9
Algeria,1990,Oil,Production,EI_CSV,1366.596521,OWID,1141.6800966962128,16.5
Algeria,1991,Oil,Production,EI_CSV,1372.665753,OWID,1177.5584206285255,14.2
Algeria,1992,Oil,Production,EI_CSV,1320.565574,OWID,1049.5568090249799,20.5
Algeria,1993,Oil,Production,EI_CSV,1321.579452,OWID,1049.194198227236,20.6
Algeria,1994,Oil,Production,EI_CSV,1317.13726,OWID,1038.0741337630943,21.2
Algeria,1995,Oil,Production,EI_CSV,1309.536712,OWID,1044.5608380338438,20.2
Algeria,1996,Oil,Production,EI_CSV,1378.674863,OWID,1095.9105560032233,20.5
Algeria,1997,Oil,Production,EI_CSV,1447.519178,OWID,1092.546333601934,24.5
Algeria,1998,Oil,Production,EI_CSV,1452.006849,OWID,1106.4464141821113,23.8
Algeria,1999,Oil,Production,EI_CSV,1397.939849,OWID,1132.7759871071717,19.0
Algeria,2000,Oil,Production,EI_CSV,1549.131284,OWID,1180.1974214343272,23.8
Algeria,2001,Oil,Production,EI_CSV,1534.247726,OWID,1151.228847703465,25.0
Algeria,2002,Oil,Production,EI_CSV,1653.014685,OWID,1238.6583400483482,25.1
Algeria,2003,Oil,Production,EI_CSV,1826.281425,OWID,1547.9653505237711,15.2
Algeria,2004,Oil,Production,EI_CSV,1920.662459,OWID,1647.0588235294117,14.2
Algeria,2005,Oil,Production,EI_CSV,1989.931742,OWID,1708.7228041901692,14.1
Algeria,2006,Oil,Production,EI_CSV,1979.499452,OWID,1713.0539887187751,13.5
Algeria,2007,Oil,Production,EI_CSV,1992.273151,OWID,1742.546333601934,12.5
Algeria,2008,Oil,Production,EI_CSV,1950.980446,OWID,1724.4157937147463,11.6
Algeria,2009,Oil,Production,EI_CSV,1774.856795,OWID,1555.1974214343272,12.4
Algeria,2010,Oil,Production,EI_CSV,1689.154,OWID,1486.7042707493956,12.0
Algeria,2011,Oil,Production,EI_CSV,1641.503205,OWID,1444.399677679291,12.0
Algeria,2012,Oil,Production,EI_CSV,1536.809071,OWID,1353.7469782433523,11.9
Algeria,2013,Oil,Production,EI_CSV,1485.233041,OWID,1305.398871877518,12.1
Algeria,2014,Oil,Production,EI_CSV,1589.092603,OWID,1385.9790491539081,12.8
Algeria,2015,Oil,Production,EI_CSV,1557.665233,OWID,1353.7469782433523,13.1
Algeria,2016,Oil,Production,EI_CSV,1576.997268,OWID,1377.921031426269,12.6
Algeria,2017,Oil,Production,EI_CSV,1540.325644,OWID,1341.6599516518936,12.9
Algeria,2018,Oil,Production,EI_CSV,1510.514712,OWID,1315.4713940370668,12.9
Algeria,2019,Oil,Production,EI_CSV,1486.617014,OWID,1295.3263497179694,12.9
Algeria,2020,Oil,Production,EI_CSV,1332.247623,OWID,1158.3400483481064,13.1
Algeria,2021,Oil,Production,EI_CSV,1353.068274,OWID,1172.4415793714747,13.3
Algeria,2022,Oil,Production,EI_CSV,1442.699397,OWID,1251.0072522159548,13.3
Algeria,2023,Oil,Production,EI_CSV,1465.696055,OWID,1216.760676873489,17.0
Angola,1970,Oil,Production,EI_CSV,102.8264384,OWID,102.03464947622885,0.8
Angola,1971,Oil,Production,EI_CSV,116.144137,OWID,115.24979854955681,0.8
Angola,1972,Oil,Production,EI_CSV,142.8753279,OWID,142.12328767123287,0.5
Angola,1973,Oil,Production,EI_CSV,165.9636986,OWID,164.6857373086221,0.8
Angola,1974,Oil,Production,EI_CSV,173.394,OWID,176.26913779210315,1.7
Angola,1975,Oil,Production,EI_CSV,158.1679726,OWID,176.26913779210315,11.4
Angola,1976,Oil,Production,EI_CSV,153.14,OWID,102.59871071716358,33.0
Angola,1977,Oil,Production,EI_CSV,143.368274,OWID,179.69379532634971,25.3
Angola,1978,Oil,Production,EI_CSV,131.3295616,OWID,142.22401289282837,8.3
Angola,1979,Oil,Production,EI_CSV,146.169863,OWID,146.45447219983885,0.2
Angola,1980,Oil,Production,EI_CSV,150.3865574,OWID,136.54311039484287,9.2
Angola,1981,Oil,Production,EI_CSV,145.3172055,OWID,130.26994359387592,10.4
Angola,1982,Oil,Production,EI_CSV,130.1317808,OWID,130.81911764705882,0.5
Angola,1983,Oil,Production,EI_CSV,178.4490411,OWID,179.18920225624498,0.4
Angola,1984,Oil,Production,EI_CSV,203.9572131,OWID,205.29806607574537,0.7
Angola,1985,Oil,Production,EI_CSV,232.4912877,OWID,231.95658742949234,0.2
Angola,1986,Oil,Production,EI_CSV,282.7168767,OWID,284.085414987913,0.5
Angola,1987,Oil,Production,EI_CSV,355.3957808,OWID,361.9661563255439,1.8
Angola,1988,Oil,Production,EI_CSV,451.8885246,OWID,495.6889605157131,9.7
Angola,1989,Oil,Production,EI_CSV,459.6636164,OWID,503.6261079774376,9.6
Angola,1990,Oil,Production,EI_CSV,474.6460274,OWID,519.3392425463336,9.4
Angola,1991,Oil,Production,EI_CSV,497.6677808,OWID,498.6099919419823,0.2
Angola,1992,Oil,Production,EI_CSV,549.7369672,OWID,530.9427880741338,3.4
Angola,1993,Oil,Production,EI_CSV,503.6769863,OWID,503.2232070910556,0.1
Angola,1994,Oil,Production,EI_CSV,556.7447671,OWID,551.9742143432716,0.9
Angola,1995,Oil,Production,EI_CSV,632.8546027,OWID,628.5253827558421,0.7
Angola,1996,Oil,Production,EI_CSV,715.9760656,OWID,713.1345688960516,0.4
Angola,1997,Oil,Production,EI_CSV,741.0,OWID,735.2941176470589,0.8
Angola,1998,Oil,Production,EI_CSV,730.8493151,OWID,725.2215954875101,0.8
Angola,1999,Oil,Production,EI_CSV,745.060274,OWID,739.3231265108783,0.8
Angola,2000,Oil,Production,EI_CSV,746.0614754,OWID,741.8412570507655,0.6
Angola,2001,Oil,Production,EI_CSV,742.0150685,OWID,734.6696212731669,1.0
Angola,2002,Oil,Production,EI_CSV,905.4410959,OWID,898.4689766317487,0.8
Angola,2003,Oil,Production,EI_CSV,869.5630685,OWID,856.1643835616438,1.5
Angola,2004,Oil,Production,EI_CSV,1106.441208,OWID,970.9911361804997,12.2
Angola,2005,Oil,Production,EI_CSV,1269.022575,OWID,1232.876712328767,2.8
Angola,2006,Oil,Production,EI_CSV,1401.440285,OWID,1404.109589041096,0.2
Angola,2007,Oil,Production,EI_CSV,1655.990605,OWID,1661.966156325544,0.4
Angola,2008,Oil,Production,EI_CSV,1876.322885,OWID,1875.5036261079774,0.0
Angola,2009,Oil,Production,EI_CSV,1753.832877,OWID,1764.7058823529412,0.6
Angola,2010,Oil,Production,EI_CSV,1812.318233,OWID,1823.1265108783239,0.6
Angola,2011,Oil,Production,EI_CSV,1670.399937,OWID,1688.1547139403708,1.1
Angola,2012,Oil,Production,EI_CSV,1734.063651,OWID,1750.6043513295729,1.0
Angola,2013,Oil,Production,EI_CSV,1737.851674,OWID,1726.430298146656,0.7
Angola,2014,Oil,Production,EI_CSV,1701.373826,OWID,1678.0821917808219,1.4
Angola,2015,Oil,Production,EI_CSV,1795.646188,OWID,1776.7929089443996,1.0
Angola,2016,Oil,Production,EI_CSV,1744.837415,OWID,1728.4448025785657,0.9
Angola,2017,Oil,Production,EI_CSV,1671.357706,OWID,1643.8356164383563,1.6
Angola,2018,Oil,Production,EI_CSV,1519.226037,OWID,1492.747784045125,1.7
Angola,2019,Oil,Production,EI_CSV,1420.376492,OWID,1392.0225624496375,2.0
Angola,2020,Oil,Production,EI_CSV,1325.076766,OWID,1293.3118452860597,2.4
Angola,2021,Oil,Production,EI_CSV,1177.299484,OWID,1140.2095084609186,3.2
Angola,2022,Oil,Production,EI_CSV,1190.671621,OWID,1164.3835616438357,2.2
Angola,2023,Oil,Production,EI_CSV,1150.452625,OWID,1124.0934730056406,2.3
Argentina,1970,Oil,Production,EI_CSV,399.4646575,OWID,418.9564867042708,4.9
Argentina,1971,Oil,Production,EI_CSV,431.5380822,OWID,451.43029814665596,4.6
Argentina,1972,Oil,Production,EI_CSV,444.115847,OWID,444.5406929895246,0.1
Argentina,1973,Oil,Production,EI_CSV,433.6356164,OWID,430.37872683319904,0.8
Argentina,1974,Oil,Production,EI_CSV,423.3873973,OWID,428.00161160354554,1.1
Argentina,1975,Oil,Production,EI_CSV,406.0909589,OWID,405.29814665592266,0.2
Argentina,1976,Oil,Production,EI_CSV,408.0218579,OWID,411.7042707493957,0.9
Argentina,1977,Oil,Production,EI_CSV,441.7150685,OWID,444.7018533440774,0.7
Argentina,1978,Oil,Production,EI_CSV,466.2049315,OWID,482.4133763094279,3.5
Argentina,1979,Oil,Production,EI_CSV,487.2827397,OWID,503.94842868654314,3.4
Argentina,1980,Oil,Production,EI_CSV,505.7103825,OWID,524.9597099113619,3.8
Argentina,1981,Oil,Production,EI_CSV,518.9254795,OWID,529.7360999194199,2.1
Argentina,1982,Oil,Production,EI_CSV,517.0821918,OWID,522.7961321514907,1.1
Argentina,1983,Oil,Production,EI_CSV,520.1726027,OWID,523.3158742949234,0.6
Argentina,1984,Oil,Production,EI_CSV,509.0065574,OWID,510.0402900886382,0.2
Argentina,1985,Oil,Production,EI_CSV,490.7945205,OWID,490.380741337631,0.1
Argentina,1986,Oil,Production,EI_CSV,465.3676712,OWID,462.98952457695407,0.5
Argentina,1987,Oil,Production,EI_CSV,459.4049315,OWID,456.7947219983884,0.6
Argentina,1988,Oil,Production,EI_CSV,481.2021858,OWID,480.0513497179694,0.2
Argentina,1989,Oil,Production,EI_CSV,492.2865753,OWID,490.90475423045933,0.3
Argentina,1990,Oil,Production,EI_CSV,517.4109589,OWID,514.6246575342466,0.5
Argentina,1991,Oil,Production,EI_CSV,525.6115068,OWID,525.9537469782433,0.1
Argentina,1992,Oil,Production,EI_CSV,586.8710383,OWID,592.5802578565673,1.0
Argentina,1993,Oil,Production,EI_CSV,629.8652055,OWID,634.9566881547139,0.8
Argentina,1994,Oil,Production,EI_CSV,695.4920548,OWID,712.4046333601934,2.4
Argentina,1995,Lithium,Production,EI_Excel,0.008,EI_CSV,0.008,0.0
Argentina,1995,Oil,Production,EI_CSV,757.9161644,OWID,768.9575543916197,1.5
Argentina,1996,Lithium,Production,EI_Excel,0.008,EI_CSV,0.008,0.0
Argentina,1996,Oil,Production,EI_CSV,822.7989071,OWID,837.539705882353,1.8
Argentina,1997,Lithium,Production,EI_Excel,0.008,EI_CSV,0.008,0.0
Argentina,1997,Oil,Production,EI_CSV,877.430137,OWID,889.9043311845286,1.4
Argentina,1998,Lithium,Production,EI_Excel,1.13,EI_CSV,1.129999995,0.0
Argentina,1998,Oil,Production,EI_CSV,889.9479452,OWID,903.1898670427075,1.5
Argentina,1999,Lithium,Production,EI_Excel,0.19999999999999998,EI_CSV,0.200000003,0.0
Argentina,1999,Oil,Production,EI_CSV,834.5519864,OWID,854.6236502820307,2.4
Argentina,2000,Lithium,Production,EI_Excel,0.19999999999999998,EI_CSV,0.200000003,0.0
Argentina,2000,Oil,Production,EI_CSV,848.3776772,OWID,825.8326954069299,2.7
Argentina,2001,Lithium,Production,EI_Excel,0.19999999999999998,EI_CSV,0.200000003,0.0
Argentina,2001,Oil,Production,EI_CSV,921.3117023,OWID,834.9177276390009,9.4
Argentina,2002,Lithium,Production,EI_Excel,0.9460000000000001,EI_CSV,0.94599998,0.0
Argentina,2002,Oil,Production,EI_CSV,907.621897,OWID,810.6785455278002,10.7
Argentina,2003,Lithium,Production,EI_Excel,0.96,EI_CSV,0.959999979,0.0
Argentina,2003,Oil,Production,EI_CSV,912.9225876,OWID,767.467485898469,15.9
Argentina,2004,Lithium,Production,EI_Excel,1.97,EI_CSV,1.970000029,0.0
Argentina,2004,Oil,Production,EI_CSV,873.9009749,OWID,723.4501410153102,17.2
Argentina,2005,Lithium,Production,EI_Excel,1.98,EI_CSV,1.980000019,0.0
Argentina,2005,Oil,Production,EI_CSV,842.4784148,OWID,687.3040491539082,18.4
Argentina,2006,Lithium,Production,EI_Excel,2.9,EI_CSV,2.900000095,0.0
Argentina,2006,Oil,Production,EI_CSV,848.5186626,OWID,681.0565874294923,19.7
Argentina,2007,Lithium,Production,EI_Excel,3.0,EI_CSV,3.0,0.0
Argentina,2007,Oil,Production,EI_CSV,813.9296808,OWID,663.9564867042708,18.4
Argentina,2008,Lithium,Production,EI_Excel,3.1699999999999995,EI_CSV,3.170000076,0.0
Argentina,2008,Oil,Production,EI_CSV,802.3307686,OWID,652.1908138597905,18.7
Argentina,2009,Lithium,Production,EI_Excel,2.2199999999999998,EI_CSV,2.220000029,0.0
Argentina,2009,Oil,Production,EI_CSV,729.694854,OWID,645.1914182111201,11.6
Argentina,2010,Lithium,Production,EI_Excel,2.9499999999999997,EI_CSV,2.950000048,0.0
Argentina,2010,Oil,Production,EI_CSV,711.8400912,OWID,630.5031829170024,11.4
Argentina,2011,Lithium,Production,EI_Excel,2.9499999999999997,EI_CSV,2.950000048,0.0
Argentina,2011,Oil,Production,EI_CSV,667.2363986,OWID,593.0698227236101,11.1
Argentina,2012,Lithium,Production,EI_Excel,2.6999999999999997,EI_CSV,2.700000048,0.0
Argentina,2012,Oil,Production,EI_CSV,656.6560847,OWID,589.9387389202257,10.2
Argentina,2013,Lithium,Production,EI_Excel,2.5,EI_CSV,2.5,0.0
Argentina,2013,Oil,Production,EI_CSV,644.3725278,OWID,577.6682111200645,10.4
Argentina,2014,Lithium,Production,EI_Excel,3.1999999999999997,EI_CSV,3.200000048,0.0
Argentina,2014,Oil,Production,EI_CSV,637.5934115,OWID,568.9586220789686,10.8
Argentina,2015,Lithium,Production,EI_Excel,3.6,EI_CSV,3.599999905,0.0
Argentina,2015,Oil,Production,EI_CSV,646.3601659,OWID,547.4643029814666,15.3
Argentina,2016,Lithium,Production,EI_Excel,5.8,EI_CSV,5.800000191,0.0
Argentina,2016,Oil,Production,EI_CSV,609.7357514,OWID,547.4643029814666,10.2
Argentina,2017,Lithium,Production,EI_Excel,5.699999999999999,EI_CSV,5.699999809,0.0
Argentina,2017,Oil,Production,EI_CSV,590.4261059,OWID,512.9661966156326,13.1
Argentina,2018,Lithium,Production,EI_Excel,6.3999999999999995,EI_CSV,6.400000095,0.0
Argentina,2018,Oil,Production,EI_CSV,591.6664003,OWID,524.047723609992,11.4
Argentina,2019,Lithium,Production,EI_Excel,6.3,EI_CSV,6.300000191,0.0
Argentina,2019,Oil,Production,EI_CSV,719.6227497,OWID,524.9861402095084,27.0
Argentina,2020,Lithium,Production,OWID,5.9,EI_Excel,5.8999999999999995,0.0
Argentina,2020,Lithium,Production,OWID,5.9,EI_CSV,5.900000095,0.0
Argentina,2020,Oil,Production,EI_CSV,721.0329708,OWID,515.7893835616438,28.5
Argentina,2021,Lithium,Production,OWID,5.97,EI_Excel,5.96691230120863,0.1
Argentina,2021,Lithium,Production,OWID,5.97,EI_CSV,5.96691227,0.1
Argentina,2021,Oil,Production,EI_CSV,796.5231739,OWID,534.2667203867849,32.9
Argentina,2022,Lithium,Production,OWID,6.59,EI_Excel,6.377936452849662,3.2
Argentina,2022,Lithium,Production,OWID,6.59,EI_CSV,6.377936363,3.2
Argentina,2022,Oil,Production,EI_CSV,954.9859924,OWID,605.9427880741338,36.5
Argentina,2023,Lithium,Production,OWID,8.63,EI_Excel,8.629999999999999,0.0
Argentina,2023,Lithium,Production,OWID,8.63,EI_CSV,8.630000114,0.0
Argentina,2023,Oil,Production,EI_CSV,1071.72279,OWID,660.9991941982272,38.3
Argentina,2024,Lithium,Production,OWID,18.0,EI_Excel,18.0,0.0
Argentina,2024,Lithium,Production,OWID,18.0,EI_CSV,18.0,0.0
Argentina,2024,Lithium,Reserves,OWID,4000.0,EI_Excel,4000.0,0.0
Argentina,2024,Lithium,Reserves,OWID,4000.0,EI_CSV,4000.0,0.0
Australia,1970,Oil,Production,EI_CSV,176.0,OWID,172.05882352941177,2.2
Australia,1971,Oil,Production,EI_CSV,315.0,OWID,298.20709105560036,5.3
Australia,1972,Oil,Production,EI_CSV,337.0,OWID,349.174053182917,3.6
Australia,1973,Oil,Production,EI_CSV,424.0,OWID,415.69298952457694,2.0
Australia,1974,Oil,Production,EI_CSV,420.0,OWID,494.7421434327156,17.8
Australia,1975,Oil,Production,EI_CSV,451.0,OWID,437.9129734085415,2.9
Australia,1976,Oil,Production,EI_CSV,461.0,OWID,445.64867042707493,3.3
Australia,1977,Oil,Production,EI_CSV,490.0,OWID,459.1659951651894,6.3
Australia,1978,Oil,Production,EI_CSV,490.0,OWID,462.8525382755842,5.5
Australia,1979,Oil,Production,EI_CSV,491.0,OWID,450.8460918614021,8.2
Australia,1980,Oil,Production,EI_CSV,460.0,OWID,391.84125705076553,14.8
Australia,1981,Coal,Production,EI_CSV,128.519,OWID,133.585,3.9
Australia,1981,Oil,Production,EI_CSV,449.0,OWID,398.85014101531027,11.2
Australia,1982,Coal,Production,EI_CSV,131.581,OWID,144.922,10.1
Australia,1982,Oil,Production,EI_CSV,443.0,OWID,379.51585414987915,14.3
Australia,1983,Coal,Production,EI_CSV,135.072,OWID,143.017,5.9
Australia,1983,Oil,Production,EI_CSV,431.0,OWID,427.2585616438356,0.9
Australia,1984,Coal,Production,EI_CSV,141.555,OWID,159.47199999999998,12.7
Australia,1984,Oil,Production,EI_CSV,562.7667187,OWID,531.3652497985496,5.6
Australia,1985,Coal,Production,EI_CSV,168.5635,OWID,195.24099999999999,15.8
Australia,1985,Oil,Production,EI_CSV,655.2011796,OWID,613.3625503626108,6.4
Australia,1986,Coal,Production,EI_CSV,180.326,OWID,207.671,15.2
Australia,1986,Oil,Production,EI_CSV,588.2174498,OWID,546.9671635777598,7.0
Australia,1987,Coal,Production,EI_CSV,190.074,OWID,223.27599999999998,17.5
Australia,1987,Oil,Production,EI_CSV,623.4070788,OWID,585.7421434327156,6.0
Australia,1988,Coal,Production,EI_CSV,189.5125,OWID,220.054,16.1
Australia,1988,Oil,Production,EI_CSV,592.6893655,OWID,553.840088638195,6.6
Australia,1989,Coal,Production,EI_CSV,204.5395,OWID,238.337,16.5
Australia,1989,Oil,Production,EI_CSV,562.355655,OWID,522.507634971797,7.1
Australia,1990,Coal,Production,EI_CSV,213.1425,OWID,210.682,1.2
Australia,1990,Oil,Production,EI_CSV,647.1793833,OWID,615.3840048348106,4.9
Australia,1991,Coal,Production,EI_CSV,221.1215,OWID,219.596,0.7
Australia,1991,Oil,Production,EI_CSV,613.0850379,OWID,580.8907332796132,5.3
Australia,1992,Coal,Production,EI_CSV,231.8315,OWID,229.37199999999999,1.1
Australia,1992,Oil,Production,EI_CSV,605.0290899,OWID,570.6364826752618,5.7
Australia,1993,Coal,Production,EI_CSV,230.8485,OWID,227.69299999999998,1.4
Australia,1993,Oil,Production,EI_CSV,567.785249,OWID,529.8216156325544,6.7
Australia,1994,Coal,Production,EI_CSV,236.387,OWID,232.703,1.6
Australia,1994,Oil,Production,EI_CSV,609.9913052,OWID,574.2383360193393,5.9
Australia,1995,Coal,Production,EI_CSV,248.1345,OWID,244.285,1.6
Australia,1995,Cobalt,Production,EI_Excel,0.824,EI_CSV,0.824000001,0.0
Australia,1995,Lithium,Production,EI_Excel,2.2334814453125,EI_CSV,2.233481407,0.0
Australia,1995,Oil,Production,EI_CSV,578.8428583,OWID,544.5414182111201,5.9
Australia,1995,Rare Earth,Production,EI_Excel,0.10999999999999999,EI_CSV,0.109999999,0.0
Australia,1996,Coal,Production,EI_CSV,256.9845,OWID,252.242,1.8
Australia,1996,Cobalt,Production,EI_Excel,0.942,EI_CSV,0.941999972,0.0
Australia,1996,Lithium,Production,EI_Excel,3.8821357421875,EI_CSV,3.88213563,0.0
Australia,1996,Oil,Production,EI_CSV,611.5729567,OWID,572.2536462530218,6.4
Australia,1997,Coal,Production,EI_CSV,281.0205,OWID,274.84999999999997,2.2
Australia,1997,Cobalt,Production,EI_Excel,1.219,EI_CSV,1.218999982,0.0
Australia,1997,Lithium,Production,EI_Excel,1.5766063232421874,EI_CSV,1.576606274,0.0
Australia,1997,Oil,Production,EI_CSV,658.2702007,OWID,604.3513295729251,8.2
Australia,1998,Coal,Production,EI_CSV,290.749,OWID,287.64,1.1
Australia,1998,Cobalt,Production,EI_Excel,1.269,EI_CSV,1.269000053,0.0
Australia,1998,Lithium,Production,EI_Excel,1.1799951171875,EI_CSV,1.17999506,0.0
Australia,1998,Oil,Production,EI_CSV,630.0988025,OWID,564.0612409347301,10.5
Australia,1999,Coal,Production,EI_CSV,305.832,OWID,298.68,2.3
Australia,1999,Cobalt,Production,EI_Excel,1.0103448486328126,EI_CSV,1.010344863,0.0
Australia,1999,Lithium,Production,EI_Excel,1.5057012939453125,EI_CSV,1.505701303,0.0
Australia,1999,Oil,Production,EI_CSV,612.4836256,OWID,543.9161966156325,11.2
Australia,2000,Coal,Production,EI_CSV,313.9175,OWID,312.203,0.5
Australia,2000,Cobalt,Production,EI_Excel,3.59847998046875,EI_CSV,3.598479986,0.0
Australia,2000,Lithium,Production,EI_Excel,1.8256938476562499,EI_CSV,1.825693846,0.0
Australia,2000,Oil,Production,EI_CSV,805.5982622,OWID,745.3666398066076,7.5
Australia,2001,Coal,Production,EI_CSV,335.482,OWID,331.668,1.1
Australia,2001,Cobalt,Production,EI_Excel,4.31193994140625,EI_CSV,4.311939716,0.0
Australia,2001,Lithium,Production,EI_Excel,2.2257890624999996,EI_CSV,2.22578907,0.0
Australia,2001,Oil,Production,EI_CSV,747.9749909,OWID,684.931506849315,8.4
Australia,2002,Coal,Production,EI_CSV,343.2475,OWID,339.221,1.2
Australia,2002,Cobalt,Production,EI_Excel,4.854,EI_CSV,4.854000092,0.0
Australia,2002,Lithium,Production,EI_Excel,2.204216552734375,EI_CSV,2.20421648,0.0
Australia,2002,Oil,Production,EI_CSV,748.8681551,OWID,664.7864625302176,11.2
Australia,2003,Coal,Production,EI_CSV,351.054,OWID,347.50899999999996,1.0
Australia,2003,Cobalt,Production,EI_Excel,5.12,EI_CSV,5.119999886,0.0
Australia,2003,Lithium,Production,EI_Excel,3.5,EI_CSV,3.5,0.0
Australia,2003,Oil,Production,EI_CSV,654.8500842,OWID,543.9161966156325,16.9
Australia,2004,Coal,Production,EI_CSV,363.15015,OWID,361.15299999999996,0.5
Australia,2004,Cobalt,Production,EI_Excel,4.55,EI_CSV,4.550000191,0.0
Australia,2004,Lithium,Production,EI_Excel,3.3014052734375,EI_CSV,3.301405191,0.0
Australia,2004,Oil,Production,EI_CSV,574.0345097,OWID,417.969379532635,27.2
Australia,2005,Coal,Production,EI_CSV,378.762536,OWID,375.03999999999996,1.0
Australia,2005,Cobalt,Production,EI_Excel,4.110000000000001,EI_CSV,4.110000134,0.0
Australia,2005,Lithium,Production,EI_Excel,4.83946533203125,EI_CSV,4.839465141,0.0
Australia,2005,Oil,Production,EI_CSV,569.8146693,OWID,515.845205479452,9.5
Australia,2006,Coal,Production,EI_CSV,385.793573,OWID,383.176,0.7
Australia,2006,Cobalt,Production,EI_Excel,5.05,EI_CSV,5.050000191,0.0
Australia,2006,Lithium,Production,EI_Excel,6.19028466796875,EI_CSV,6.190284729,0.0
Australia,2006,Oil,Production,EI_CSV,523.5634771,OWID,479.7441780821918,8.4
Australia,2007,Coal,Production,EI_CSV,396.513704,OWID,392.42699999999996,1.0
Australia,2007,Cobalt,Production,EI_Excel,4.74,EI_CSV,4.739999771,0.0
Australia,2007,Lithium,Production,EI_Excel,6.8362900390625,EI_CSV,6.836289883,0.0
Australia,2007,Oil,Production,EI_CSV,551.8027958,OWID,497.4745970991136,9.8
Australia,2007,Rare Earth,Production,EI_Excel,0.0,EI_CSV,0.0,0.0
Australia,2008,Coal,Production,EI_CSV,408.0465021,OWID,403.19,1.2
Australia,2008,Cobalt,Production,EI_Excel,4.79,EI_CSV,4.789999962,0.0
Australia,2008,Lithium,Production,EI_Excel,6.67600146484375,EI_CSV,6.676001549,0.0
Australia,2008,Oil,Production,EI_CSV,545.4122125,OWID,488.1955479452055,10.5
Australia,2008,Rare Earth,Production,EI_Excel,0.0,EI_CSV,0.0,0.0
Australia,2009,Coal,Production,EI_CSV,422.519808,OWID,418.563,0.9
Australia,2009,Cobalt,Production,EI_Excel,4.63,EI_CSV,4.630000114,0.0
Australia,2009,Lithium,Production,EI_Excel,5.504116699218749,EI_CSV,5.504116535,0.0
Australia,2009,Oil,Production,EI_CSV,541.9796497,OWID,460.58674456083804,15.0
Australia,2009,Rare Earth,Production,EI_Excel,0.0,EI_CSV,0.0,0.0
Australia,2010,Coal,Production,EI_CSV,434.4018897,OWID,431.678,0.6
Australia,2010,Cobalt,Production,EI_Excel,3.85,EI_CSV,3.849999905,0.0
Australia,2010,Lithium,Production,EI_Excel,8.465378906249999,EI_CSV,8.465378761,0.0
Australia,2010,Oil,Production,EI_CSV,549.7846804,OWID,500.6506849315069,8.9
Australia,2010,Rare Earth,Production,EI_Excel,0.0,EI_CSV,0.0,0.0
Australia,2011,Coal,Production,EI_CSV,423.2415873,OWID,418.777,1.1
Australia,2011,Cobalt,Production,EI_Excel,3.85,EI_CSV,3.849999905,0.0
Australia,2011,Lithium,Production,EI_Excel,11.700000000000001,EI_CSV,11.69999981,0.0
Australia,2011,Oil,Production,EI_CSV,478.8871661,OWID,440.3320507655117,8.1
Australia,2011,Rare Earth,Production,EI_Excel,2.1879999999999997,EI_CSV,2.187999964,0.0
Australia,2012,Coal,Production,EI_CSV,448.2076959,OWID,450.169,0.4
Australia,2012,Cobalt,Production,EI_Excel,5.88,EI_CSV,5.880000114,0.0
Australia,2012,Lithium,Production,EI_Excel,12.7,EI_CSV,12.69999981,0.0
Australia,2012,Oil,Production,EI_CSV,472.3333507,OWID,436.5896253021757,7.6
Australia,2012,Rare Earth,Production,EI_Excel,3.222,EI_CSV,3.221999884,0.0
Australia,2013,Coal,Production,EI_CSV,472.7847767,OWID,471.168,0.3
Australia,2013,Cobalt,Production,EI_Excel,6.4,EI_CSV,6.400000095,0.0
Australia,2013,Lithium,Production,EI_Excel,10.117349609375,EI_CSV,10.11734962,0.0
