Variable,Coef,SE,tstat,CI_lo,CI_hi,p,Spec,N,R2
const,-0.0934959953600029,0.01811068993060377,-5.1624756272819665,-0.12899229535915852,-0.0579996953608473,2.437051139742189e-07,"Original 47
(k=5 sample)",1296,0.7709
ECI_lag1,0.8788774612295357,0.020552552304093114,42.76244858671417,0.8385951989231375,0.9191597235359339,0.0,"Original 47
(k=5 sample)",1296,0.7709
const,-0.04262595761755539,0.012364118988727534,-3.4475531703001088,-0.06685918553602915,-0.018392729699081626,0.00056568904979358,Adj. ≥3%,936,0.8467
ECI_lag1,0.9212039325636457,0.017633573471405765,52.241477546082805,0.8866427636409495,0.955765101486342,0.0,Adj. ≥3%,936,0.8467
const,-0.026233076835982923,0.008173089695565907,-3.209689091044111,-0.04225203828170754,-0.010214115390258311,0.0013287861484785762,Adj. ≥2%,1224,0.8799
ECI_lag1,0.9391905867777152,0.012719252891489828,73.84007494702043,0.9142613092001382,0.9641198643552922,0.0,Adj. ≥2%,1224,0.8799
const,-0.023605341638586352,0.006989256594045311,-3.3773751644341647,-0.03730403284162425,-0.009906650435548456,0.0007318116252723731,Adj. ≥1%,1440,0.8837
ECI_lag1,0.9408010762387584,0.011702843389151913,80.390811442529,0.917863924679308,0.9637382277982088,0.0,Adj. ≥1%,1440,0.8837
