Variable,Coef,SE,tstat,CI_lo,CI_hi,p,Spec,N,R2
Precious_Metals_Dominant,0.04173835874634968,0.05456946096053208,0.7648666124178389,-0.0652158193920577,0.14869253688475706,0.4443509770136862,Adj. ≥3%,933,0.8556
Access to electricity (% of population),0.003070653066550773,0.0010541335814625373,2.9129638980768027,0.0010045892119899809,0.005136716921111565,0.0035801598943143885,Adj. ≥3%,933,0.8556
ECI_lag1,0.831077317526456,0.03813298064471013,21.794187170148327,0.7563380488396612,0.9058165862132508,2.6342764765305365e-105,Adj. ≥3%,933,0.8556
log_HCI_x_log_Production,0.04337706227440122,0.03399377908135959,1.2760294220476043,-0.023249520423474654,0.11000364497227709,0.20194511867501108,Adj. ≥3%,933,0.8556
log_GFCF_x_log_Production,0.007344696095985585,0.008771911622714547,0.8372970923426498,-0.00984793476010323,0.0245373269520744,0.4024255932541052,Adj. ≥3%,933,0.8556
const,-0.4282742583674313,0.12978219443323888,-3.2999461924473734,-0.6826426852911542,-0.17390583144370841,0.0009670336756641194,Adj. ≥2%,1216,0.8861
log_HCI,0.17088625364174692,0.07623589126856455,2.2415459542506975,0.021466652426048838,0.320305854857445,0.024990732317473507,Adj. ≥2%,1216,0.8861
log_GFCF,0.021726327873330602,0.01374934907785904,1.580171377590312,-0.00522190113014212,0.048674556876803325,0.11406762467532566,Adj. ≥2%,1216,0.8861
Political stability — estimate,0.015680722032482625,0.012974204300242669,1.2086076085752198,-0.009748251124057701,0.04110969518902295,0.22681363191956605,Adj. ≥2%,1216,0.8861
Rule of law index,0.10451824818936287,0.03230224753766808,3.235633931276229,0.041207006395835785,0.16782948998288993,0.0012137293059244051,Adj. ≥2%,1216,0.8861
log_Production_Value,-0.0230334187053034,0.006575493600004494,-3.502918580178932,-0.03592114934188583,-0.010145688068720966,0.00046019010567666666,Adj. ≥2%,1216,0.8861
Trade (% of GDP),6.21392236397889e-05,0.0002662413094464522,0.23339437358155965,-0.00045968415407204107,0.0005839626013516188,0.8154551817824773,Adj. ≥2%,1216,0.8861
Hydrocarbons_Dominant,0.03977658650079283,0.03696867496550992,1.0759538051580848,-0.03268068498777414,0.1122338579893598,0.281947916693971,Adj. ≥2%,1216,0.8861
Subsoil_Metals_Dominant,-0.02347762131697311,0.03962546798773915,-0.5924881776598202,-0.1011421114434867,0.05418686880954047,0.5535237350743083,Adj. ≥2%,1216,0.8861
Precious_Metals_Dominant,0.04804421639635048,0.0489272244676464,0.9819526228821784,-0.047851381423743386,0.14393981421644436,0.3261231891604719,Adj. ≥2%,1216,0.8861
Access to electricity (% of population),0.002196228815522643,0.0007873747196605116,2.7893057278617985,0.0006530027226507187,0.0037394549083945676,0.005282117594079733,Adj. ≥2%,1216,0.8861
ECI_lag1,0.853659539620145,0.031234203128023576,27.330921045788898,0.7924416264034104,0.9148774528368795,1.820640420151929e-164,Adj. ≥2%,1216,0.8861
log_HCI_x_log_Production,-0.0009916720149000524,0.024523853036136054,-0.040437039540190414,-0.049057540727879975,0.04707419669807987,0.9677447011034973,Adj. ≥2%,1216,0.8861
log_GFCF_x_log_Production,0.005119526035085413,0.0072489370529581305,0.7062450670607283,-0.009088129514910441,0.019327181585081267,0.48003574851890685,Adj. ≥2%,1216,0.8861
const,-0.3781376924716629,0.11692712970684925,-3.2339602744008236,-0.6073106555127309,-0.1489647294305949,0.0012208643602211842,Adj. ≥1%,1429,0.8892
log_HCI,0.13896998742660996,0.06670385774174117,2.0833875600518215,0.008232828622913996,0.2697071462303059,0.03721591126054971,Adj. ≥1%,1429,0.8892
log_GFCF,0.014707023273659803,0.011750330419233034,1.2516263584883733,-0.008323201154482377,0.03773724770180198,0.21070604529847747,Adj. ≥1%,1429,0.8892
Political stability — estimate,0.012579599358253968,0.011491251717560528,1.094710973829793,-0.009942840145448703,0.03510203886195664,0.2736432794201564,Adj. ≥1%,1429,0.8892
Rule of law index,0.08616323025851863,0.02945597496236749,2.925152888967331,0.028430580202764774,0.14389588031427247,0.00344287027700458,Adj. ≥1%,1429,0.8892
log_Production_Value,-0.01785924139444533,0.005098369583712816,-3.502931888558692,-0.02785186215839692,-0.00786662063049374,0.000460167114391885,Adj. ≥1%,1429,0.8892
Trade (% of GDP),0.00011110265448827691,0.00022168126722006503,0.5011819712217013,-0.0003233846453102502,0.0005455899542868041,0.6162430613559291,Adj. ≥1%,1429,0.8892
Hydrocarbons_Dominant,0.029155647497253925,0.030455428670017756,0.9573218559210951,-0.030535895829709475,0.08884719082421733,0.3384048271209774,Adj. ≥1%,1429,0.8892
Subsoil_Metals_Dominant,-0.03968699757503232,0.03254794738102395,-1.2193394904580241,-0.10347980221254405,0.024105807062479397,0.2227153659185196,Adj. ≥1%,1429,0.8892
Precious_Metals_Dominant,0.011660982190766861,0.03717367564068667,0.3136892435248962,-0.06119808323795292,0.08452004761948664,0.7537570711426457,Adj. ≥1%,1429,0.8892
Access to electricity (% of population),0.002001666725735159,0.0006005251280499668,3.333193953490336,0.00082465910294592,0.003178674348524398,0.0008585506914879851,Adj. ≥1%,1429,0.8892
ECI_lag1,0.8622889380784005,0.028029108341032623,30.76405169892867,0.8073528952112053,0.9172249809455956,7.933297999685509e-208,Adj. ≥1%,1429,0.8892
log_HCI_x_log_Production,0.007955280455866298,0.02110839266326166,0.3768776042200577,-0.03341640893565607,0.049326969847388664,0.7062645655736308,Adj. ≥1%,1429,0.8892
log_GFCF_x_log_Production,0.007224341795642162,0.00703571326064649,1.0268101510120864,-0.006565402800775829,0.021014086392060153,0.30450986854366024,Adj. ≥1%,1429,0.8892
