excluded_country,Total_Production_Value_Per_Capita,Human capital index,Rule of law index,Political stability — estimate,Trade (% of GDP),"Gross fixed capital formation, all, Constant prices, Percent of GDP",Share of investment in GDP,Domestic credit to private sector (% of GDP),Landlocked,Urban population (% of total population),Government revenue,Capital depreciation rate,"Use of IMF credit (DOD, current US$)",Real interest rate (%),"Inflation, consumer prices (annual %)",Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),L1_ECI,Forestry rents (% of GDP),Inflation_roll5,RealRate_roll5,Resource_HHI,HCI_x_ProductionValue,RuleOfLaw_x_ProductionValue
DZA,-0.05585587252091714,0.03870839006848682,-0.01736848479527618,0.038747007260217854,0.003554395655938469,0.016039502751972606,0.00783012683481427,0.06869835874518314,-0.0008787898202674001,0.03060677134628547,-0.023558057730933366,-0.02209837066641539,-0.0135588890745292,-0.006179461747618478,-0.010962151507186086,0.07751861274674185,-0.029074857391594985,0.4774127932629408,0.006778257231180576,0.007655220419303112,-0.01359625145470817,0.005449536532301025,0.03931325810589924,0.0021507580956340302
ECU,-0.05405694712318302,0.04278168902278237,-0.016526536178989092,0.0389492364721768,0.0019226759500016728,0.01652147939845283,0.00887836233662752,0.0691591101796285,-0.004320347001270828,0.02405434517327752,-0.02938729167901849,-0.023722321737781393,-0.006150231865404791,-0.005585844834654075,-0.010010485088512199,0.08787760260479212,-0.030644218959297736,0.47599344170184393,0.009030292483117664,0.008416115485840477,-0.012612153850209232,0.009584400825713097,0.040619835974387855,0.0012574299993817666
EGY,-0.05780102597545404,0.03992971811462853,-0.019713145967365835,0.0415657275804322,0.004009765352860105,0.017011332014000735,0.009351635006381335,0.06605577763328487,0.0009087969341818359,0.029608936955223597,-0.025209407045428713,-0.02614215157992295,-0.01979901625309563,-0.006174931452483609,-0.00973155432172113,0.07238300691809309,-0.02740508831608982,0.475241908598076,0.006702209844117219,0.006436187043425297,-0.013403784034265606,0.0016992053627852503,0.039759898379409235,0.0022934598402396503
ETH,-0.05320692663453793,0.030888919815776676,-0.01888586774324448,0.035739167384516754,0.0011438264309386011,0.012546608133191455,0.00875563104738312,0.07216521415743796,0.005738521316426616,0.03184673400675351,-0.024599342287811493,-0.0264638032950591,-0.016024844004377328,-0.007328923664499072,-0.01124327369115159,0.09377276542954853,-0.025445814771518156,0.47408180130932465,0.0235513149802201,0.007480256192884814,-0.013055925062776527,0.00747337233564278,0.04190698133865571,0.005049145024732242
GAB,-0.05624881727805237,0.037622307504857545,-0.018499693037200938,0.0398758498357642,0.0023580811831612103,0.014614978107554005,0.008055105849883962,0.06817839225773603,-0.0008616205257153316,0.03068141755562494,-0.022675641839130213,-0.022894970901684325,-0.016682139581806393,-0.006244978181781957,-0.009972102530748962,0.07515971362467891,-0.02875584882451917,0.4797903252070297,0.0063382011888195,0.007771528747429449,-0.012226617614434634,0.0032711832599282725,0.038714967203032705,0.0022184040757397046
GHA,-0.05751286052342546,0.038170471767007635,-0.01629852537642309,0.040094943138078015,0.004394896724849105,0.0152573868424911,0.0076532129315808346,0.06691335868462601,-0.0012669381139244276,0.030220493115814335,-0.024793161573645497,-0.022288795478414208,-0.014661356886086212,-0.006313059854152415,-0.010115822262320264,0.08092475815337188,-0.028498436190654546,0.4788445094210995,0.00894200655630953,0.0077444777957014705,-0.01292332059538199,0.004332780319494206,0.03841922885820373,0.0017175950234535663
GIN,-0.04940771007585226,0.0378367749345967,-0.021243381843975423,0.03919075903718479,7.58083159908232e-05,0.014520557633082657,0.007634477046816735,0.06834846776769882,-0.003146797498626806,0.029030870512970573,-0.023008192506891727,-0.022988296772365892,-0.01588496510386273,-0.00613540750029089,-0.009159069483370886,0.07520534031289104,-0.03162990112425772,0.4732039547673754,0.012493752887401864,0.007947813705334764,-0.010961708212090632,0.0027169661477961914,0.03905862008547903,0.0030540329338211015
GNQ,-0.05572686025541854,0.039453419268811046,-0.02018611508710634,0.041681211118609375,0.004169468040995581,0.017525616364932717,0.005533380602056698,0.06417820308231531,-0.001957667144137639,0.03333137264939151,-0.020551736944487593,-0.01750021906998283,-0.022862229610745577,-0.004795589284769903,-0.009440390082313803,0.07013261266498569,-0.027132490190533504,0.47288489501054565,0.007627947940168946,0.00788253154712397,-0.010645876263159063,0.0023046120207041248,0.03837531592291248,-0.0013294545992853317
IDN,-0.05773496342281979,0.03844957763716941,-0.018961738787909677,0.04260988246714592,0.002440772389873455,0.014757665316208026,0.009071143565579632,0.06845872772853423,0.00011069589720138484,0.026447411202004435,-0.02708005896809382,-0.023026976703104655,-0.016478002295880277,-0.007340047897458148,-0.011080074563609972,0.07739076405725917,-0.02781636690428906,0.4749507769087167,0.0058430656270360305,0.008154958270556907,-0.012983507979468997,0.003170312657819224,0.03896413084355928,0.0028338665951884497
IRN,-0.05379887909327685,0.03867131829653405,-0.017899312054629277,0.03931893782929795,0.003673873125394898,0.015571555567176102,0.007361959039999823,0.07011365941229877,-0.001295743215347138,0.02897309945500997,-0.02469304277589428,-0.021613434949996065,-0.011917853986365072,-0.005226330361241256,-0.010145149409608265,0.07539009577880368,-0.028932595926576116,0.47949174943381123,0.006512239797321758,0.0077627057238475764,-0.013426511451418164,0.005232040529889376,0.03991418002875618,0.0018865951139491945
IRQ,-0.0639903817408493,0.034429168359510876,-0.012906224467684295,0.01693811209506187,0.009377209821798982,0.006962427377966737,0.01339469498136836,0.04862707806841957,0.0010947289118192049,0.03511778808957472,-0.007343648851572567,-0.02003140523186886,-0.034812232303106504,0.003988893090520923,-0.007871590879920882,0.06141801155783622,-0.02859952828424023,0.4991148597625069,-0.003438954318540593,0.003527748579241064,-0.015566135934813813,0.004844446679409206,0.032231611871526594,0.0017249844220589105
KAZ,-0.05789345736852161,0.03750802262517206,-0.019127720948340806,0.04194891202930287,0.003252092951027894,0.015131303284549216,0.007770231185264406,0.06794966397973501,-0.0005157289081360899,0.030304101449567793,-0.023967758220753105,-0.023635542944065373,-0.015202075415786147,-0.0060692199959499725,-0.010512881151763576,0.07681822608507351,-0.02941660191872428,0.47505847025768344,0.0058975444631685974,0.007654099025529725,-0.014226486918254769,0.003720123437644246,0.038372070258208886,0.0023531252143486783
KEN,-0.040888766153136163,0.026638848495600043,-0.019694530795230477,0.04233332223483384,0.0016293107967259182,0.013828057700727965,0.008692798265917229,0.06685254617501261,0.004115107401036017,0.0336733555969579,-0.019974625379748312,-0.02579350202611758,-0.01820711905951346,-0.005261935639409928,-0.008173723322669881,0.08838110137491124,-0.030738156346698037,0.4760189143850278,0.01771480683957932,0.008422130094356174,-0.0087067524887284,-0.00021617210536749423,0.04349110797171447,0.0014485000187962004
