Country Code,Country Name,Year,Last_Known_ECI,Ensemble,LASSO,Ridge,Elastic Net,Random Forest,XGBoost,LASSO (Δ),Ridge (Δ),Elastic Net (Δ),Random Forest (Δ),XGBoost (Δ)
BOL,Bolivia,2021,-0.964,-0.8090077055898632,-0.7307024973078948,-0.6771088293363243,-0.6842834065440428,-0.9749485336071007,-0.7111898,-0.8205170589762089,-0.7902266086957469,-0.8171011266804219,-0.9501472905730356,-0.9338519
BOL,Bolivia,2022,-0.964,-0.7526065775374653,-0.6513301275711756,-0.5898416392314323,-0.5945329468495015,-0.9661628691824861,-0.6193763,-0.7620033197995997,-0.7256309309322303,-0.7572305708666505,-0.9395443499264089,-0.9204127
BOL,Bolivia,2023,-0.964,-0.7098431135924405,-0.5893792332293651,-0.5271619047118045,-0.5268327153916437,-0.9643190653476778,-0.56373984,-0.7107856187196161,-0.6725986534462808,-0.704834409721229,-0.9303176515639112,-0.90846205
BOL,Bolivia,2024,-0.964,-0.6707229739535453,-0.5408532770300264,-0.48255889060179075,-0.4754077589584748,-0.9645791262386355,-0.468328,-0.6659078071476736,-0.6291737785964726,-0.658923320196343,-0.9203241304326322,-0.90117365
BOL,Bolivia,2025,-0.964,-0.6390854549754947,-0.502672460416913,-0.45124419188760656,-0.43599486430093004,-0.968024517267677,-0.39568114,-0.6265390401341413,-0.593730616255506,-0.6186388759658886,-0.9061051249371126,-0.8922237
BOL,Bolivia,2026,-0.964,-0.6113276190563474,-0.4724634390301617,-0.4296961137133794,-0.405446821988939,-0.9683456262459035,-0.35713062,-0.5919573552784377,-0.5649180050855415,-0.5832362285610305,-0.8866295992848814,-0.8534524
BOL,Bolivia,2027,-0.964,-0.5916167725511638,-0.4483972739480781,-0.4153245797129336,-0.3814402842052431,-0.9710644921277536,-0.35239717,-0.5615354036292515,-0.5416129531152213,-0.5520690799540224,-0.868035732765134,-0.82429075
BOL,Bolivia,2028,-0.964,-0.5752832317636273,-0.42906455419943684,-0.406224684476468,-0.3622600981454611,-0.9710644921277536,-0.35239717,-0.534728050555756,-0.5228821069896089,-0.5245766434101855,-0.8509017565201302,-0.79873276
BOL,Bolivia,2029,-0.964,-0.5607875485569276,-0.41337916407952613,-0.40099544050118996,-0.34664009560157666,-0.9720031920024403,-0.35239717,-0.5110616015294037,-0.507949727872283,-0.5002723295415121,-0.8361533762271555,-0.7670234
BOL,Bolivia,2030,-0.964,-0.5481303662777086,-0.4005041246318136,-0.3986064732746005,-0.33364555989592914,-0.9720031920024403,-0.36125043,-0.4901244398711446,-0.4961710752272507,-0.4787339293015321,-0.8216806851178612,-0.72858375
CHL,Chile,2020,-0.413,-0.2805880897663898,-0.22077701623359525,-0.08533271746193105,-0.17679205357689765,-0.3810180430070805,-0.32441056,-0.2875398310138525,-0.2144267203454667,-0.28488411405422986,-0.42135353193948827,-0.4093463
CHL,Chile,2021,-0.413,-0.17877884405547737,-0.06342223653886592,0.1655999422824287,0.00847689118884487,-0.3801949183800495,-0.30035052,-0.17253617424060264,-0.04295097010085036,-0.16766828945451276,-0.4290495313099302,-0.40569264
CHL,Chile,2022,-0.413,-0.09064725633401889,0.06706333237421969,0.3601119147020543,0.1561479143844332,-0.3790431878308504,-0.24727128,-0.06661869974755673,0.10601283624048782,-0.059909421084929346,-0.43763361122566546,-0.40533236
CHL,Chile,2023,-0.413,-0.01673768295289444,0.17684384873314662,0.5131433483093791,0.2760697311936522,-0.3790431878308504,-0.21052472,0.03140334013515521,0.23627592059832386,0.03964465982343461,-0.44621769114140075,-0.40497208
CHL,Chile,2024,-0.413,0.045942201211858914,0.27066951612926304,0.6356821699841774,0.37551290667849524,-0.3790431878308504,-0.18963683,0.12256464513894273,0.3510059073688776,0.13208044836268823,-0.45480177105713604,-0.4046118
CHL,Chile,2025,-0.413,0.10024853734785011,0.3522009210249085,0.735809593712695,0.4598447517352837,-0.37904318783085034,-0.17573632,0.2077643171988918,0.4528355071438525,0.21834068613003726,-0.46379086997801483,-0.40574002
CHL,Chile,2026,-0.413,0.14762191411928402,0.42425897266967294,0.8194690536118551,0.5330275479765374,-0.3790431878308504,-0.17573632,0.28778363059693735,0.5439528471102787,0.29924338116395055,-0.46986853192860806,-0.40686825
CHL,Chile,2027,-0.413,0.19593911757389612,0.48901751098682655,0.8910317257403922,0.5979863496575768,-0.37793050270895473,-0.15618367,0.36330147332096296,0.62617654743921,0.37549831136431344,-0.4664610109687677,-0.38304555
CHL,Chile,2028,-0.413,0.24300986574432323,0.548151733437151,0.9537124484830818,0.6568805041527863,-0.3779305027089548,-0.110454716,0.4349077648278736,0.7010181195940428,0.4477213443552497,-0.4603212555005147,-0.36358678
CHL,Chile,2029,-0.413,0.2826055745950356,0.6029525752466333,1.0098756166163754,0.7113040950846437,-0.3779305027089548,-0.10650123,0.503115115403675,0.7697338274941715,0.5164468626957331,-0.45418150003226176,-0.3487591
CHL,Chile,2030,-0.413,0.31947794993903694,0.6544148527260133,1.0612601550844878,0.7624339143976007,-0.3779305027089548,-0.10329807,0.5683689575599473,0.8333677909318644,0.5821385451182539,-0.45204469959683347,-0.33393145
CIV,Cote d'Ivoire,2020,-1.1,-1.070129761138608,-1.0320627378529654,-1.0667986744160487,-1.029791656530262,-1.0810309041295059,-1.1100177,-1.0631592500120808,-1.0701576066892207,-1.063018015432192,-1.0944349552886476,-1.0908262
CIV,Cote d'Ivoire,2021,-1.1,-1.0438889188251455,-0.9775614120109509,-1.0392322629407351,-0.9754079036871507,-1.0774242322436738,-1.0989602,-1.0299225973171016,-1.042785701942793,-1.0296835798732964,-1.087761567243629,-1.0801498
CIV,Cote d'Ivoire,2022,-1.1,-1.0213380561825143,-0.9334106039101279,-1.0157439178744483,-0.9326786603416011,-1.0709100562628386,-1.0940969,-0.9998177235836434,-1.017439930154074,-0.9995101679915757,-1.0811072174279641,-1.0686654
CIV,Cote d'Ivoire,2023,-1.1,-1.0012850622436944,-0.8972326383186439,-0.9951886352922247,-0.898525469497255,-1.0649321352995083,-1.0894455,-0.972434207978624,-0.9937509736370749,-0.9720756263215845,-1.0726737151371353,-1.0565917
CIV,Cote d'Ivoire,2024,-1.1,-0.9856051243016749,-0.8671952388723001,-0.9767243071391086,-0.8706757380833509,-1.0630883314647,-1.1003292,-0.94741541547642,-0.9714118810421452,-0.9470136562622797,-1.0642402128463064,-1.0479573
CIV,Cote d'Ivoire,2025,-1.1,-0.9700995392583545,-0.8418864227107684,-0.9597315940741945,-0.8474517817043025,-1.0630883314647,-1.0945159,-0.9244514482081871,-0.950167535610389,-0.9240064239543924,-1.0554555281811957,-1.0402404
CIV,Cote d'Ivoire,2026,-1.1,-0.9556803777554188,-0.8202180921885105,-0.9437549949097952,-0.8276150922578868,-1.05505395391024,-1.0859624,-0.9032730205395538,-0.9298059019142264,-0.9027781479403628,-1.0514837197066007,-1.0368584
CIV,Cote d'Ivoire,2027,-1.1,-0.9418698327611482,-0.801351741032192,-0.9284595053626672,-0.8102513724404471,-1.0396261438888934,-1.0825018,-0.8836461368217297,-0.910150750752786,-0.8830895352370312,-1.043218074631887,-1.0364033
CIV,Cote d'Ivoire,2028,-1.1,-0.9286227393088848,-0.7846412022610235,-0.9135987421679033,-0.7946856653760663,-1.0141290920928774,-1.0825018,-0.8653674666253711,-0.8910556125874898,-0.8647329535681149,-1.0386758810128458,-1.036839
CIV,Cote d'Ivoire,2029,-1.1,-0.916613327281466,-0.7695885287750963,-0.8989914995431818,-0.7804197012103706,-0.9992959158085856,-1.0844079,-0.8482603260518216,-0.8723987520553842,-0.8475282423556274,-1.0319796517640427,-1.0332627
CIV,Cote d'Ivoire,2030,-1.1,-0.9042502287609704,-0.7558099941976699,-0.8845045073349503,-0.7670856448169446,-0.9810658206205862,-1.0814972,-0.8321711856950528,-0.8540789911317588,-0.8313190779564357,-1.0252834225152396,-1.0296865
CMR,Cameroon,2020,-1.346,-1.277614682010805,-1.2389267574971254,-1.244385159333015,-1.2297082239279928,-1.3142287784308482,-1.266343,-1.2874664243452354,-1.2757344258726766,-1.2874756035596295,-1.324228479535936,-1.30765
CMR,Cameroon,2021,-1.346,-1.224390237988565,-1.155901584578205,-1.170073740551621,-1.1430600172518997,-1.268632130071468,-1.2367905,-1.2364262491181408,-1.2181618297339163,-1.2364605262602546,-1.3041141435066699,-1.2742816
CMR,Cameroon,2022,-1.346,-1.1801977796781447,-1.0914084331101448,-1.115846542619138,-1.078296839764859,-1.2155679147911165,-1.2098699,-1.1918974613210143,-1.171139473071178,-1.19196141551205,-1.2858994943476856,-1.2500904
CMR,Cameroon,2023,-1.346,-1.1427420430860742,-1.041196543997398,-1.0763941100736325,-1.0296911452532327,-1.152848379811971,-1.1873629,-1.1530267411358344,-1.13288645964438,-1.1531163485931168,-1.2676848451887013,-1.233213
CMR,Cameroon,2024,-1.346,-1.1212994819182533,-1.0019902110727243,-1.047811534718336,-0.993014717486299,-1.1504398860961325,-1.1942583,-1.119072596633744,-1.1019226315157367,-1.1191774432447943,-1.2558730951676973,-1.2294344
CMR,Cameroon,2025,-1.346,-1.1046790060606528,-0.9712651202894067,-1.0272269009425958,-0.9651461826982435,-1.1504398860961325,-1.1942583,-1.0893907086873216,-1.077017783650569,-1.0894957690483695,-1.2533158735997132,-1.2292335
CMR,Cameroon,2026,-1.346,-1.0916136991803653,-0.9470759929560357,-1.0125280209921554,-0.9437812655979583,-1.1504398860961327,-1.1942583,-1.0634211964377123,-1.0571494546015436,-1.0635082551682205,-1.2549419520126113,-1.2290326
CMR,Cameroon,2027,-1.346,-1.0809315243592752,-0.9279237647259332,-1.0021614588632954,-0.9272188931914418,-1.1494812691065646,-1.1942583,-1.0406775516271751,-1.0414678450410588,-1.0407263303233822,-1.2565680304255094,-1.2288318
CMR,Cameroon,2028,-1.346,-1.0717505581216282,-0.9126532315014007,-0.9949847198072478,-0.9142032913348292,-1.143851247741204,-1.1942583,-1.0207370230915875,-1.0292666604686462,-1.020726065797461,-1.2581941088384074,-1.2286309
CMR,Cameroon,2029,-1.346,-1.063970558982841,-0.9003741736529098,-0.9901575411753815,-0.9038074165056137,-1.1425567504529268,-1.1882287,-1.003232261368894,-1.0199588776834287,-1.0031396226208227,-1.2598201872513055,-1.22843
CMR,Cameroon,2030,-1.346,-1.056590561162448,-0.8904005730210924,-0.9870619408549165,-0.8953469022539682,-1.1386126356684998,-1.1762596,-0.987844058284819,-1.01305660354998,-0.987647830370824,-1.2614462656642036,-1.2282292
COG,"Congo, Rep.",2020,-1.084,-1.0901689657091485,-1.049314931548424,-1.1391001449717584,-1.0484040006981212,-1.132063135936432,-1.1200738,-1.0659491176088487,-1.1117754126641006,-1.066884598529121,-1.088389717569981,-1.0797348
COG,"Congo, Rep.",2021,-1.084,-1.091953393264427,-1.024736776226918,-1.2001728695643448,-1.024175557599654,-1.1227131986870098,-1.1247197,-1.0518079270080096,-1.1513518904518925,-1.053500345001618,-1.0896257354601693,-1.0767299
COG,"Congo, Rep.",2022,-1.084,-1.1026540744771498,-1.0079463080097777,-1.2656231331414594,-1.008331950703075,-1.121607777816787,-1.1502883,-1.0410640615900717,-1.2007232041020244,-1.0433525826155141,-1.1004690220961346,-1.0871344
COG,"Congo, Rep.",2023,-1.084,-1.1240335133492265,-0.9971562924701962,-1.334277842285232,-0.9986712623543434,-1.1313369126915411,-1.1860281,-1.0332723005878772,-1.258221914434508,-1.0360121023049318,-1.145254785820729,-1.1201036
COG,"Congo, Rep.",2024,-1.084,-1.1490063737656686,-0.9909894568193371,-1.4052742301571688,-0.9935679824979742,-1.1313369126915411,-1.2100195,-1.0280457695864236,-1.3224621611827607,-1.0311064833905332,-1.1538373142450722,-1.223424
COG,"Congo, Rep.",2025,-1.084,-1.1681610216208855,-0.9883844515742124,-1.4779777636448461,-0.9918221194196375,-1.1413233117123476,-1.2266202,-1.0250482942110544,-1.3922921130227133,-1.028312579943155,-1.1620283199398007,-1.2478011
COG,"Congo, Rep.",2026,-1.084,-1.1920487928393502,-0.9885233830436307,-1.5519217671033534,-0.9925478095655522,-1.1604592748144826,-1.2313892,-1.023987755867742,-1.4667544473215588,-1.0273500012720311,-1.2057653697457262,-1.271789
COG,"Congo, Rep.",2027,-1.084,-1.206667538418992,-0.9907759686479022,-1.6267630178492891,-0.9950910865569953,-1.1770312775748344,-1.2199667,-1.0246103182161534,-1.5450535036348088,-1.0279754550055957,-1.2206826828823196,-1.2387254
COG,"Congo, Rep.",2028,-1.084,-1.229020289496995,-0.9946565020726985,-1.7022490882882717,-0.9989691762436193,-1.1778064422253722,-1.1894549,-1.0266954102656325,-1.6265279839619475,-1.029977838635771,-1.2724399353170455,-1.2714256
COG,"Congo, Rep.",2029,-1.084,-1.2559278015900222,-0.9997906898957039,-1.7781943272571157,-1.0038256828108585,-1.1778064422253722,-1.2018797,-1.0300513669383768,-1.7106282630846865,-1.0331739804970015,-1.342905093963507,-1.2810224
COG,"Congo, Rep.",2030,-1.084,-1.2965404248878392,-1.0058900953355625,-1.8544621951889932,-1.0093975060563753,-1.1758748778611219,-1.2923591,-1.034511640938481,-1.7968975304874277,-1.0374049442537232,-1.406270892030022,-1.3523355
DZA,Algeria,2020,-1.025,-0.9653640869871717,-0.9512961847556674,-0.9164413740393842,-0.9319675189618135,-1.0436600822601314,-0.8407041,-0.9875046940739202,-0.9602789503762256,-0.9856514983079712,-1.023007010921372,-1.0131295
DZA,Algeria,2021,-1.025,-0.923362803311378,-0.8919931948705728,-0.8303095687518185,-0.8593968890420154,-1.0545214945724273,-0.76642585,-0.9533541496781142,-0.90443094333303,-0.9498566478400701,-1.022080327711583,-1.001259
DZA,Algeria,2022,-1.025,-0.8888925798387403,-0.8437853216853225,-0.7606276964453295,-0.8019124461777534,-1.0790937356388353,-0.69690156,-0.9221100345322443,-0.8559306324791814,-0.9171425312932024,-1.0211434174733336,-0.9902784
DZA,Algeria,2023,-1.025,-0.8535479987895462,-0.8041251307301481,-0.7029999771935415,-0.7555457422424392,-1.0824288032957288,-0.59346104,-0.8933914599692911,-0.8135102552589284,-0.8870988027606971,-1.0199701189120343,-0.98294866
DZA,Algeria,2024,-1.025,-0.8213247181680401,-0.7710495263283261,-0.6541934773766582,-0.7173671707075975,-1.0866999709881118,-0.4766506,-0.8668674529280139,-0.7761161350077409,-0.8593694089494729,-1.027816322509868,-0.9771171
DZA,Algeria,2025,-1.025,-0.790538649490227,-0.7430457140658274,-0.6118304938418678,-0.6852140235982436,-1.0885740776776123,-0.36884892,-0.8422504144936847,-0.7428725284657018,-0.8336454057578514,-1.024721553409258,-0.96438336
DZA,Algeria,2026,-1.025,-0.7645182158180439,-0.7189479092250484,-0.5741623138261639,-0.6574897364134457,-1.0895485138053567,-0.32757565,-0.8192904356995654,-0.7130515783279021,-0.8096587252875245,-1.0136290814501538,-0.9218282
DZA,Algeria,2027,-1.025,-0.7434264763123426,-0.6978577385735165,-0.5399028237438848,-0.6330156857629358,-1.0895485138053567,-0.32116535,-0.7977703582447805,-0.6860483398798832,-0.7871767675383212,-1.003369498810602,-0.8784097
DZA,Algeria,2028,-1.025,-0.7249778837238546,-0.6790829006488465,-0.508106134601586,-0.610921782718095,-1.0947308305410628,-0.3092057,-0.7775014825070043,-0.6613600248620742,-0.7659977076725005,-0.993664801919188,-0.84920746
DZA,Algeria,2029,-1.025,-0.7088712006678902,-0.6620898963467721,-0.47807658001498093,-0.5905657061185289,-1.0965774213122903,-0.30808148,-0.7583198380217318,-0.6385687504036599,-0.745946424172009,-0.9839601050277742,-0.8265258
DZA,Algeria,2030,-1.025,-0.6936608305026164,-0.6464676023204323,-0.44930252307785684,-0.5714732786019928,-1.1014764118716383,-0.30243438,-0.7400829427166682,-0.6173272011280445,-0.7268709657387378,-0.9744341412933579,-0.80673885
ECU,Ecuador,2020,-1.184,-1.0432215537095835,-1.0213208407378005,-0.9510708001590235,-0.9893192062633002,-1.0690021068095021,-0.93144035,-1.091480455565899,-1.0423759140929039,-1.0892884805986647,-1.1165037280088177,-1.1304137
ECU,Ecuador,2021,-1.184,-0.9343607493212887,-0.8877672419071378,-0.776585966074169,-0.8360680157391083,-1.0491402454627596,-0.7182787,-1.0057652852289165,-0.9220617535501804,-1.0017353797814643,-1.0775423751720608,-1.0686625
ECU,Ecuador,2022,-1.184,-0.8415223142034567,-0.7766576753017684,-0.6450813425136106,-0.7133962687707026,-1.0030429836908623,-0.55883855,-0.9259627731560208,-0.8194213677213835,-0.9203928734847255,-1.0444000886309983,-1.0080292
ECU,Ecuador,2023,-1.184,-0.7602839026539451,-0.6828432433577928,-0.5451836150284743,-0.6132941092250616,-0.9629627435340983,-0.40238807,-0.8512980632158269,-0.7314326393561589,-0.844438543661513,-1.018938708406513,-0.9500593
ECU,Ecuador,2024,-1.184,-0.6933239069953523,-0.6023561193587486,-0.46852813132357635,-0.5298484632579714,-0.9377125194964709,-0.29254246,-0.7810978444699116,-0.6555837933514126,-0.7731587858889724,-0.9928446624631363,-0.8995663
ECU,Ecuador,2025,-1.184,-0.6227257454240642,-0.5321386295683672,-0.408962998884747,-0.4586941535545762,-0.8134252770177693,-0.18010414,-0.7147770436363616,-0.589787215744522,-0.7059344123049026,-0.9646895618320084,-0.858744
ECU,Ecuador,2026,-1.184,-0.5665195756171539,-0.4698344793836925,-0.3619637282089757,-0.3966086982903377,-0.735770855007724,-0.12265216,-0.6518272615110727,-0.5323078260135211,-0.642228159410903,-0.936878197694716,-0.8151244
ECU,Ecuador,2027,-1.184,-0.5154313492017175,-0.41362786871131835,-0.32420272454136295,-0.34121318170526166,-0.66250850467359,-0.0729214,-0.5918067248004698,-0.4817035450807615,-0.5815738487103738,-0.9070568165680661,-0.7776989
ECU,Ecuador,2028,-1.184,-0.4680988624552347,-0.3621195115811983,-0.29323266496393874,-0.29075142936570025,-0.5641893314876771,-0.062461387,-0.5343315547703992,-0.43677581642977903,-0.5235669814958108,-0.881483540612905,-0.7320764
ECU,Ecuador,2029,-1.184,-0.4197307303973064,-0.314231094784142,-0.2672536339503297,-0.24392698988263684,-0.43104237496815395,-0.060376488,-0.47906818014192976,-0.3965284826754317,-0.46785657803398817,-0.8562822909537832,-0.6807412
ECU,Ecuador,2030,-1.184,-0.3843255536589023,-0.26913165209737216,-0.2449418601754314,-0.19978279078543282,-0.411907721548219,-0.058535445,-0.4257267442800671,-0.36013360660963506,-0.41413809650351,-0.8350193566452007,-0.62393826
EGY,"Egypt, Arab Rep.",2020,-0.144,-0.21333470815786937,-0.27815748319784783,-0.26913435556410426,-0.2862964375271706,-0.14995839672209058,-0.12473103,-0.22561493364841445,-0.23562628697874377,-0.22542248566205408,-0.16769433716834758,-0.17071134
EGY,"Egypt, Arab Rep.",2021,-0.144,-0.28141761900123624,-0.3856303182810281,-0.3640721470470908,-0.39513969496286694,-0.20771193454116765,-0.15119053,-0.29927014815381725,-0.3131252672173585,-0.2987503150915103,-0.19977139674190658,-0.19951443
EGY,"Egypt, Arab Rep.",2022,-0.144,-0.3349687702151111,-0.4725365979041136,-0.4367476438751764,-0.4792635746009794,-0.2332230498608337,-0.15765636,-0.3660087677602608,-0.3788503849881657,-0.3650511609454207,-0.23257658854897806,-0.22777358
EGY,"Egypt, Arab Rep.",2023,-0.144,-0.384617380996224,-0.5435910267562807,-0.4929962078740585,-0.5451155852415261,-0.2817990780733201,-0.16669865,-0.42673721487986355,-0.4347576606040911,-0.42525143277069666,-0.2702475443036703,-0.2589794
EGY,"Egypt, Arab Rep.",2024,-0.144,-0.4393354357901053,-0.6024268352511826,-0.5371095319278091,-0.5974554372978507,-0.3443375638942657,-0.24304952,-0.4822431249202723,-0.4824728030354193,-0.48015496743900443,-0.32452766851135556,-0.2995769
EGY,"Egypt, Arab Rep.",2025,-0.144,-0.5009902379133644,-0.6518438516090254,-0.5722439974848046,-0.6397968666827795,-0.5595699503024772,-0.26305208,-0.5332109133671207,-0.5233469892809772,-0.5304592466617584,-0.39203977256695133,-0.34433872
EGY,"Egypt, Arab Rep.",2026,-0.144,-0.5366367757860847,-0.6939996703586903,-0.6007210064059819,-0.6747338001256522,-0.5725006928682072,-0.26486847,-0.5802353027943647,-0.5585032243284533,-0.5767694687757168,-0.4548134426352234,-0.38922268
EGY,"Egypt, Arab Rep.",2027,-0.144,-0.573855377944932,-0.7305569699879009,-0.6242478639356844,-0.7041811384739175,-0.6362869995472471,-0.2728145,-0.6238330771547315,-0.5888748723510594,-0.6196107586993128,-0.5071728949404117,-0.4309747
EGY,"Egypt, Arab Rep.",2028,-0.144,-0.6198857358450997,-0.7627970383922897,-0.6440802299604715,-0.7295525088798324,-0.6784223306186398,-0.3368616,-0.6644532956658986,-0.6152376811766198,-0.6594387623972007,-0.6054635374067968,-0.50255036
EGY,"Egypt, Arab Rep.",2029,-0.144,-0.6742382675053318,-0.7917072574882145,-0.6611415959039992,-0.7518914858596756,-0.7603718082960708,-0.46545354,-0.7024861681629766,-0.6382363988141604,-0.6966488395977384,-0.702973536852647,-0.57147205
EGY,"Egypt, Arab Rep.",2030,-0.144,-0.7222171339870832,-0.8180485203209247,-0.676111155566034,-0.7719684619241513,-0.8331188663641371,-0.5102464,-0.7382707673326466,-0.658406895272249,-0.731584040227695,-0.8340237044496039,-0.65039253
ETH,Ethiopia,2020,-1.155,-1.1030966582828305,-1.0989145943496545,-0.994410048727375,-1.0832653192895019,-1.1285160074661014,-1.1151303,-1.1262911541743954,-1.0736270636431227,-1.123967482908978,-1.1382458168101932,-1.1485988
ETH,Ethiopia,2021,-1.155,-1.0595180086702274,-1.0534170590505638,-0.8600484374420121,-1.0269129068354905,-1.1109851854921917,-1.0866679,-1.1004031942567092,-0.9989371652744972,-1.0959089947428275,-1.1202128087767416,-1.1416864
ETH,Ethiopia,2022,-1.155,-1.02413388387022,-1.0160889048381498,-0.7451546767015551,-0.9819978161766783,-1.1109851854921917,-1.0803374,-1.0769664420676757,-0.9299539694755158,-1.0704426579794113,-1.1052518486297147,-1.1241599
ETH,Ethiopia,2023,-1.155,-0.9934711415242974,-0.9850664033708834,-0.6447566764627041,-0.9456077902950026,-1.1110326777925383,-1.0750178,-1.0556596658950914,-0.8658660136874576,-1.0472371210757991,-1.0971854527108602,-1.1072818
ETH,Ethiopia,2024,-1.155,-0.9665458950598615,-0.9589133343678258,-0.5551976483213831,-0.9155929290530392,-1.1095359435024161,-1.0722195,-1.0362037315657417,-0.8059988662840019,-1.02600487340715,-1.0961025207035027,-1.0896896
ETH,Ethiopia,2025,-1.155,-0.9428200637374108,-0.936522922421094,-0.47378815960124654,-0.8903661230122218,-1.1116803173791603,-1.0722195,-1.0183560855467821,-0.749791986284307,-1.0064964447019054,-1.0964393010564792,-1.0725398
ETH,Ethiopia,2026,-1.155,-0.9206202571039259,-0.917042267860803,-0.39855023199965794,-0.8687557287431008,-1.1116803173791603,-1.071296,-1.0019059610388006,-0.6967794907449576,-0.9884953719461288,-1.0963072243445349,-1.05539
ETH,Ethiopia,2027,-1.155,-0.8995091290190345,-0.899814111913665,-0.3280291356027169,-0.8498968100967158,-1.1037966147584142,-1.0707086,-0.9866702123122184,-0.6465741699446599,-0.9718138322136275,-1.095702004086852,-1.0420858
ETH,Ethiopia,2028,-1.155,-0.8799812480053933,-0.8843319599586635,-0.26115497034146123,-0.8331508498220205,-1.1038279034999523,-1.0692618,-0.9724896949555046,-0.5988542019099258,-0.956288853313623,-1.0926528890262195,-1.0277994
ETH,Ethiopia,2029,-1.155,-0.8557306358092877,-0.8702054987561055,-0.19714086427036515,-0.8180464786967044,-1.102428249122072,-1.011848,-0.9592261204932472,-0.553352110446527,-0.94177902580529,-1.0913794934661283,-1.0119005
ETH,Ethiopia,2030,-1.155,-0.8254063647481462,-0.8571339463850024,-0.13540810216487853,-0.8042357203060703,-1.1005048864362954,-0.8864731,-0.9467593232077325,-0.5098455878179738,-0.9281616500436217,-1.087948803068131,-0.9975925
GAB,Gabon,2020,-1.243,-1.1680862970315813,-1.1514796749336824,-1.18606980948469,-1.1184176867268774,-1.1575898098067416,-1.0928478,-1.1979988742605423,-1.1956573772396286,-1.1945485170292267,-1.1832050483109267,-1.2030483
GAB,Gabon,2021,-1.243,-1.1193379664095722,-1.081212104526277,-1.1466096050657102,-1.0250873099565943,-1.1564966377191177,-1.0276177,-1.1592893477633006,-1.1587996415910085,-1.1526823090396372,-1.1255962545385059,-1.1599888
GAB,Gabon,2022,-1.243,-1.0857459171571844,-1.0273168597957212,-1.1198957202223339,-0.9547845417492815,-1.1575796761971404,-0.9558325,-1.1260469040164867,-1.1306065538892554,-1.116523924506389,-1.1121094330287322,-1.1567631
GAB,Gabon,2023,-1.243,-1.0578453165116952,-0.9860330004120696,-1.1024540728668901,-0.9014379798700111,-1.1595889941784447,-0.8724249,-1.0975550797305358,-1.109565257075135,-1.0853120069742077,-1.1105444808616183,-1.1535374
GAB,Gabon,2024,-1.243,-1.0405333663318255,-0.9544622827542404,-1.091729604063927,-0.8605655650711708,-1.1626977922855573,-0.8471798,-1.0731913044045474,-1.0944183688629405,-1.0583859345904034,-1.1110001599564272,-1.1517029
GAB,Gabon,2025,-1.243,-1.0284404816698784,-0.9303712717367939,-1.0858431624293141,-0.82885853039551,-1.1634729569360949,-0.83725435,-1.0524145956403481,-1.084120839951577,-1.0351724919717888,-1.1124419141209698,-1.1544547
GAB,Gabon,2026,-1.243,-1.0117972543469669,-0.9120388448686512,-1.0834127015939898,-0.8038742622646332,-1.168655273671801,-0.76371694,-1.0347548669903632,-1.0778040975496714,-1.0151743055086595,-1.113181381138782,-1.1453599
GAB,Gabon,2027,-1.243,-0.9999968616822702,-0.8981386763261464,-1.0834217775490427,-0.7838095629403947,-1.170505760107267,-0.71291786,-1.0198036370161212,-1.0747462439504625,-0.9979598087865639,-1.1105860097391422,-1.1480793
GAB,Gabon,2028,-1.243,-0.9895643945674987,-0.8876486772111101,-1.085122833304794,-0.7673332672677283,-1.1722176017739336,-0.635909,-1.0072059559282023,-1.0743472876458076,-0.9831545356769242,-1.1267579151890892,-1.1559469
GAB,Gabon,2029,-1.243,-0.9827131159289333,-0.8797812086967006,-1.087966068333209,-0.7534626762155864,-1.17450280063757,-0.59661525,-0.9966533902431159,-1.0761085571390783,-0.9704335654334635,-1.1226003363810448,-1.1690073
GAB,Gabon,2030,-1.243,-0.9835947811489693,-0.8739293031085218,-1.0915471246725532,-0.7414723370616326,-1.1772371114802302,-0.59665287,-0.9878779268035822,-1.0796155911284484,-0.9595149673732588,-1.1463996395511002,-1.181701
GHA,Ghana,2020,-0.994,-0.9763889883638205,-0.963304723381712,-0.9521692405425224,-0.9527075297834289,-0.9892451180731042,-0.9871113,-0.9820304771474004,-0.9598208101724829,-0.9811782537678329,-1.007843620944586,-0.98847884
GHA,Ghana,2021,-0.994,-0.9540075192680149,-0.9416237785652584,-0.9194875335493402,-0.9230410784810456,-0.9717154131022903,-0.90768856,-0.9732781512086153,-0.9298200311286341,-0.9714771318146566,-1.0210917472813288,-0.98085177
GHA,Ghana,2022,-0.994,-0.9312017337480679,-0.9268804442302175,-0.8933715559452207,-0.9018851670472257,-0.9587248666854081,-0.8264846,-0.9673214072951799,-0.903182361797239,-0.9644735065739696,-1.0275349467180166,-0.94215846
GHA,Ghana,2023,-0.994,-0.9211788013297977,-0.9174743641380835,-0.8719213691161753,-0.8869398718190549,-0.936288624379099,-0.8150822,-0.9637938833113362,-0.8792301802455408,-0.9598002342263822,-1.0580492953655887,-0.923208
GHA,Ghana,2024,-0.994,-0.9063203742143984,-0.9121722769624856,-0.8537396384541052,-0.8765073322820599,-0.9016282449278546,-0.7527981,-0.9623772290543742,-0.8574002939303615,-0.9571387475245965,-1.0832482249531217,-0.9061937
