n_obs,r2,coef__const,se__const,coef__log_HCI,se__log_HCI,coef__log_GFCF,se__log_GFCF,coef__Political stability — estimate,se__Political stability — estimate,coef__Rule of law index,se__Rule of law index,coef__log_Production_Value,se__log_Production_Value,coef__Forestry rents (% of GDP),se__Forestry rents (% of GDP),coef__Trade (% of GDP),se__Trade (% of GDP),coef__log_HCI_x_log_Production,se__log_HCI_x_log_Production,coef__log_GFCF_x_log_Production,se__log_GFCF_x_log_Production,coef__log_HCI_x_forestry_rents,se__log_HCI_x_forestry_rents,coef__log_GFCF_x_forestry_rents,se__log_GFCF_x_forestry_rents,b
1375,0.6432219031488875,-3.612247266084754,0.191391429238789,2.3557599110400647,0.12738007193593331,0.066333340496302,0.022009822243812666,0.06787372380322056,0.02601940454005027,1.2249014739623623,0.08982623578269376,0.010581897275189574,0.006951163905914763,-0.07807063120631383,0.015804760200542015,-0.0027056589690774816,0.0006740245504032698,0.003385530945203649,0.03821503605315635,0.0734256367751368,0.009661605381103963,-0.26532717062205097,0.040487796190513924,-0.021232067947405307,0.012832176546143102,47
1256,0.6169664148167477,-3.478044619335245,0.20069728789162689,2.417566409717479,0.15640305773999272,0.06139205230936452,0.029969946623176594,0.12624645668366424,0.030821061243437708,0.7096983613745796,0.10089290172634442,-0.0011527100696138957,0.007239095721915992,-0.12514251074137525,0.018851160821681638,-0.0014261724860811307,0.0006454530072210808,0.11029882443852032,0.04026878925363121,-0.0080624317119684,0.009979121213756485,-0.5633881911020971,0.07526754533981338,0.008044506541105004,0.012443935469254834,48
1349,0.6785071824698179,-3.6111345360181915,0.17320486451728262,1.7077589536358486,0.12804106013517333,0.07021010111394582,0.03038173039933766,-0.0664659760141716,0.02475112559123509,1.458571171903101,0.07269966651428551,0.0498477850571943,0.006202369649971709,-0.11846844439736048,0.011057141692382763,0.0028009049874533733,0.0005455704340426707,0.2551547784340471,0.03489687358297029,0.04002895598918731,0.011888134348358536,-0.20617648331393784,0.04777938429339036,0.002981950542616553,0.014348114838857237,49
1680,0.5920782913878,-1.9933580736403758,0.1474799860610642,1.0525012143145316,0.10223369020036163,0.05108713719061492,0.021721189939198398,0.06586001683902223,0.02054736020174994,0.813554343804665,0.06347843821255318,-0.010443019263827263,0.005461750005272051,-0.11959486366478249,0.008855309528519277,0.002289135053634684,0.00044972050099671235,0.03645414044065989,0.02759419652424886,0.00931483666487837,0.007949120958495731,-0.26921409089661574,0.02404694806849426,0.008368077742312758,0.006716959015862537,50
1335,0.6899613629668142,-3.820364940126905,0.16813074386656926,2.7975981256845177,0.11456969059663395,0.14185398288582834,0.02182755136715568,0.09085334770397298,0.032587937140250225,0.6494634917588492,0.07222834531167034,-0.0387909510561335,0.0075383091288078324,-0.11008486537277914,0.0099781687580086,-0.0022086056525317576,0.0005017514371170976,-0.04064054114162075,0.0312737731932074,0.047728275677313116,0.009830775953789611,-0.39737906908159054,0.03367097535571649,-0.03138775609377714,0.00888059801914425,51
1279,0.7080450602956541,-3.309876077461581,0.17134077877440826,2.3728887187057808,0.12964869704696072,0.17681979036295534,0.028591843397282407,0.10961517546737733,0.024273508724066417,0.23484845504180113,0.08196947473211773,-0.009347482479639712,0.006731907465549766,-0.1676329284444087,0.0176698651828256,0.00042242834728208956,0.0005769508138976818,0.28232715443268114,0.032178521179356476,0.04964723353066009,0.01200933113988183,-0.2840442935135941,0.05185707146702884,-0.07006021155539928,0.013763385195264795,52
990,0.7015640601958872,-2.273252729512015,0.2763075051263914,0.9069494176614432,0.1893385546500403,0.27756932475741497,0.05393561411764726,0.1045642171269158,0.03192653563308668,1.0864574948690486,0.08911231321622286,-0.04448960087133359,0.008835134211538535,-0.23245892966913997,0.022183719848936516,0.0010039048368101562,0.0005903988301432708,0.3706603266921532,0.04538791515695573,-0.06625928129629455,0.019741906567137594,-0.5070161518026022,0.054298017330173996,0.034738291513654596,0.015243343985919868,53
1600,0.7430029119681625,-3.459280509638039,0.1225488994287442,2.1982644247343535,0.0829265507955251,0.2632784181132337,0.020667519239393372,0.05833135422966833,0.021632276698612674,0.6648433612533885,0.066511246683084,-0.025711047951843917,0.00591198300186318,-0.11527871049392566,0.007302667538252445,-0.0014444158608449432,0.0004154407983046231,0.08238667321447436,0.02610293858319672,-0.02674163760361447,0.009404738219942716,-0.37942414690478216,0.02958136982252765,0.015963777271849586,0.006999120534872231,54
1317,0.7125694058327509,-2.6615731825787323,0.15778136419477168,1.9397535502022212,0.11015573845967251,0.10583499395525313,0.029097900048285715,0.19917770728140455,0.02441693127618087,0.7463237689267971,0.07111336733569036,-0.03036543493023302,0.005524043002037051,-0.07273490760730944,0.011108494292217089,-0.0015733892188210584,0.0005298390009151265,0.023543465212895087,0.03028099978008615,0.05361301981265842,0.012721858915359855,-0.06598752072860661,0.04114573276618204,0.0027526287666416495,0.01187331371599325,55
1081,0.7282941387599667,-3.6067381835830536,0.1502808667727924,1.889308748757996,0.10250711381006543,0.22816065327696114,0.03021959329207722,-0.007014850101204929,0.02268108509135844,1.2167016871772018,0.07634820584019818,0.016408320170871283,0.0060865082049223656,-0.07132339647514864,0.010882389124899795,-0.0005464895490815052,0.0004744489785233189,0.13924899545082578,0.03266984393775177,-0.04066270406123847,0.015272618775772335,-0.13883336361839238,0.03149987082858258,-0.015057738802802917,0.009340588988066495,56
1185,0.7365986769338286,-3.971515795272599,0.18525941312584607,2.6673475992983007,0.11311004931635225,0.10751782637934999,0.03642198976142774,0.34378176673343763,0.028563077592602924,0.6655402776087248,0.08330415423917785,0.04772951003079159,0.006273496452373899,-0.05506140466264728,0.01381794860821455,-0.0011616412388638165,0.0005137372007062983,0.08692023824645885,0.03187555857663808,-0.026285534658478993,0.01398370072059898,-0.1589832372390338,0.042109888467966886,-0.04366493597397239,0.01232313313883582,57
1436,0.6476391785132471,-3.537317146530464,0.16765646695656442,2.3178443310615315,0.11476212297654925,0.19381757716744807,0.023541962744536873,0.1577480003409915,0.026741483534641976,0.526347722759701,0.07729488270470802,-0.021686875339116042,0.006774860086200875,-0.041537091850222654,0.010829652243874817,-0.0009648773133364924,0.0004917411474996112,-0.12637217782976262,0.0355248888481958,0.0334503015966886,0.009462996295335676,-0.14187737865393418,0.03561074671328649,-0.004099655730343606,0.007340980186150675,58
1390,0.6443277861462182,-3.847248395739495,0.15313866602063833,2.4321914085974017,0.11622017384062407,0.11835805336797323,0.023428352174860105,-0.1149899260220626,0.025216673329583807,1.137056592502548,0.07959428478236949,-0.027296697149965743,0.00685570181944806,-0.06231118240111226,0.009405227556883323,-0.0007805449246583129,0.0005858592047536237,0.23885270702151346,0.032744687420158514,-0.0252369794077653,0.010898708856072031,-0.09181101087703729,0.044640059622753914,0.006837031548015855,0.009173171084568046,59
1335,0.6456268416825668,-3.308878271810667,0.1987242266845281,2.4164242583174262,0.1267277748071655,0.12299743772677246,0.051736445921273716,0.14313575286257835,0.028138094050130694,0.35917593965562655,0.10068189775299999,0.013817548105249574,0.007384714410568051,-0.09030355196331898,0.011565073251271662,-0.0030368876391506498,0.000552332627402701,-0.1276281889420472,0.033847259340766864,0.08083204982972125,0.01589078883685472,-0.48288037438246967,0.0461803790505331,0.07270432376261027,0.011482326657954822,60
1377,0.5627772643209856,-3.4778989224830155,0.19990107547635724,1.6729114765391362,0.13671978824271205,0.20074164506948278,0.026581216233761414,-0.14281757652459168,0.026728560653724174,1.267814040565563,0.08019924935918027,0.010923547415630307,0.006982251898341211,-0.09514357613967445,0.016763586595980224,0.0018237045595848869,0.0005183743998463317,-0.03111697069499121,0.036351810344810574,-0.03166405327732531,0.014802375758731475,-0.3703400154572449,0.0676294583412047,-0.014913121840169751,0.011356976989734025,61
1625,0.6763307208558877,-3.4932234409566614,0.156485296308547,2.4389542100152783,0.11734483078972859,0.1833921653805875,0.02009762369271745,0.1757149018061216,0.025111050608465947,0.4311315368729205,0.06859249891703698,-0.02164977660875642,0.0056798808455512,-0.06224558885771874,0.006688760118051196,-0.0033107609983169233,0.0004973570473032501,-0.05382146381096318,0.02719686225060048,-0.008804467429929866,0.010070530019062683,-0.265447112243003,0.02326853741700981,0.015870372306740828,0.004766304137366489,62
1377,0.6024100858357722,-2.5996950215594867,0.17386965752013395,1.2691837194723337,0.13926350215338135,0.22105363573105383,0.027011595482164825,0.08449406630556469,0.024065147128291206,0.849686881826385,0.07242661194471774,-0.011093258566508809,0.006773507032441544,-0.13321141962643882,0.011768417776923905,-0.000305272441001293,0.0005735380151424033,0.31491794484773794,0.039199753348938465,-0.020647563135588725,0.012130782943265106,-0.29409784913454345,0.05018891221801184,-0.00905927929266568,0.009658038552838356,63
1535,0.5315969529525011,-3.054406484087024,0.15266469266497779,1.6753759961074592,0.10462768483455549,0.18865771044765717,0.02061494129182854,0.03511271475959559,0.02304609988503231,0.9995734107704379,0.06865246958432768,-0.010330865011162779,0.006436048797380338,-0.05561032872289311,0.013183386410544451,-0.0009317320538130131,0.0005090027298282074,0.21963926813031426,0.03645591844095516,0.003964656872269014,0.010855609876436786,-0.01499269932879907,0.04503531880647947,-0.007320503188112164,0.009460147641916817,64
1360,0.6534473054845993,-3.6815170918580375,0.184589167862513,2.2183995672068213,0.1394329145130612,0.12886182198621388,0.02559230430568154,0.10671707715834969,0.02693977470921324,0.9716204352619487,0.0779901609403414,-0.0010351778957261959,0.006528968234406527,-0.03363996192798268,0.018947554952737856,8.085706166927883e-05,0.0005349920922002379,0.34344358730513164,0.03374264816129038,-0.002554768435661699,0.010847028033428194,0.03916973284671624,0.0591308777286803,0.0219109045047261,0.009525211462537613,65
1206,0.6521895290677876,-2.825744990199345,0.1880960819862397,1.5446768312080008,0.12464037874046513,0.031185312507674465,0.03455144393754109,0.018827390324515247,0.028094443585984015,1.4532869873603185,0.09307042882212718,-0.0240324324417428,0.007774890828293037,-0.047075068297804286,0.010264086868155243,0.0018070318576139438,0.0005272256302653988,0.17608843371366062,0.03989271079474659,0.05115412583913294,0.01813112189058275,-0.05094617379993577,0.03509250090140256,-0.014096526822923172,0.006531029952669233,66
1375,0.5898969826040967,-2.004372175393398,0.19740753428882926,1.6645629042661862,0.12438713330783013,-0.09306000181257758,0.03604789289732063,0.15173546751822595,0.026932519487957947,0.8498393033185647,0.08015411192723593,-0.03174449229743822,0.00619569567801532,-0.11238368372992512,0.015261431111610008,0.00027898065061384217,0.0005219317367687809,0.1402210162523439,0.03537773830814563,-0.0006890383877039257,0.014948382424605385,-0.09412447435604127,0.050198708542790176,-0.04014708572422308,0.018328333828335878,67
1356,0.6445221863835664,-3.8165935470966725,0.14847305702668018,2.156698576373186,0.10740378550233724,0.10513807259696137,0.020845863094760067,-0.06576772298184931,0.027465855839693548,0.9949802251274131,0.07315289051775158,0.0007110398511561093,0.005796268785483004,-0.013502953393999526,0.009365422287588323,0.002758601429256712,0.0005372689513252166,0.26654293733842377,0.029996575996732326,-0.034173298990066416,0.00919843095101852,-0.010859053823253285,0.03357102219661411,-0.002614794696783101,0.005472903677725314,68
1278,0.6793107011540294,-2.329764406538978,0.17520022272666905,1.6293075019685919,0.13562713025288556,0.09891579828865565,0.02726129807000725,0.13216450368142257,0.02651160628791343,0.4338179618396829,0.08137752470399198,0.0223626845310509,0.007128233167775372,-0.20065815710765636,0.015330593047800066,-0.0027263674396492757,0.0006274874267949041,-0.04393394745866054,0.034827708992673526,0.04197256910209013,0.01305786841725646,-0.557596708081825,0.051479813310723606,0.03219273051956367,0.012923504090197099,69
1348,0.6800013370153344,-3.900595659007224,0.18723388352971307,2.0680995605741677,0.11613539847691617,0.32158127803703274,0.03682628957335614,0.11954504657337589,0.02765513442889542,1.0067343765620274,0.07265827020045353,0.016452311568018255,0.006817745368096852,-0.15386426492854188,0.012912544349463002,-0.00044679976919278396,0.00047936014334514946,0.05503864775688314,0.038516070304212995,0.10006066438597329,0.011774697957589496,-0.5965370204217433,0.05107693867179368,-0.007689685973615787,0.011468023480448387,70
1447,0.6300079243513825,-3.0609492052520078,0.18806353498911477,2.2190154971224882,0.12234588654781146,0.08253883090373429,0.03351400010452718,0.18499724425935016,0.027026472166293978,0.8276410666474208,0.07832442340151026,-0.007438169455419263,0.006270532387101907,-0.17248764139019537,0.018319299813723985,-0.0031848521720341137,0.0006519951167098311,-0.19780034221180526,0.03350951162758441,0.0839482852594381,0.011388887061796285,-0.6793492278922993,0.06377497233050564,0.021520183307300902,0.014501147035105662,71
1404,0.6983835664466094,-2.6975341066527823,0.1610808017855036,2.031533064114453,0.11772602830389843,0.14322752935658906,0.02859123005187271,0.19894004524362574,0.02843534005313474,0.6166141119690868,0.08865847320631018,-0.05241630250632565,0.007091899748860729,-0.11378032963962847,0.013236031134349202,-0.002736032197383338,0.000566707586143551,0.029707971247838277,0.03217798090159079,-0.014467280453402344,0.012761935456211041,-0.3826618614178274,0.04061124962975581,0.05569377203820004,0.009440601040470498,72
1261,0.6718365857933287,-3.8137804639755775,0.1617096262480217,2.313632179505533,0.11786821309237752,0.10237264123477056,0.022656762605480454,0.017357857270630356,0.02720234149920708,1.2876098667736868,0.07661739938942222,0.01629627805291041,0.005930838809823141,-0.0362398786040047,0.008281901281394052,-0.0010548934480463612,0.0006718346942894071,0.041278387500220545,0.029682316674334224,0.0005861351098343792,0.008475797852682326,-0.13393890664703537,0.030907057353745198,-0.004271878244547389,0.0055032998334394135,73
1625,0.6677730831811538,-3.9858047436869692,0.1935624832603093,2.4350604126139004,0.15453111775222658,0.20373793171160354,0.03227508579665017,-0.04791517594244915,0.03128241957000529,1.392804449443435,0.09403712692237905,0.0054224286930546475,0.007130176303985102,-0.0701896961362999,0.008173241056198577,-0.006090890707571133,0.0005904674082571987,0.21749817068799193,0.03854792422732701,0.0023095510068367082,0.015392335286612218,-0.18482658825238701,0.029163161731653776,-0.010621746488974628,0.0061755060345462095,74
1340,0.723312154622938,-2.288830713649832,0.178315758345989,1.3991601291352844,0.12369750683081013,0.12904679808496405,0.029677981449838728,0.1931200058889057,0.030991460876369618,0.9217234074698096,0.08054239864937347,-0.02614944651853389,0.007560055044197731,-0.15780425141374516,0.012822624447719982,-0.0005644764865473269,0.0005287133467133861,0.09214703599106135,0.035463362544093345,0.054324120539056976,0.016652395061013427,-0.27081627307836476,0.04116264806372917,-0.04301310812052643,0.014643266163811598,75
1364,0.6698179255083885,-2.9458514477541167,0.17100665783449784,1.7840978788247228,0.13201262680922168,0.05181184014896111,0.03637183719107209,-0.017346565830549047,0.024464618056800436,1.0673952315965551,0.08943999743112088,-0.0025582861554911823,0.007431222057509338,-0.09530842095996495,0.010705910194201826,-0.0005623267706318893,0.0005350135746354906,-0.2036185802646019,0.04195631422479533,0.018506312282808527,0.014660237074740328,-0.4926229073201695,0.04605373656936883,0.009792322459585532,0.008672889557607637,76
1290,0.7169389439615079,-3.2328187457295834,0.15412469480626317,2.269392829183052,0.1189971072386399,0.18278871534009844,0.022098723516409378,0.07859668169216893,0.02367131563329985,0.6358097571805368,0.07167827205184761,-0.05481130263006776,0.005853723017346392,-0.11819047800536063,0.012810615308328435,-0.00033906064956923534,0.00048797441938347257,0.19840519565951692,0.029265280889613398,-0.022785722448988327,0.008073432338480799,-0.2249741343958384,0.03749641412607382,-0.035358889356246245,0.007125255311103144,77
1203,0.5994688966015442,-2.524486080120231,0.20541082459282387,1.7219709954478606,0.169460045987611,0.0873111334412174,0.032108077455008564,0.156034420548417,0.034958403913214746,0.5649259200970105,0.10679238342031447,-0.09047320074745162,0.00928993433891625,-0.085164803024977,0.011001449280254772,0.002402872409432032,0.0006180486047755476,-0.3199072554830878,0.04378535451726027,0.09280836885399303,0.016757013038536786,-0.2927707487115787,0.0402240890693755,0.03190822165841725,0.01372794430372775,78
1462,0.6816943336100721,-3.4975798127405096,0.15948089795692358,2.0285197761974327,0.12468417232329004,0.12379844224436251,0.026041386288460634,0.16320816844503755,0.024995131560703862,0.7726645312157429,0.06977917655601934,0.02427265864001992,0.005947834412586654,-0.07126996829093328,0.016894536902231794,0.002843050110972828,0.0004482152384560958,0.13625573623847953,0.029038301607589703,0.051088464481653176,0.008114896653049831,-0.11071996326528016,0.05405396452181084,-0.018851331027311274,0.013678852362619842,79
1245,0.6740909194568455,-3.247227143128152,0.18477403064124237,1.7854046757156687,0.14756814348017327,0.1975009008234193,0.020449786605768967,0.07536252745444563,0.02451368217366829,1.2419633459442228,0.07680028679147526,0.009282049473504759,0.006542506353624,-0.05435442935946358,0.012703418773137213,-0.0020489794888007657,0.0006492086247583283,0.030817318191049242,0.032874489662224476,0.011057294097471507,0.00955376913454829,-0.22896260492236453,0.051898433291858524,0.011325411319760751,0.006480526359789813,80
1186,0.5619991115146326,-3.510582413425822,0.20047899507959957,1.5000950599680603,0.13468950484806305,0.14223413432888124,0.03376916493431388,-0.07999414163839107,0.026474351029408687,1.2033368478171622,0.082526103074379,0.05031735884352971,0.006736448042500591,-0.040178710635853584,0.010211809891503745,0.002990894880542638,0.0005564731109808219,0.3160768489165747,0.04262285177613443,0.04064817489464661,0.010841165903494534,-0.03800256964521166,0.03203776582767405,-0.016365821483368077,0.010276449403961531,81
1465,0.6891366892570283,-3.113693932994741,0.15215550199442562,1.813925836102178,0.11157844204221622,0.2548896934855229,0.01978969046365749,0.05982295875861562,0.027052314798265933,0.9705938411919312,0.07488916089105632,-0.026441129371580933,0.006722370983950791,-0.10049806252103288,0.008982210206193508,-0.002654337836463139,0.0005152238577648353,-0.03161016194250366,0.030421849733851425,0.04007393293946972,0.011464760865404149,-0.24935018065345,0.029414009975462847,-0.0142487708703073,0.005569251330037273,82
1530,0.5759483223990141,-3.1007814550791934,0.17681728017906154,1.9274828140475628,0.1317548025859805,0.06830800015170996,0.028799540588656417,0.048568424646144484,0.02466713787273496,0.9690234136289225,0.0781885481754549,-0.013060540509961829,0.006027523510078089,-0.0620836708519925,0.00963622137949433,0.0014665435099252867,0.0005066381941095235,0.15734250158386132,0.042466739950986564,-0.00948473913316272,0.01033253587052924,-0.19131107686341137,0.04371955222733001,0.006007840892739549,0.006939007616484146,83
1362,0.6224744394293453,-3.250072077316635,0.16325433843584494,2.127261193910739,0.10714593995883595,0.15970886524646777,0.02750133277945828,0.24644120404301412,0.02545192973491715,0.44778495475305957,0.073284254600841,0.03006318373405724,0.0067104827463293935,-0.14442782681113198,0.01488653171646884,-0.00167662231097367,0.0004502947563111428,-0.078364152977774,0.036176202232834916,0.053536492451882536,0.011548500170439147,-0.40378933732710764,0.042224192608873605,0.0033561506093477966,0.012786904449292938,84
1202,0.7177405137081367,-3.99636201545533,0.15032636945752004,2.232635156502478,0.10391860600467846,0.17608697888119546,0.02398970517574275,0.1821283641858669,0.023947144835910546,1.0786341525497218,0.06698527777204756,0.011540002285811491,0.006500158634477317,0.006045799547688982,0.008916896932371233,0.0014262181178486622,0.0004645725331132351,0.07606585012726869,0.03533791787172541,-0.02670204331618142,0.011311508773131189,-0.016806675973752266,0.03827959722064275,-0.04077837126075993,0.008979495957200533,85
1216,0.7906679561430247,-3.3890730124841486,0.1974184604451438,2.535438603399974,0.12405897297495805,-0.15312023297329785,0.04007170022218156,-0.003752534511584721,0.030799287983117735,1.690926047338767,0.0819298537587843,-0.020901074913329196,0.006325434391469935,-0.07593571340552151,0.013700810558648163,-0.0005643117070560456,0.000503584539096354,0.09218208676312117,0.03135987619975148,-0.13926162314559581,0.01559618760411013,-0.2912785981691535,0.047377300842084864,0.019642511645709043,0.008077894659307793,86
1363,0.7331216713392399,-3.7487670965332978,0.18665435811795886,2.540267860403363,0.12182006229953488,0.25687854981695296,0.030682752124630844,0.16021463253451962,0.02597485600390936,0.7878059004845632,0.07647734604028039,-0.06483480067296601,0.0061285939378807,-0.08955398810443707,0.0108277785731522,-0.0030911584177150233,0.0005289695177627399,-0.14766122222649386,0.03531252561171679,-0.038872530964533046,0.013826118812871883,-0.2153702827532532,0.029638472198958897,-0.03902328999915878,0.011236176004967261,87
1320,0.6702840534287606,-4.368243210549747,0.1775024308227519,2.994017351407497,0.12249496162334177,0.21655494940558595,0.02292384984144525,0.15592356010264866,0.029289633197798377,0.5810176284740676,0.08075840725931534,-0.03746865578184282,0.007641568392864582,0.031223178872555126,0.01423744285407558,-0.0006220141641397009,0.0004645449398413214,0.21779044287589672,0.03747387016819787,-0.012109919534870176,0.009584073282983732,0.10647142867159935,0.04736478778127185,-0.034468615614664924,0.010581037388980639,88
1225,0.6714075465943705,-3.757952349082961,0.197950014634981,2.8393091107321617,0.13501296779779454,0.04834773275974194,0.04228779070306887,0.10086236071819038,0.03411872579981662,0.9472482990263718,0.09003773391232552,0.020752188449625068,0.007762696452726014,-0.16128344407431178,0.016193476785468498,-0.004815129586315495,0.0005589298114589264,-0.2158322874266251,0.04644596296689637,0.12841437129091413,0.019428595059567833,-0.48683426251937933,0.0480460019887588,0.005790991113484571,0.021591632259688045,89
1341,0.5031912774778101,-2.99500129561985,0.16914632456381073,1.794024509643634,0.13110624084617292,0.17911078641580447,0.028295958450897416,-0.08719339701829339,0.026767463642843495,0.45786348556317435,0.0862705086118984,-0.0415788708216682,0.007637702352608177,-0.0766747532913677,0.011751471896916447,0.0010293454023160968,0.0006165941006403402,0.11851885660380201,0.03978523035778158,0.10396626340315776,0.014695129931217908,-0.2511465928519563,0.05142999246285027,0.030770072682462072,0.006893422790171275,90
1187,0.6749098052198663,-3.081327316193323,0.1864935643241389,2.23696244701218,0.1278584963105889,0.05674765410963596,0.028409365375742904,0.17097916430210605,0.026341144326065293,0.8614632806418385,0.0783286570291204,-0.02753863940082244,0.006726069098971555,-0.15099687265597225,0.016388044505728196,-0.0008353096767708557,0.0005763285954295885,0.053622956970978575,0.034712990792516336,0.04632648797953767,0.012537382004001606,-0.3229789509892989,0.04285709678081234,0.0064103561240558184,0.013528763713692247,91
1289,0.6755700308111001,-3.1404059430296094,0.199345871563461,2.317893201188598,0.14007923892977953,0.18461464004811454,0.029941644579292177,0.23751234103331875,0.027626057094328197,0.37965652704529346,0.09170918538505698,-0.015418300028643132,0.006382579884784889,-0.09027529126101771,0.009191083441889751,-0.0037297804424314025,0.0005704006997076343,0.1382014036311226,0.03829460399170005,0.003954680275321385,0.014122989395501733,-0.3202551098131236,0.03647283168239534,0.00533621430611052,0.005597791437609419,92
1399,0.7757589342509776,-2.263601395348857,0.15437981015661872,1.7913545677347207,0.1142837279339893,-0.20157060508190652,0.03814463559823172,-0.018541193257952854,0.021746364118575726,1.0017364218376987,0.06757848741602399,-0.01935443531025307,0.005590356492440933,-0.08682131889692876,0.005621463704300341,0.00144749424834726,0.00046914053472713865,0.012739787894794963,0.03156732067601681,-0.021171450043168172,0.014444936796051444,-0.28520816827178036,0.02652037623707602,0.00031554952041854055,0.0045977925413280335,93
1288,0.7186393807771074,-2.8718738692422927,0.17936709861796765,1.91642704130121,0.135805498027648,0.24791650906333101,0.03033222358560112,0.17251034686865477,0.02707409407983379,0.7491815712498613,0.08121327007170058,-0.046073564237796155,0.0067921346982592525,-0.11422699858501183,0.01041502958904419,-0.0027600334676123298,0.0006117825290063895,-0.18493063774655005,0.03491823105724558,0.03978953786354636,0.01565301013560797,-0.26823110253497223,0.04102181671194108,-0.005798715517700445,0.014649649469019935,94
1592,0.6967547474720079,-3.338117557020191,0.15994171689925255,2.436400764318361,0.11294243534407986,0.1597804747374984,0.020013511354571203,0.1881834150806491,0.025553162159005202,0.553906988948818,0.07391378502098235,-0.014493615152023121,0.006224320848357615,-0.12232604501061452,0.01200752284842387,-0.0037108665585338946,0.0004751319172427236,-0.07983961188518088,0.027757027365983105,0.06226685559023042,0.009477459091283613,-0.33242641737755885,0.03188489396467343,0.00963122225492986,0.008133994977911283,95
1270,0.7887627447155707,-3.353143363000216,0.21295711548789212,2.0841361414874218,0.15826263992211514,0.2882018452404639,0.02392476220921348,0.11008034427821631,0.030077529969781816,1.1022794869756583,0.09506070537034812,-0.039734701387200484,0.006387863607504384,-0.11116196498908966,0.011917214172859033,-0.005679243175770295,0.0006069843285338375,0.04018367680665022,0.029171101978617713,-0.026656816676183474,0.011435101357602603,-0.42357572106659935,0.04909504874378606,-0.00140773739924056,0.006116963977664656,96
1270,0.7732614546604836,-3.548920247839574,0.14766598601452546,2.7410567206802012,0.11099412008337006,0.13966982159287444,0.01959438337107877,0.0876598826972588,0.021929426368758723,0.5753430896199633,0.07199510312057003,-0.03608000448962441,0.005305948358583037,-0.0853803741667589,0.006055864997650158,-0.0046026580736494615,0.0005006778128359129,0.15775592689015694,0.031108381977364204,-0.008513394901962715,0.006533697009923379,-0.21226676933518843,0.019339362367606673,-0.005764099721909048,0.005110424402159811,97
1443,0.7506665294981482,-4.024922337238868,0.19396947818362145,2.8248333207028,0.12578564250435265,0.23246347917318208,0.04393424494936795,0.1373401511391958,0.027384746442207196,0.38961359382353494,0.08668383998164653,-0.021922321621545584,0.007547603012442214,-0.07412185822766852,0.00991397719266805,-0.0008515378735913292,0.00047835126673717907,-0.061987694960872856,0.040319422421040085,-0.04439964827722487,0.018301065821209443,-0.20775887924010694,0.03182567207527679,-0.01828564119095225,0.00754282879679507,98
1174,0.7517092077244422,-2.700788194218207,0.15861079932305303,1.7640281654765722,0.1122032263951572,0.012760587677074262,0.030906902450799984,0.04984231095957602,0.023123304800507505,1.0089445228732754,0.06640378614297496,0.002445299596194061,0.0062993527047420245,-0.1601371919002925,0.011833828468617167,5.4265947244725755e-05,0.0005277286561671229,0.06699434160578618,0.02760442141407465,0.016933740522222025,0.011581716204049056,-0.48821130456118195,0.039931911943741835,0.04359034540904298,0.009426948009478226,99
1348,0.5611697857815168,-3.6231731310554407,0.17212773670722373,2.276036724988356,0.11639205615278482,0.1908608322550849,0.02447538477192061,0.0350539311842923,0.024998949734985284,0.5559641360545156,0.07889999473331706,-0.046955724057173326,0.006276889781708129,-0.021712681128374267,0.013160766278322567,0.0010754169121410754,0.0006152929097488909,0.2775895848330365,0.032859589449611835,0.018486559340942187,0.011334536454906374,0.04456540156964594,0.04021420980993759,0.03160343932723476,0.01307788279290083,100
1309,0.6901449477738788,-3.7119460521601653,0.16522642673411736,2.024539574474697,0.10547014196957166,0.13256127052382663,0.031719996350260606,-0.02059085663975068,0.026382306949867155,1.4415079634754484,0.07969884537894971,0.019214889582516822,0.006607305793215223,-0.028221753727085894,0.01215167798564644,-0.002310271405340705,0.0005237526051026283,0.2508623826824446,0.032071249905314875,-0.016268266051611545,0.013949708435187972,-0.10283026417094067,0.04119154755296987,-0.024617422966855252,0.011223606733452554,101
1397,0.6575545160792209,-3.6429128922339515,0.16047374878935233,2.391806235145108,0.11681824036503222,0.13381683744750134,0.023063890613513303,0.010271110591075008,0.0241201970667448,0.8035065454826735,0.0757038286886219,-0.0007756998527987877,0.005847074923495155,-0.11672546483297931,0.011010694366615498,-0.002149495237570383,0.0004493565935389919,-0.19682595031093242,0.03573335138137671,0.017731578116061308,0.00959123993775741,-0.3729127949104731,0.03995886784501802,0.0011966457151718441,0.006014625089047287,102
1338,0.6752405038768138,-3.0901512705544407,0.18131974497561623,2.1843718016784885,0.13088329216399397,-0.10728247878976367,0.03601773874021439,0.20323180490276427,0.028666800776784806,1.1417367297007153,0.07844053726101746,-0.014885479683172321,0.006648577696900895,-0.01398587329412434,0.014784581862482576,0.0022435793704507277,0.0004668574499301544,0.19044598818934816,0.03412998990890004,-0.12005257191661156,0.01373946586242943,0.02862371906185142,0.04918663581499004,-0.018235604665176628,0.0076784655770136215,103
