Total_Production_Value_Per_Capita,Human capital index,Rule of law index,Political stability — estimate,Trade (% of GDP),"Gross fixed capital formation, all, Constant prices, Percent of GDP",Share of investment in GDP,Domestic credit to private sector (% of GDP),Landlocked,Urban population (% of total population),Government revenue,Capital depreciation rate,"Use of IMF credit (DOD, current US$)",Real interest rate (%),"Inflation, consumer prices (annual %)",Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),L1_ECI,Forestry rents (% of GDP),Inflation_roll5,RealRate_roll5,Resource_HHI,HCI_x_ProductionValue,RuleOfLaw_x_ProductionValue,b
0.033453630038322725,0.6375479704346911,0.01876587766694248,0.00780365258388494,0.0024947680789265277,0.000873080420016089,0.00024306758838327978,0.009110011101057686,0.0,0.04837608337278412,0.08930738604086566,0.005358012253808817,0.0006688752029985647,4.315520973402396e-05,0.003807507915666096,0.10258815630463089,0.0012596017866618474,0.0161184083201074,0.0011242092291028876,0.00044815393372243457,0.00046459426769852397,0.0001143812906279625,0.0018521074227020478,0.018177309536663903,21
0.02106357054855534,0.028285296306665122,0.11102390570884149,0.01896919785626726,0.05888293449528965,0.0005051770442769691,0.0002905064466999273,0.07376111419583249,0.00046478365490250335,0.0912295262716535,0.001751558519166608,0.01709986416035644,0.05595755262261382,0.002616253214016737,0.0014340150997400822,0.4259239912133005,0.023944715295200265,0.02301556344882768,0.02344293726581419,0.0003091346159274221,0.00033721188933272315,0.013701347781664633,0.002904767226419805,0.003085075118634846,22
0.007128016382790129,0.05139339906678425,0.04606630677362327,0.0031281420160836587,0.0035546408487098806,0.0024925057367238984,0.0007288142560295853,0.008138961278401215,0.00012341118439507297,0.010184310101447434,0.0019753078714287602,0.024984731384570778,0.010343406481353125,0.0005852084685149011,0.0003080581689780316,0.7581609827772344,0.005196603199495124,0.03801286951483346,0.00893402020352703,0.0010116459616974962,0.0009940335343197938,0.004226868184913572,0.005554684220971946,0.006773072383173155,23
0.006984917705380545,0.18508173280793822,0.19537354170423835,0.0015640489720667484,0.0017192239301554672,0.0004015118920003096,0.003829046002618328,0.20532683427378864,0.0,0.0094007310194792,0.0018370093272862152,0.004817593558032276,0.009075033155568528,0.00021199660604210086,0.00016313430123987877,0.3096352992408909,0.002381331412014333,0.0209850795927764,0.006188882501119643,0.00043689491721528295,0.009694504716097957,0.013124276836034324,0.009340089924268167,0.002427285603748212,24
0.0018069747664889355,0.1305464215849179,0.09016909351038761,0.004098730546336733,0.000773954591496807,0.002763689342362194,0.0007816134089103382,0.05827294238182147,0.0005446396610028183,0.02599814680937289,0.0036453210849833155,0.0001571651494311254,0.0016741808800222,0.00043859216072310146,5.2263967504649805e-05,0.5928128233559034,0.0013842322114606257,0.051914957056041426,0.0065201545248677615,5.32904916382011e-05,0.0005665931555221089,0.011022316751983568,0.0025254137319179765,0.011476488874902935,25
0.03216796741576234,0.11740806631519848,0.03182714267728159,0.0053614547332566705,0.00025414787460686114,0.011196377854410342,0.00021507588934588013,0.0052380354393766725,0.00014102944212463764,0.05338362733558103,0.01603177808284003,0.0015501156228831011,0.001343554721299893,0.00021018315649455168,0.0001799002476677114,0.5128671081439723,0.0006483475556721954,0.17287171590599107,0.006754348417716645,0.00034674102425720455,0.00020421844760419285,0.002683392829549626,0.024050307083213783,0.0030653637838933493,26
0.01976340401412971,0.07280293456657505,0.447666611184531,0.005315130456109154,0.0024796795898324965,0.0027039144168685657,0.000853501167733845,0.16654960879781303,0.00017385265324732456,0.03851874460820592,0.07334590724330785,0.005868773505389283,0.0009548743077642055,0.0018991434859515091,0.00022053856445198184,0.033473210273099366,0.007219179443683383,0.001992081773574529,0.0848452742144316,0.003929847650509033,0.0019144799030401778,0.0251080636185974,0.0013066748782449326,0.0010945696829086614,27
0.0018838203492593571,0.544671632083813,0.07709695464869289,0.006192588783802836,0.012139774398889077,0.0023828129335611245,0.004506619980276367,0.006943241507973637,0.0008177099576043088,0.2018359438398131,0.0057197817798121005,0.019404504373446145,0.0020539932632447776,0.004375160854563659,5.152227333882801e-06,0.04824599510537642,0.0024911861469648204,0.0358206856725351,0.017203871703284378,5.7370387786943454e-05,0.0008069144585537584,0.00112146993071164,0.00016482783312037001,0.004057987779580465,28
0.015206434139489591,0.09193335816160195,0.42254623967660465,0.0033387708624281224,0.005344699184214982,0.007065169257501615,0.0018557852949639907,0.14949719405258965,0.0,0.03768741592945693,0.002710330996440756,0.002327502997385109,0.000729378063832472,0.001103969426570587,0.0006905494053826565,0.10290728498614114,0.0575161753912054,0.016150516610113807,0.07423286042709576,0.0020717571999442283,0.0003066057266617005,0.0011016517744544738,0.0011479079875237374,0.002528442448396768,29
0.001212105363394145,0.000934800430072484,0.6704642576794582,0.00191143156072852,0.004376453321594803,2.3808694343878736e-05,0.0002676944857176599,0.008926409642660454,0.0,0.12176735356551312,0.0004408497772998857,0.06711484498387775,0.06374938747073693,4.698040006497968e-05,0.00018061399057781914,0.004639218499005882,0.004142797449579145,0.005588697042864475,0.007482748791116571,6.803822681310899e-06,0.00015263024324194705,0.0008239474540904015,0.013973445464717219,0.021772719866662425,30
